generation,prey_fitness,predator_fitness,num_alive_end,avg_bb_size,var_bb_size,avg_shortest_dist,swarm_density_count,prey_neurons_connected_prey_retina,prey_neurons_connected_predator_retina,predator_neurons_connected_prey_retina,mutual_info,num_attacks
0,30279.000000,19721.000000,4,166563.110349,2545258498.630297,7828.694064,0.152444,1,1,1,0.035377,21
0,33343.000000,16657.000000,11,173567.346645,139115378.613470,4491.322381,1.002231,2,4,3,0.026303,23
0,35379.000000,14621.000000,14,152887.264202,240681279.974593,4085.240369,2.378711,1,0,1,0.015504,27
0,35627.000000,14373.000000,11,106725.861968,1394579348.335674,1214.460047,1.745943,4,1,1,0.013815,19
0,40386.000000,9614.000000,16,175432.135027,62981375.421851,3024.717492,2.211073,2,3,1,0.007192,17
0,39826.000000,10174.000000,18,180827.741407,167044003.534058,1370.622977,3.258485,3,0,3,0.008394,22
0,28962.000000,21038.000000,6,138894.870148,3276271021.514147,5313.773289,0.199611,0,2,1,0.050502,21
0,33241.000000,16759.000000,13,103114.375997,2709068330.368515,1625.163611,3.449990,1,0,1,0.013350,19
0,42780.000000,7220.000000,20,161658.886011,50107879.827474,1743.494831,2.652067,7,3,1,0.004577,14
0,37942.000000,12058.000000,15,86693.059541,920691307.072571,1438.416066,5.017649,1,0,3,0.005866,14
0,30908.000000,19092.000000,5,208393.545082,841553879.983033,8824.716370,0.313646,3,2,2,0.040651,20
0,30602.000000,19398.000000,6,184151.217933,1824925684.829484,5670.315233,0.149304,2,2,1,0.048493,20
0,28945.000000,21055.000000,4,117880.077136,2410952670.912245,4951.249263,0.244598,1,5,3,0.002485,22
0,29884.000000,20116.000000,5,163464.902942,1592650161.034743,9016.952549,0.166728,1,0,2,0.076174,20
0,29333.000000,20667.000000,9,151781.686380,416580855.341474,4909.748269,1.516767,1,0,1,0.009162,23
0,35473.000000,14527.000000,12,124941.540150,562667079.591199,1232.830092,1.605551,2,1,1,0.010287,18
0,21381.000000,28619.000000,2,88629.154896,3511844951.883043,19143.210806,0.003957,0,1,1,0.008650,23
0,22381.000000,27619.000000,2,149638.650138,2691236568.461706,15467.381258,0.100449,1,3,1,0.053045,23
0,33295.000000,16705.000000,13,148038.216483,1107294223.592094,2296.684403,1.104639,4,3,1,0.006293,15
0,31008.000000,18992.000000,7,225313.200003,626317997.964385,9802.742003,0.141051,1,2,3,0.058072,20
0,40932.000000,9068.000000,16,134199.448314,839327533.944524,1900.092958,2.983901,1,2,2,0.002477,19
0,33102.000000,16898.000000,7,150708.808384,933577941.211709,3627.936754,0.586076,1,1,1,0.019472,22
0,38396.000000,11604.000000,15,149350.228203,229847223.065385,2493.076854,1.420197,5,0,1,0.006948,19
0,25071.000000,24929.000000,4,137479.822529,2290523476.315620,10197.593168,0.335193,1,6,1,0.104847,21
0,34838.000000,15162.000000,13,93514.884374,2640727691.464305,1324.484396,2.847410,3,1,1,0.013195,18
0,31598.000000,18402.000000,6,141035.139564,1821143475.778211,3575.091532,0.909908,1,3,1,0.019017,22
0,35462.000000,14538.000000,12,141542.187963,1216238039.677609,2024.176025,3.044476,4,1,1,0.010134,24
0,34893.000000,15107.000000,15,156386.051762,626578293.490964,3198.858721,2.439345,2,3,5,0.012487,18
0,31689.000000,18311.000000,6,85645.731427,3819087097.185920,2016.899624,1.137058,2,3,1,0.058391,22
0,41424.000000,8576.000000,19,168733.011705,152003727.428053,567.693461,2.546174,3,3,1,0.012497,9
0,31268.000000,18732.000000,8,125953.137634,1904056493.823979,1805.410197,1.108359,1,0,2,0.010802,22
0,32335.000000,17665.000000,5,190823.273656,2205439217.047972,9296.271008,0.121471,0,1,2,0.034427,21
0,32362.000000,17638.000000,10,141002.456053,557182828.960090,6667.852017,1.787780,1,1,1,0.014360,18
0,39486.000000,10514.000000,17,118110.529544,252931287.390201,417.093450,3.384424,1,0,1,0.007112,17
0,35004.000000,14996.000000,14,147693.490013,346781614.041301,1406.398350,2.344153,3,8,2,0.012039,17
0,26052.000000,23948.000000,3,131791.829340,4658571258.229706,8964.523221,0.397477,2,1,1,0.007892,22
0,30078.000000,19922.000000,4,194812.502547,2712012339.873431,8994.409245,0.120627,2,2,1,0.025124,21
0,37202.000000,12798.000000,12,89876.440243,2024350905.034276,1916.704532,2.203174,3,2,1,0.032021,20
0,40064.000000,9936.000000,17,194127.531394,39951416.385171,5493.779863,3.560130,3,0,1,0.011178,15
0,30910.000000,19090.000000,9,104078.941925,1209537940.066318,3066.140906,2.157331,1,2,1,0.010484,19
0,34095.000000,15905.000000,11,185618.453081,33756209.038745,9213.650535,1.776196,3,1,1,0.012375,21
0,36870.000000,13130.000000,13,201248.537404,489709512.915703,6087.732514,0.199422,2,1,2,0.033463,13
0,38639.000000,11361.000000,15,133829.095256,2377109409.875751,1104.643283,2.092629,1,3,4,0.011160,11
0,28203.000000,21797.000000,3,198373.994360,1720448601.380241,15224.219146,0.074166,2,0,2,0.028692,22
0,29491.000000,20509.000000,10,147062.218357,1212799603.990635,7823.299975,1.742714,3,1,3,0.014361,23
0,33786.000000,16214.000000,11,192399.537175,68940903.173737,6062.933976,1.340755,2,0,1,0.005965,18
0,35552.000000,14448.000000,10,78671.932604,2236714827.641211,1270.622323,3.625414,4,1,1,0.017935,20
0,35592.000000,14408.000000,15,169932.416952,443828324.741641,6770.983543,2.178543,2,4,1,0.007554,15
0,29974.000000,20026.000000,3,190710.503968,1685818341.633596,10574.063211,0.165617,2,1,1,0.038350,24
0,37892.000000,12108.000000,15,118566.168656,1125584103.240022,2087.392586,1.932008,4,1,1,0.008867,19
0,40198.000000,9802.000000,14,136575.190613,459814537.059313,2023.858371,3.851327,1,2,1,0.018051,19
0,30025.000000,19975.000000,4,126803.234725,3297118941.343387,4264.839328,0.212411,3,1,1,0.018506,21
0,36711.000000,13289.000000,12,131253.180156,567650373.802419,1789.987736,2.166030,2,2,1,0.015034,20
0,36132.000000,13868.000000,13,125387.436479,4493041083.160088,4351.975929,4.429587,3,2,3,0.010769,18
0,32715.000000,17285.000000,6,221712.921970,1123344608.280448,7715.592347,0.170990,2,3,2,0.057032,21
