generation,prey_fitness,predator_fitness,num_alive_end,avg_bb_size,var_bb_size,avg_shortest_dist,swarm_density_count,prey_neurons_connected_prey_retina,prey_neurons_connected_predator_retina,predator_neurons_connected_prey_retina,mutual_info
1,100000.000000,1.000000,50,64665.643424,0.000000,1102.681668,0.000000,2,3,4,0.000000
1,100000.000000,1.000000,50,62973.203209,0.000000,1111.965833,0.000000,2,3,3,0.000000
2,100000.000000,1.000000,50,64553.026003,0.000000,1154.321411,0.000000,2,3,5,0.000000
3,100000.000000,1.000000,50,63898.769491,0.000000,1098.785526,0.000000,2,3,5,0.000000
4,96196.000000,3804.000000,48,64183.746826,0.000000,1085.392725,0.000000,2,3,5,0.000003
5,100000.000000,1.000000,50,62731.094811,0.000000,1093.480112,0.000000,2,3,5,0.000000
6,100000.000000,1.000000,50,62058.733587,0.000000,1064.761490,0.000000,2,3,3,-0.000000
7,98024.000000,1976.000000,49,64145.533554,0.000000,1117.311519,0.000000,1,3,5,0.000000
8,100000.000000,1.000000,50,64403.330857,0.000000,1118.015509,0.000000,1,3,4,-0.000000
9,98140.000000,1860.000000,49,63138.893257,0.000000,1097.951791,0.000000,1,3,5,0.000002
10,100000.000000,1.000000,50,62607.886987,0.000000,1111.711385,0.000000,1,3,5,-0.000000
11,98088.000000,1912.000000,49,61273.408775,0.000000,1139.121896,0.000000,1,2,5,0.000003
12,96070.000000,3930.000000,48,64148.358347,0.000000,1076.058980,0.000000,1,2,4,0.000005
13,82077.000000,17923.000000,33,63802.653939,0.000000,1204.465852,0.000000,1,2,6,0.001502
14,82100.000000,17900.000000,34,63796.277790,78903.064605,1175.248751,0.000000,1,2,5,0.001642
15,78084.000000,21916.000000,28,62905.259640,97363.582704,1258.798193,0.000000,1,2,5,0.000734
16,92723.000000,7277.000000,44,63309.227902,0.000000,1133.499958,0.000000,1,2,5,0.000947
17,80692.000000,19308.000000,33,64532.174762,0.000000,1126.049213,0.000000,1,2,3,0.000481
18,79545.000000,20455.000000,36,62646.770589,10056.880640,1242.504077,0.000000,0,2,5,0.000879
19,81186.000000,18814.000000,35,64133.615886,0.000000,1129.333949,0.000000,0,2,5,0.000418
20,85558.000000,14442.000000,36,64979.334978,0.000000,1124.657141,0.000000,0,2,5,0.000459
21,83676.000000,16324.000000,37,64054.700258,0.000000,1173.637777,0.000000,0,2,5,0.000550
22,88408.000000,11592.000000,37,62848.356672,0.000000,1203.077376,0.000000,0,2,5,0.000506
23,85318.000000,14682.000000,36,63110.600347,0.000000,1213.489346,0.000000,0,2,5,0.001024
24,89561.000000,10439.000000,37,64110.917383,0.000000,1203.473518,0.000000,0,2,5,0.000433
25,83089.000000,16911.000000,32,61647.041936,0.000000,1153.762374,0.000000,0,2,4,0.000162
26,74365.000000,25635.000000,29,62036.472939,0.000000,1226.337904,0.000000,0,2,5,0.001319
27,94661.000000,5339.000000,42,62780.233452,1576.537785,1139.261635,0.000000,0,2,5,0.000071
28,91880.000000,8120.000000,40,63257.918884,268006.678020,1188.365103,0.000000,0,2,4,0.000731
29,88035.000000,11965.000000,37,64632.704731,0.000000,1188.374477,0.000000,0,2,3,0.000714
30,88148.000000,11852.000000,39,64632.911765,18517.048205,1180.534423,0.000000,0,2,3,0.000438
31,91040.000000,8960.000000,39,63260.068643,0.000000,1162.604873,0.000000,0,2,5,0.000447
32,75118.000000,24882.000000,27,63553.375602,0.000000,1302.485595,0.000000,0,2,5,0.001636
33,78595.000000,21405.000000,29,64305.205648,23903.724479,1289.559467,0.000000,0,2,5,0.001715
34,80261.000000,19739.000000,33,64459.307049,0.000000,1209.108437,0.000000,0,2,7,0.002067
35,86589.000000,13411.000000,37,65073.875061,0.000000,1152.858182,0.000000,0,2,5,0.000315
36,71599.000000,28401.000000,22,59254.966652,13398498.576254,1373.849297,0.000000,0,2,6,0.001457
37,81283.000000,18717.000000,35,62888.609823,0.000000,1183.820936,0.000000,0,2,3,0.000572
38,76839.000000,23161.000000,30,62086.546231,0.000000,1285.228367,0.000000,0,2,5,0.000347
39,81976.000000,18024.000000,33,64983.099593,0.000000,1185.596275,0.000000,0,2,4,0.000122
40,82798.000000,17202.000000,37,64421.336039,0.000000,1144.970171,0.000000,0,2,5,0.000126
41,92457.000000,7543.000000,44,64463.475984,0.000000,1121.195455,0.000000,0,2,4,0.000096
42,80457.000000,19543.000000,32,62416.091547,1054636.227219,1214.855089,0.000000,0,2,5,0.000670
43,95505.000000,4495.000000,46,63412.951020,0.000000,1157.723795,0.000000,0,2,5,0.000134
44,82755.000000,17245.000000,30,60855.435040,9004.345198,1109.430647,0.000000,0,2,5,0.000274
45,80929.000000,19071.000000,31,60345.047873,2491276.849701,1183.043674,0.000000,0,2,3,0.000355
46,82578.000000,17422.000000,33,63262.952915,0.000000,1273.492852,0.000000,0,2,5,0.000204
47,84479.000000,15521.000000,36,63079.829974,26856.765162,1210.911128,0.000000,0,2,2,0.000583
48,96073.000000,3927.000000,48,62723.727279,0.000000,1153.288893,0.000000,0,2,3,0.000154
49,86055.000000,13945.000000,36,64462.967616,0.000000,1208.734515,0.000000,0,2,9,0.002105
50,82776.000000,17224.000000,31,61353.111514,1805002.281256,1209.390424,0.000000,0,2,5,0.000768
51,78368.000000,21632.000000,29,62299.061123,13042120.753923,1224.597570,0.000000,0,2,6,0.001614
52,87260.000000,12740.000000,36,62538.764337,62411.385839,1179.107960,0.000000,0,2,3,0.000201
53,85871.000000,14129.000000,35,62852.385932,0.000000,1202.328185,0.000000,1,2,4,0.000469
54,79231.000000,20769.000000,32,62761.964749,9847.941608,1211.867587,0.000000,1,2,6,0.003945
55,71461.000000,28539.000000,28,62107.760119,308873.009174,1312.623615,0.000000,1,2,5,0.003823
56,83307.000000,16693.000000,33,60621.525759,1307134.875102,1165.942453,0.000000,0,1,7,0.000969
57,100000.000000,1.000000,50,64036.369313,0.000000,1086.003607,0.000000,0,1,5,-0.000000
58,80675.000000,19325.000000,31,62187.880852,10881.118835,1161.774074,0.000000,0,1,5,0.000655
59,87949.000000,12051.000000,39,59847.304063,2307728.533063,1105.401635,0.000000,0,1,5,0.000460
60,82598.000000,17402.000000,36,62606.541535,323827.737969,1206.121182,0.000000,0,1,5,0.000692
61,90007.000000,9993.000000,39,62822.330968,0.000000,1156.740786,0.000000,0,1,5,0.000262
62,75554.000000,24446.000000,28,60902.517482,592058.502823,1131.473852,0.000000,0,1,5,0.002383
63,95135.000000,4865.000000,46,64323.753361,6061.666505,1139.578979,0.000000,0,1,4,0.000302
64,85803.000000,14197.000000,34,63953.034720,0.000000,1265.725819,0.000000,0,1,5,0.000563
65,100000.000000,1.000000,50,64160.808050,0.000000,1174.342003,0.000000,0,1,5,0.000000
66,81863.000000,18137.000000,34,63378.032527,0.000000,1208.438842,0.000000,0,1,5,0.000354
67,72313.000000,27687.000000,24,61652.255288,3679610.929345,1284.743575,0.000000,0,1,5,0.001685
68,78377.000000,21623.000000,28,59523.070689,14252336.103835,1171.770282,0.000000,0,1,3,0.003466
69,80315.000000,19685.000000,30,62160.992801,195212.535885,1227.784014,0.000000,0,1,5,0.000647
70,80450.000000,19550.000000,28,58908.274157,23818519.582731,1102.372383,0.000000,0,1,4,0.005123
71,73771.000000,26229.000000,25,56675.183854,9054267.464153,1140.215317,0.000000,0,1,3,0.002895
72,79380.000000,20620.000000,28,59149.842286,25723007.604870,1167.174050,0.000000,0,1,6,0.001341
73,90084.000000,9916.000000,40,63139.482370,70814.951129,1130.659315,0.000000,1,1,5,0.000471
74,78664.000000,21336.000000,26,60467.540195,18314839.939023,1237.649853,0.000000,1,1,3,0.005815
75,78197.000000,21803.000000,26,58585.344786,23271520.061421,1150.601678,0.000000,1,1,7,0.005060
76,82064.000000,17936.000000,35,62099.597599,232832.452802,1143.615758,0.000000,1,1,5,0.000630
77,78223.000000,21777.000000,27,58850.168622,13363071.567699,1175.914651,0.000000,1,1,10,0.003115
78,75298.000000,24702.000000,25,59714.135972,6246666.308402,1184.527839,0.000000,1,1,9,0.001906
