generation,prey_fitness,predator_fitness,num_alive_end,avg_bb_size,var_bb_size,avg_shortest_dist,swarm_density_count,prey_neurons_connected_prey_retina,prey_neurons_connected_predator_retina,predator_neurons_connected_prey_retina,mutual_info
1,100000.000000,1.000000,50,68466.836757,3434192.297089,958.527097,0.592080,3,3,1,0.000000
1,100000.000000,1.000000,50,70007.272356,2755190.387947,987.172968,0.558060,2,3,1,0.000000
2,100000.000000,1.000000,50,65823.565340,3019954.751379,883.513315,0.649260,2,3,2,0.000000
3,100000.000000,1.000000,50,67897.832509,3107274.230982,937.021195,0.670320,2,3,1,0.004363
4,100000.000000,1.000000,50,67640.345030,4024222.555673,953.855210,0.593320,2,3,1,0.001741
5,95199.000000,4801.000000,47,67279.164159,3556702.103735,973.158235,0.539692,2,3,1,0.002859
6,97372.000000,2628.000000,48,66038.241430,2801331.009883,949.594520,0.573867,2,3,1,0.007993
7,96092.000000,3908.000000,48,65720.865447,2020931.432365,1075.291226,0.395339,2,3,1,0.001985
8,98013.000000,1987.000000,49,69366.126028,1995501.924118,968.879906,0.601510,2,3,1,0.001904
9,98039.000000,1961.000000,49,65817.648147,2993186.494349,913.404645,0.641516,2,3,1,0.007408
10,98295.000000,1705.000000,49,69103.382510,5469508.053683,924.660344,0.697948,2,3,4,0.009580
11,98198.000000,1802.000000,49,67911.119259,2758687.037981,969.129100,0.529013,2,3,1,0.005046
12,98048.000000,1952.000000,49,65369.767116,2444952.975137,968.597588,0.580116,2,3,1,0.001023
13,96159.000000,3841.000000,48,67200.813083,2594242.901150,1008.219911,0.520264,2,3,1,0.005797
14,96185.000000,3815.000000,48,63894.950614,2191393.446869,971.506649,0.600777,2,3,1,0.001795
15,96304.000000,3696.000000,47,66249.759857,3215515.662372,972.468667,0.602753,2,3,1,0.005995
16,97919.000000,2081.000000,48,66643.330063,1028375.592225,917.804990,0.674194,2,3,1,0.002650
17,96081.000000,3919.000000,48,69068.930698,4900132.244103,930.203273,0.619081,2,3,0,0.013289
18,88610.000000,11390.000000,42,68460.041586,3624619.089928,1066.584765,0.544418,2,2,0,0.003076
19,93320.000000,6680.000000,43,68156.940486,3738647.770420,1015.517926,0.554669,2,2,0,0.002366
20,91271.000000,8729.000000,44,64867.941140,2816418.127291,909.192274,0.796584,2,2,0,0.001885
21,91890.000000,8110.000000,41,66449.746662,2309054.476638,938.511894,0.547247,2,2,0,0.003907
22,80659.000000,19341.000000,35,66096.644351,2164383.388750,1132.376699,0.458128,2,2,0,0.005471
23,97152.000000,2848.000000,46,65323.445032,1765870.092906,907.492910,0.723011,2,2,0,0.002546
24,98714.000000,1286.000000,48,66814.213616,2353660.458491,991.236986,0.596223,2,2,0,0.001728
25,86563.000000,13437.000000,41,65197.089516,2584647.574946,1076.052525,0.518307,2,2,0,0.002560
26,91556.000000,8444.000000,36,64522.842427,3690961.986096,912.498843,0.682689,2,2,0,0.002190
27,87668.000000,12332.000000,37,67892.972899,3571943.384704,1026.479234,0.538472,2,2,0,0.003252
28,78112.000000,21888.000000,33,64430.164482,3013897.409372,1195.408392,0.489927,2,2,0,0.004087
29,95381.000000,4619.000000,43,66010.667505,1525859.155000,936.036915,0.619007,2,2,0,0.001904
30,98197.000000,1803.000000,49,68135.205018,3404854.664070,934.410103,0.643064,2,2,0,0.001548
31,80347.000000,19653.000000,36,62101.315653,2035831.338988,1001.003848,0.581314,2,2,1,0.004277
32,91689.000000,8311.000000,42,65535.431771,4155911.554501,956.892412,0.686175,2,2,0,0.002442
33,81645.000000,18355.000000,31,64651.747056,2473473.735339,1081.786886,0.500945,2,2,1,0.004146
34,84849.000000,15151.000000,35,64689.533490,1904035.049813,1114.704566,0.422957,2,2,1,0.002825
35,93397.000000,6603.000000,38,64460.590331,2173927.067240,955.163100,0.676488,3,2,1,0.001976
36,93598.000000,6402.000000,44,67549.763613,3913927.171551,995.248508,0.561200,3,2,0,0.001659
37,92692.000000,7308.000000,44,65986.490406,3317101.656112,927.488735,0.609854,3,2,1,0.003228
38,91542.000000,8458.000000,40,64991.074738,5149765.914255,1020.880815,0.584816,3,2,2,0.002391
39,93232.000000,6768.000000,43,68917.041839,4610383.770832,1042.375366,0.534651,3,2,3,0.001967
40,92672.000000,7328.000000,42,66284.696040,2255132.133860,1006.530897,0.561612,3,2,0,0.001377
41,77724.000000,22276.000000,31,66358.418233,3340274.337059,1050.536285,0.447653,3,2,1,0.002647
42,83868.000000,16132.000000,36,65851.307124,4751669.996199,982.596424,0.557008,2,3,1,0.003969
43,79494.000000,20506.000000,32,64656.234621,2164651.131214,1103.433034,0.495825,2,3,1,0.004881
44,88813.000000,11187.000000,38,67860.162466,4489007.567552,1085.201198,0.433717,1,3,1,0.004056
45,91319.000000,8681.000000,38,66308.913608,3614441.611302,984.094964,0.616159,1,3,2,0.002331
46,79267.000000,20733.000000,31,67516.063594,6743395.830466,1027.288009,0.507940,1,3,1,0.002948
47,74827.000000,25173.000000,29,64419.940152,2190778.549712,1134.133598,0.474486,2,3,3,0.002812
48,72625.000000,27375.000000,29,66101.627900,3545460.543130,1098.740556,0.449589,2,3,1,0.002474
49,83613.000000,16387.000000,36,68449.088414,4140413.679614,1109.863216,0.442992,2,3,1,0.004863
50,93580.000000,6420.000000,42,65764.135731,1360918.286040,977.441328,0.561695,2,3,1,0.001332
51,78394.000000,21606.000000,29,61477.151806,522839.699964,1178.957444,0.000000,2,2,1,0.000221
52,87697.000000,12303.000000,39,63766.472362,0.000000,1254.437082,0.000000,2,2,1,0.000146
53,98363.000000,1637.000000,47,63881.688788,0.000000,1097.159515,0.000000,2,2,1,0.000075
54,85207.000000,14793.000000,31,63150.756888,0.000000,1211.342196,0.000000,2,2,2,0.000162
55,79058.000000,20942.000000,32,62353.881012,1388899.251996,1164.791619,0.000000,2,2,1,0.000342
56,86072.000000,13928.000000,41,62098.252969,342999.097411,1197.499256,0.000000,2,2,2,0.000209
57,83330.000000,16670.000000,33,64601.988409,0.000000,1139.895997,0.000000,2,2,2,0.000087
58,96650.000000,3350.000000,46,63024.921325,85628.082063,1201.736045,0.000000,2,2,1,0.000027
59,75744.000000,24256.000000,31,62431.299826,331936.674410,1150.959149,0.000000,2,2,1,0.000267
60,81820.000000,18180.000000,30,64154.439667,126482.915038,1203.732660,0.000000,2,2,1,0.001133
61,93900.000000,6100.000000,46,64361.533998,162.060002,1133.371420,0.000000,2,2,0,0.000010
