generation,prey_fitness,predator_fitness,num_alive_end,avg_bb_size,var_bb_size,avg_shortest_dist,swarm_density_count,prey_neurons_connected_prey_retina,prey_neurons_connected_predator_retina,predator_neurons_connected_prey_retina,mutual_info
1,100000.000000,1.000000,50,64627.930892,0.000000,1106.404738,0.000000,5,3,3,0.000000
1,98005.000000,1995.000000,49,63080.714165,0.000000,1081.483654,0.000000,5,3,3,0.000000
2,96139.000000,3861.000000,48,64281.461226,0.000000,1084.721548,0.000000,5,3,4,0.000009
3,100000.000000,1.000000,50,64900.165441,0.000000,1062.376715,0.000000,5,3,2,-0.000000
4,100000.000000,1.000000,50,62912.930420,0.000000,1117.071652,0.000000,5,3,3,-0.000000
5,98011.000000,1989.000000,49,62392.301400,0.000000,1142.271546,0.000000,5,3,3,0.000001
6,94773.000000,5227.000000,44,62797.985141,73431.015918,1102.571106,0.000000,5,3,3,0.000219
7,100000.000000,1.000000,50,64791.928309,0.000000,1118.951405,0.000000,5,3,3,-0.000000
8,98010.000000,1990.000000,49,64222.901759,0.000000,1132.441031,0.000000,5,3,2,0.000000
9,100000.000000,1.000000,50,63014.572121,0.000000,1145.886118,0.000000,5,3,2,0.000000
10,85015.000000,14985.000000,37,63912.938502,0.000000,1185.156790,0.000000,5,1,2,0.000402
11,96706.000000,3294.000000,46,61171.430615,386218.097489,1100.140805,0.000000,5,1,3,0.002133
12,82572.000000,17428.000000,36,63902.900282,0.000000,1184.045215,0.000000,5,1,2,0.001554
13,86319.000000,13681.000000,38,61577.943805,0.000000,1158.730470,0.000000,5,1,2,0.000594
14,86942.000000,13058.000000,39,62728.406747,930.783113,1165.906401,0.000000,5,1,2,0.001190
15,85017.000000,14983.000000,36,63928.762089,0.000000,1206.937567,0.000000,5,1,2,0.000573
16,83803.000000,16197.000000,32,63357.067379,90686.578042,1221.186452,0.000000,5,1,4,0.000940
17,88127.000000,11873.000000,39,63343.031201,8727.656689,1152.314899,0.000000,5,1,2,0.000420
18,87909.000000,12091.000000,39,63804.648431,0.000000,1131.082878,0.000000,5,1,2,0.001061
19,82291.000000,17709.000000,35,62724.929783,8384.317634,1346.604535,0.000000,5,1,2,0.000513
20,82774.000000,17226.000000,31,62582.819787,0.000000,1219.838356,0.000000,5,1,5,0.000937
21,85391.000000,14609.000000,38,62469.907898,98003.597844,1222.635194,0.000000,5,1,2,0.000758
22,78269.000000,21731.000000,31,64179.795427,0.000000,1183.802667,0.000000,5,1,5,0.000258
23,81742.000000,18258.000000,34,64009.693024,1309684.828823,1242.947083,0.000000,5,1,2,0.001396
24,88595.000000,11405.000000,39,62757.609004,0.000000,1225.677771,0.000000,5,1,3,0.000708
25,84997.000000,15003.000000,36,64028.457352,49401.414589,1184.604543,0.000000,5,1,2,0.000964
26,86506.000000,13494.000000,35,64728.966104,0.000000,1194.263825,0.000000,5,1,5,0.000434
27,84387.000000,15613.000000,36,62270.395508,0.000000,1241.246870,0.000000,5,1,4,0.000251
28,72999.000000,27001.000000,30,63503.422603,85754.860390,1251.431235,0.000000,5,1,5,0.000889
29,84663.000000,15337.000000,36,63285.239246,1257.043427,1085.319507,0.000000,4,2,4,0.000268
30,88062.000000,11938.000000,41,62532.875276,1296005.287878,1178.551678,0.000000,4,2,3,0.000137
31,83043.000000,16957.000000,34,63380.873864,851166.518239,1219.500946,0.000000,4,2,2,0.001845
32,82357.000000,17643.000000,32,63491.722285,0.000000,1209.813393,0.000000,4,2,3,0.000387
33,90583.000000,9417.000000,36,63432.608277,79742.711952,1216.827075,0.000000,4,2,3,0.000258
34,81747.000000,18253.000000,30,62391.647453,237837.537069,1230.056859,0.000000,4,2,4,0.000383
35,82021.000000,17979.000000,35,63381.043364,0.000000,1145.544718,0.000000,5,3,6,0.000151
36,76368.000000,23632.000000,27,63145.740688,5119.260759,1192.794756,0.000000,5,3,2,0.000406
37,83987.000000,16013.000000,33,65098.981755,0.000000,1148.457737,0.000000,5,3,3,0.000233
38,82878.000000,17122.000000,29,64208.737285,0.000000,1175.567883,0.000000,5,3,5,0.000549
39,80226.000000,19774.000000,33,64480.096180,0.000000,1221.962943,0.000000,5,3,5,0.000866
40,81311.000000,18689.000000,33,60053.592467,0.000000,1232.902879,0.000000,5,3,4,0.000279
41,98188.000000,1812.000000,48,64012.149998,1050.340781,1135.336207,0.000000,5,3,5,0.000013
42,82460.000000,17540.000000,32,62688.526206,0.000000,1201.776643,0.000000,4,2,4,0.000511
43,78583.000000,21417.000000,30,65151.657586,0.000000,1242.693041,0.000000,4,2,4,0.000611
44,75139.000000,24861.000000,31,64730.683345,0.000000,1316.023705,0.000000,4,2,3,0.000181
45,98012.000000,1988.000000,49,64443.592694,0.000000,1111.025725,0.000000,4,2,5,0.000000
46,74504.000000,25496.000000,31,64619.110478,0.000000,1249.240413,0.000000,4,2,4,0.000184
47,72162.000000,27838.000000,29,62393.551945,0.000000,1240.767785,0.000000,3,1,4,0.000239
48,78982.000000,21018.000000,29,63159.117516,79705.112505,1187.573557,0.000000,3,1,7,0.000257
49,78875.000000,21125.000000,28,63520.334169,0.000000,1175.709614,0.000000,3,1,3,0.000418
50,89367.000000,10633.000000,40,64524.189486,0.000000,1104.493345,0.000000,3,1,4,0.000201
51,89468.000000,10532.000000,37,63595.707510,0.000000,1198.073460,0.000000,3,1,5,0.000205
52,75502.000000,24498.000000,28,63827.134196,9910.089806,1236.694833,0.000000,3,1,6,0.000185
53,79486.000000,20514.000000,28,62415.927036,0.000000,1131.751155,0.000000,3,1,4,0.000239
54,79180.000000,20820.000000,33,62648.764985,0.000000,1145.333360,0.000000,3,1,5,0.000117
55,83232.000000,16768.000000,36,63871.621749,0.000000,1261.223305,0.000000,2,1,8,0.000059
56,77658.000000,22342.000000,30,62099.044988,765.102228,1252.825228,0.000000,2,1,4,0.000334
57,87044.000000,12956.000000,40,63339.419687,27573.824537,1138.263814,0.000000,2,1,6,0.000115
58,76128.000000,23872.000000,29,64153.720217,0.000000,1315.504387,0.000000,2,1,3,0.000596
59,83754.000000,16246.000000,35,63929.897780,0.000000,1246.122856,0.000000,2,1,4,0.000270
60,98036.000000,1964.000000,49,62631.237410,0.000000,1120.115987,0.000000,2,1,4,0.000003
61,83436.000000,16564.000000,35,63747.288544,0.000000,1211.257023,0.000000,2,1,5,0.000206
62,78581.000000,21419.000000,31,65064.551238,0.000000,1264.259001,0.000000,2,1,4,0.000321
63,79156.000000,20844.000000,31,62240.793290,7972.494627,1136.442496,0.000000,2,1,6,0.000584
64,100000.000000,1.000000,50,62072.771226,0.000000,1061.238175,0.000000,2,1,4,0.000000
65,81175.000000,18825.000000,34,62191.530521,0.000000,1248.316889,0.000000,2,1,7,0.000158
66,83549.000000,16451.000000,35,64607.452893,0.000000,1214.482525,0.000000,2,1,5,0.000224
67,98011.000000,1989.000000,49,63797.518900,0.000000,1134.166479,0.000000,2,1,3,0.000000
68,77806.000000,22194.000000,30,64944.295941,1130.673105,1211.475107,0.000000,2,1,3,0.000937
69,76538.000000,23462.000000,32,64817.136329,0.000000,1234.184301,0.000000,2,1,4,0.000414
70,85263.000000,14737.000000,35,64517.935828,59261.842815,1138.776796,0.000000,2,1,5,0.000212
71,71294.000000,28706.000000,26,64201.102630,70178.193045,1180.572688,0.000000,2,1,4,0.001234
72,79406.000000,20594.000000,33,64212.133878,0.000000,1214.161700,0.000000,2,1,6,0.000534
73,83338.000000,16662.000000,36,64407.201220,0.000000,1239.140915,0.000000,2,1,4,0.000087
