generation,prey_fitness,predator_fitness,num_alive_end,avg_bb_size,var_bb_size,avg_shortest_dist,swarm_density_count,prey_neurons_connected_prey_retina,prey_neurons_connected_predator_retina,predator_neurons_connected_prey_retina,mutual_info
1,96107.000000,3893.000000,48,67461.679477,2138089.823442,923.907040,0.632065,2,5,5,0.003678
1,96402.000000,3598.000000,48,67551.862912,3152748.329579,961.012357,0.628733,2,5,5,0.002610
2,100000.000000,1.000000,50,64935.374614,0.000000,1060.515003,0.000000,2,5,3,0.000000
3,98023.000000,1977.000000,49,62980.239213,0.000000,1073.674614,0.000000,2,5,5,0.000001
4,98083.000000,1917.000000,49,61753.635920,177661.622952,1093.913475,0.000000,2,5,5,0.000002
5,100000.000000,1.000000,50,64170.208378,0.000000,1101.619363,0.000000,2,5,4,0.000000
6,96078.000000,3922.000000,48,65014.624825,0.000000,1187.270701,0.000000,3,3,5,0.000004
7,92418.000000,7582.000000,42,61772.946987,0.000000,1175.827989,0.000000,3,3,5,0.000115
8,96054.000000,3946.000000,48,63925.461556,0.000000,1167.764430,0.000000,3,3,5,0.000002
9,93171.000000,6829.000000,43,63983.400756,56670.645386,1055.561134,0.000000,3,3,5,0.000229
10,86416.000000,13584.000000,33,62854.824517,79520.305930,1192.124864,0.000000,3,3,3,0.001026
11,85767.000000,14233.000000,37,63593.091369,85424.836489,1098.073975,0.000000,3,3,5,0.000284
12,89727.000000,10273.000000,39,63802.045707,195699.408027,1193.838520,0.000000,3,3,5,0.000255
13,82826.000000,17174.000000,33,64464.812221,0.000000,1223.442569,0.000000,3,3,5,0.000441
14,88972.000000,11028.000000,37,62709.605136,0.000000,1170.634700,0.000000,3,3,3,0.000472
15,88807.000000,11193.000000,37,61408.703561,3839338.436379,1117.776265,0.000000,3,3,3,0.000622
16,83185.000000,16815.000000,34,63754.288121,15166.816089,1158.118045,0.000000,3,3,5,0.000323
17,79749.000000,20251.000000,32,62382.837313,563568.418332,1192.261530,0.000000,3,3,4,0.000575
18,88274.000000,11726.000000,37,63432.106443,350698.506495,1178.116447,0.000000,3,3,5,0.000328
19,78245.000000,21755.000000,30,63820.478072,147458.182765,1276.369296,0.000000,3,3,5,0.000406
20,83162.000000,16838.000000,32,61477.351805,597748.005639,1140.729919,0.000000,3,3,3,0.000379
21,87421.000000,12579.000000,38,64393.655893,72589.616019,1160.913531,0.000000,3,3,4,0.000506
22,95799.000000,4201.000000,44,62111.904504,0.000000,1110.378874,0.000000,3,3,5,0.000126
23,83203.000000,16797.000000,35,59478.479442,77154.500682,1134.304917,0.000000,3,3,3,0.000387
24,94914.000000,5086.000000,46,63468.153500,0.000000,1086.521073,0.000000,3,3,5,0.000086
25,85166.000000,14834.000000,35,63725.181143,0.000000,1079.938828,0.000000,3,3,3,0.000392
26,93835.000000,6165.000000,44,64041.377187,88622.481921,1214.368413,0.000000,3,3,2,0.000399
27,87695.000000,12305.000000,36,63423.163748,0.000000,1176.141037,0.000000,3,3,3,0.000267
28,86607.000000,13393.000000,37,63766.303365,0.000000,1166.454573,0.000000,3,3,5,0.000272
29,86098.000000,13902.000000,38,63421.281286,11117.081003,1162.980835,0.000000,3,3,3,0.000486
30,92369.000000,7631.000000,41,64908.817021,0.000000,1141.104221,0.000000,3,3,5,0.000223
31,91488.000000,8512.000000,42,61271.605085,0.000000,1185.464203,0.000000,3,3,3,0.000099
32,88333.000000,11667.000000,35,64681.433772,0.000000,1087.469912,0.000000,3,3,3,0.000250
33,85303.000000,14697.000000,35,64794.067500,0.000000,1244.684742,0.000000,3,3,3,0.000525
34,89388.000000,10612.000000,40,64159.439372,380733.730125,1154.137046,0.000000,3,3,3,0.000272
35,85731.000000,14269.000000,38,62624.932447,7178.951720,1158.051663,0.000000,3,3,3,0.000504
36,84768.000000,15232.000000,33,63093.353957,425092.109324,1186.623067,0.000000,4,3,3,0.000919
37,81229.000000,18771.000000,32,64213.328820,3019.642558,1304.051900,0.000000,4,3,5,0.000430
38,98046.000000,1954.000000,49,63092.389829,0.000000,1081.477157,0.000000,4,3,1,0.000001
39,89371.000000,10629.000000,40,63883.866068,0.000000,1208.008443,0.000000,4,3,3,0.000222
40,87293.000000,12707.000000,38,62333.539976,1068406.915362,1116.929247,0.000000,4,3,3,0.000573
41,85004.000000,14996.000000,36,63156.929608,37285.287316,1242.259285,0.000000,4,3,6,0.000436
42,91855.000000,8145.000000,40,63549.828959,1020.879699,1194.685695,0.000000,4,3,3,0.000300
43,89271.000000,10729.000000,39,60337.528809,82591.968045,1160.408163,0.000000,4,3,4,0.000340
44,86480.000000,13520.000000,37,64248.103830,1010.765655,1143.430326,0.000000,5,2,3,0.000273
45,83308.000000,16692.000000,34,62064.694242,1113133.352475,1151.790114,0.000000,5,2,6,0.000498
46,95726.000000,4274.000000,42,63982.737112,0.000000,1115.009859,0.000000,5,2,5,0.000051
47,82959.000000,17041.000000,32,63274.144182,0.000000,1207.195854,0.000000,5,2,4,0.000604
