generation,prey_fitness,predator_fitness,num_alive_end,avg_bb_size,var_bb_size,avg_shortest_dist,swarm_density_count,prey_neurons_connected_prey_retina,prey_neurons_connected_predator_retina,predator_neurons_connected_prey_retina,mutual_info
1,100000.000000,1.000000,50,67537.301476,5283697.775077,869.985762,0.806400,3,4,5,0.003819
1,98992.000000,1008.000000,49,63539.109536,2006348.937907,901.111466,0.736234,3,4,5,0.008001
2,95696.000000,4304.000000,47,67122.297604,1198065.975107,954.164488,0.589400,3,4,4,0.004329
3,98041.000000,1959.000000,49,70310.876566,3189965.931479,1045.432252,0.560978,3,4,4,0.004332
4,96273.000000,3727.000000,48,67081.368718,2359269.349842,966.601875,0.589210,3,4,4,0.008630
5,100000.000000,1.000000,50,64988.766559,4169217.500500,907.869989,0.675560,3,4,5,0.006567
6,96493.000000,3507.000000,48,66501.612423,2630493.554474,978.680538,0.625713,3,4,2,0.005335
7,95328.000000,4672.000000,47,65738.194696,3300063.880875,934.484543,0.670527,3,4,2,0.005046
8,98616.000000,1384.000000,49,64905.715658,2408090.465653,970.925060,0.584571,3,4,5,0.003738
9,100000.000000,1.000000,50,64153.687264,2199886.359516,886.830833,0.638560,3,4,4,0.005116
10,98084.000000,1916.000000,49,65851.572186,3541627.378054,929.054749,0.604837,3,4,4,0.002970
11,96078.000000,3922.000000,48,65587.078395,2825142.996039,902.550621,0.719453,3,4,4,0.005278
12,96285.000000,3715.000000,48,66370.015472,2736737.061169,945.074163,0.627293,3,4,4,0.003466
13,100000.000000,1.000000,50,66984.196861,2548820.408617,957.095563,0.616580,3,4,2,0.002556
14,96202.000000,3798.000000,48,68419.148616,1898428.995929,988.436402,0.516342,3,4,4,0.005321
15,96200.000000,3800.000000,48,66970.685942,2602153.488109,986.374723,0.543219,3,4,6,0.003451
16,96963.000000,3037.000000,48,67289.736370,1282888.546192,985.174716,0.593156,3,4,3,0.006644
17,100000.000000,1.000000,50,65387.404374,1635688.029928,884.059016,0.660980,3,4,5,0.006389
18,84153.000000,15847.000000,36,64220.189183,1715250.861231,960.221569,0.562454,3,4,5,0.004100
19,77363.000000,22637.000000,27,64046.405733,2942235.717384,1178.058234,0.551752,3,4,5,0.005857
20,87681.000000,12319.000000,41,65942.272066,2305101.391934,1034.643231,0.488577,3,4,4,0.003279
21,86769.000000,13231.000000,37,64972.186945,1381829.494535,1021.633606,0.583800,3,4,5,0.004350
22,93227.000000,6773.000000,38,66751.995195,4411168.103061,978.463925,0.555755,3,4,5,0.001435
23,99174.000000,826.000000,49,67655.497561,2814379.261650,1000.070417,0.564064,3,4,5,0.002140
24,98091.000000,1909.000000,49,68827.170939,4874552.621185,977.825456,0.524963,3,4,4,0.003940
25,89487.000000,10513.000000,40,65129.664454,7056085.804486,1001.588872,0.616944,3,4,5,0.001888
26,85701.000000,14299.000000,33,66780.036651,1872920.960309,1085.325362,0.495424,3,4,5,0.002108
27,83747.000000,16253.000000,34,68206.026728,4651512.144410,1086.594341,0.481647,3,4,5,0.003945
28,88927.000000,11073.000000,39,65321.506469,1215831.688415,959.113034,0.561119,3,4,5,0.002904
29,87503.000000,12497.000000,37,67266.100232,5083197.179151,1065.351098,0.491642,3,3,5,0.002519
30,86402.000000,13598.000000,40,66643.504505,2492167.789309,1028.045386,0.572261,3,3,5,0.003656
31,86005.000000,13995.000000,37,63540.795948,1548008.665520,970.151799,0.549971,3,3,5,0.005230
32,85517.000000,14483.000000,35,67208.997379,3575426.750088,1090.243097,0.511452,3,3,5,0.002314
33,88240.000000,11760.000000,39,69045.410796,4469151.498887,1018.170019,0.524344,3,3,5,0.001538
34,83411.000000,16589.000000,35,66304.603320,3716833.301891,992.400647,0.579666,2,2,5,0.004705
35,82827.000000,17173.000000,35,65879.734161,4448873.219151,1063.717841,0.492015,2,2,8,0.004996
36,86573.000000,13427.000000,36,67013.779765,1982509.317966,979.564175,0.551026,2,2,5,0.004351
37,89097.000000,10903.000000,40,66521.160392,2569714.195952,1154.761478,0.533371,2,2,4,0.001691
38,90745.000000,9255.000000,39,65176.736767,3729061.357108,1059.277779,0.489717,2,2,5,0.001265
39,88493.000000,11507.000000,35,66011.930661,2598870.928774,1017.138380,0.548453,2,2,6,0.002218
40,78158.000000,21842.000000,33,67828.270985,3165374.365876,1166.494284,0.436952,2,2,4,0.003919
41,82063.000000,17937.000000,35,63842.433527,2799401.612002,1081.335865,0.366330,2,2,5,0.002050
42,87539.000000,12461.000000,36,66869.175667,2128815.394731,995.473664,0.547885,2,2,6,0.002328
43,87550.000000,12450.000000,36,66998.606282,2414069.779372,1054.830111,0.444335,2,2,5,0.002081
44,70561.000000,29439.000000,25,60178.821600,5841026.453951,1094.612668,0.456575,2,2,5,0.002785
45,80484.000000,19516.000000,32,65948.557836,3191248.252706,1122.302922,0.489946,2,2,7,0.002854
46,66364.000000,33636.000000,23,63694.549906,14069225.526159,1350.535044,0.424633,2,2,3,0.001956
47,87797.000000,12203.000000,38,66394.105188,1597354.939227,993.851957,0.537086,2,2,6,0.004048
48,84365.000000,15635.000000,34,61312.958808,33569639.786966,930.843661,0.634977,2,2,8,0.001447
49,77179.000000,22821.000000,28,66724.971389,5924172.800583,1215.138640,0.535256,2,2,3,0.002819
50,60734.000000,39266.000000,15,59957.289184,12708035.096566,1397.498777,0.410706,2,2,5,0.002208
51,75029.000000,24971.000000,27,67671.928283,9017949.130309,1148.727229,0.541183,2,2,5,0.002077
52,80074.000000,19926.000000,28,65256.383534,5507714.922607,1118.612464,0.701997,2,2,3,0.002500
