generation,prey_fitness,predator_fitness,num_alive_end,avg_bb_size,var_bb_size,avg_shortest_dist,swarm_density_count,prey_neurons_connected_prey_retina,prey_neurons_connected_predator_retina,predator_neurons_connected_prey_retina,mutual_info
1,98008.000000,1992.000000,49,65340.668479,1747888.016373,901.906145,0.664491,6,3,4,0.002456
1,98081.000000,1919.000000,49,67813.359143,5476639.891592,968.286345,0.528526,6,3,3,0.001430
2,100000.000000,1.000000,50,65597.935806,1324346.452273,931.568267,0.553500,6,3,4,0.000745
3,98000.000000,2000.000000,49,64327.765094,3446111.090284,901.326233,0.726102,6,3,3,0.002267
4,96090.000000,3910.000000,48,65308.187074,1947509.716134,901.919359,0.637306,6,3,4,0.001547
5,96290.000000,3710.000000,48,65751.455949,1364288.150632,941.966105,0.584204,6,3,4,0.001259
6,98025.000000,1975.000000,49,66462.337949,6781731.481030,972.053674,0.587294,6,3,4,0.001956
7,97075.000000,2925.000000,48,67145.307285,4155542.158199,976.190797,0.574363,6,2,4,0.002495
8,96189.000000,3811.000000,48,65378.513401,2310654.605134,959.068195,0.593082,6,2,3,0.002225
9,94611.000000,5389.000000,47,67879.340256,2690194.813767,936.772183,0.636463,6,2,4,0.000780
10,100000.000000,1.000000,50,68047.415359,2773649.999570,898.076360,0.677200,6,2,4,0.000725
11,96055.000000,3945.000000,48,66334.432647,1361538.908814,986.829632,0.545325,6,2,5,0.001092
12,98150.000000,1850.000000,49,63805.752772,1639237.127472,928.338874,0.666960,6,2,2,0.001564
13,96836.000000,3164.000000,48,65022.811743,4163479.840382,886.546898,0.624469,6,2,2,0.002113
14,96074.000000,3926.000000,48,66150.100265,4802817.273406,948.044861,0.568286,6,2,4,0.002819
15,98109.000000,1891.000000,49,64219.641192,2329879.515192,958.796465,0.605264,6,2,2,0.001266
16,100000.000000,1.000000,50,64177.761073,3234904.188374,849.500830,0.733820,6,2,5,0.002648
17,98014.000000,1986.000000,49,64488.523475,1706316.624131,947.220395,0.648748,6,2,1,0.002535
18,94654.000000,5346.000000,47,66932.065786,2446381.229270,972.402552,0.553162,6,2,5,0.002009
19,96130.000000,3870.000000,48,64928.791634,1730801.085101,857.203601,0.713995,6,2,4,0.001841
20,96169.000000,3831.000000,48,67958.240694,1299711.746420,923.537125,0.621027,6,2,4,0.001451
21,96215.000000,3785.000000,48,66049.516702,2977222.086662,1015.777734,0.484654,6,2,4,0.001246
22,96603.000000,3397.000000,48,64961.440268,926253.371666,931.661962,0.607096,6,2,4,0.000955
23,96561.000000,3439.000000,48,65030.294653,1328639.818288,945.003606,0.646119,6,2,5,0.001438
24,96052.000000,3948.000000,48,64992.381676,955316.356005,959.343123,0.590123,6,2,4,0.002150
25,97751.000000,2249.000000,48,64875.187552,1468882.902531,917.944780,0.652670,6,2,2,0.001760
26,94531.000000,5469.000000,47,65621.188940,5510944.187856,991.638524,0.671566,6,2,2,0.001104
27,98000.000000,2000.000000,49,66010.639232,3517851.635591,1002.367435,0.488347,6,2,2,0.000000
28,96232.000000,3768.000000,48,66347.508071,4124081.591733,1011.914594,0.584042,6,2,6,0.001039
29,96450.000000,3550.000000,48,68422.485106,1356150.996561,932.964333,0.687103,6,2,2,0.002146
30,94781.000000,5219.000000,47,66041.840612,3427557.804507,916.125329,0.722076,6,2,4,0.001444
31,100000.000000,1.000000,50,66714.462406,6835468.547296,956.443381,0.607720,6,2,5,0.001021
32,94480.000000,5520.000000,47,66558.455779,2864361.151297,984.961599,0.665275,6,2,5,0.001622
33,94269.000000,5731.000000,47,64702.247032,1892380.694862,1004.630246,0.448241,6,2,5,0.002670
34,94526.000000,5474.000000,47,65987.464930,1510854.771393,1015.406772,0.570703,6,2,6,0.002518
35,96049.000000,3951.000000,48,66254.830752,2040157.206980,1052.434000,0.466249,6,2,6,0.001091
36,96246.000000,3754.000000,48,65424.403525,2545405.769290,968.488943,0.571457,6,2,2,0.002017
37,96172.000000,3828.000000,48,66371.645415,2384904.646766,946.482360,0.641485,6,2,2,0.001862
38,96267.000000,3733.000000,48,68208.568438,2891933.697640,971.682178,0.502863,6,2,3,0.005038
39,94914.000000,5086.000000,47,66466.791371,2532907.377095,1008.256782,0.645094,6,2,2,0.002205
40,90376.000000,9624.000000,39,68014.314883,4597842.616678,1055.196558,0.468159,6,2,4,0.002964
41,93411.000000,6589.000000,46,67178.633170,1854146.844664,934.320248,0.598542,5,2,6,0.002294
42,91962.000000,8038.000000,43,67712.915236,6118922.010394,941.578043,0.568629,5,2,6,0.001792
43,92842.000000,7158.000000,44,64026.397110,3888388.272303,980.224967,0.520248,5,2,6,0.001525
44,100000.000000,1.000000,50,65684.069496,1710446.018559,929.125377,0.627800,5,2,7,0.000690
45,89609.000000,10391.000000,40,64271.569516,1895428.127429,954.320275,0.593584,5,2,5,0.001831
46,94686.000000,5314.000000,45,66467.937318,3815555.836827,959.566277,0.612826,5,2,5,0.001654
47,88193.000000,11807.000000,39,64014.525278,2730005.150072,970.561837,0.653858,5,2,6,0.001512
48,96192.000000,3808.000000,44,64347.030043,2467067.565177,964.355525,0.655298,5,2,7,0.003881
