generation,prey_fitness,predator_fitness,num_alive_end,avg_bb_size,var_bb_size,avg_shortest_dist,swarm_density_count,prey_neurons_connected_prey_retina,prey_neurons_connected_predator_retina,predator_neurons_connected_prey_retina,mutual_info
1,94853.000000,5147.000000,47,30386.219848,451179338.887164,243.157682,6.405118,5,3,4,0.000000
1,92563.000000,7437.000000,42,35979.248016,430165458.131557,253.304176,5.726545,5,3,4,0.000000
2,94574.000000,5426.000000,44,41632.531148,434542296.678647,306.319348,4.576702,5,3,4,-0.000000
3,96884.000000,3116.000000,48,47014.972241,489450235.424100,470.256372,5.780362,5,3,4,-0.000000
4,96554.000000,3446.000000,48,33881.169102,468315159.268664,278.011146,6.220227,5,3,4,-0.000000
5,96940.000000,3060.000000,48,38706.200560,419304516.743366,312.168474,4.238800,5,3,1,0.000000
6,91769.000000,8231.000000,44,35015.277322,438343317.483104,290.234310,5.033731,5,3,4,0.000000
7,100000.000000,1.000000,50,54248.336805,476203180.996330,349.292092,3.897940,5,3,6,0.000000
8,100000.000000,1.000000,50,41183.054692,206777483.954768,309.859434,3.770460,5,3,4,0.000000
9,96649.000000,3351.000000,48,38827.410198,348345467.056046,337.894573,4.382595,4,3,4,0.000000
10,95600.000000,4400.000000,46,60956.521110,146454999.622270,509.718018,2.617941,3,3,3,-0.000000
11,93086.000000,6914.000000,45,106447.641358,377466535.767273,905.156583,1.221758,3,2,4,0.000000
12,100000.000000,1.000000,50,107349.215356,307536204.363928,859.882141,1.316160,3,2,4,0.000000
13,94955.000000,5045.000000,45,90612.655738,93186663.948350,752.542631,1.366690,3,2,2,-0.000000
14,93999.000000,6001.000000,45,100623.509639,214519258.835293,756.724565,1.278578,3,3,4,0.000000
15,95130.000000,4870.000000,44,97529.681842,210156887.667383,743.616009,1.235867,3,3,4,-0.000000
16,96328.000000,3672.000000,47,234354.546821,1870356592.894032,2169.017427,0.567962,1,2,3,0.000000
17,98043.000000,1957.000000,48,234258.558113,1711360500.557060,2104.583313,0.551172,1,2,3,-0.000000
18,97715.000000,2285.000000,48,231057.808195,2012981273.946386,2076.708171,0.515475,1,2,4,-0.000000
19,98118.000000,1882.000000,49,233846.422267,1838519453.089851,2041.848134,0.529507,1,2,5,-0.000000
20,96113.000000,3887.000000,47,234781.737406,1723069440.241224,2113.785037,0.508169,1,2,2,0.005106
21,98650.000000,1350.000000,49,233833.601658,1790123957.505504,2069.743100,0.469338,1,2,4,-0.000000
22,100000.000000,1.000000,50,233139.556437,1922485823.065284,1930.357557,0.528440,1,2,2,0.007455
23,96240.000000,3760.000000,48,233093.989714,1868707597.012037,2268.702543,0.465195,1,2,1,0.002787
24,97410.000000,2590.000000,47,231982.617280,1842294994.498252,2205.561561,0.642307,1,2,3,0.004136
25,97192.000000,2808.000000,46,235444.519068,1768500516.852551,2219.513710,0.513826,1,2,3,0.003906
26,95537.000000,4463.000000,46,234137.703846,1794222629.871703,2092.927184,0.514740,1,2,3,0.003503
27,94103.000000,5897.000000,46,231361.722098,2052631169.026551,2227.748574,0.532083,1,2,4,0.002235
28,100000.000000,1.000000,50,236766.035831,1544892782.803156,2066.762053,0.512600,1,2,3,0.002817
29,98739.000000,1261.000000,49,234619.899167,1736376001.872207,2096.823758,0.483099,1,2,3,0.003309
30,91330.000000,8670.000000,45,232243.646825,1596802226.831340,2339.656209,0.529198,1,2,4,0.001353
