generation,prey_fitness,predator_fitness,num_alive_end,avg_bb_size,var_bb_size,avg_shortest_dist,swarm_density_count,prey_neurons_connected_prey_retina,prey_neurons_connected_predator_retina,predator_neurons_connected_prey_retina,mutual_info,num_attacks
1,63010.000000,36990.000000,13,53526.089657,114704806.310394,1274.787699,0.000000,2,3,1,0.003483,37
1,63760.000000,36240.000000,14,52610.307444,131561275.645588,1333.431932,0.000000,2,3,1,0.005970,36
2,58333.000000,41667.000000,14,53631.281089,38141904.868303,1312.596195,0.000000,2,3,1,0.004409,36
3,67889.000000,32111.000000,20,51811.939290,52837315.146194,1228.088930,0.000000,2,3,1,0.002804,30
4,63220.000000,36780.000000,15,49527.303598,128669495.333357,1207.273300,0.000000,2,3,2,0.002250,35
5,71896.000000,28104.000000,23,55582.911750,85865739.430665,1110.445452,0.617781,2,3,1,0.002295,33
6,72343.000000,27657.000000,22,57587.236074,85559612.333567,1026.579150,0.603188,2,3,1,0.001523,29
7,73561.000000,26439.000000,23,55185.707779,50472036.013084,923.516699,0.713080,2,3,1,0.002796,36
8,62195.000000,37805.000000,13,51229.705243,111085553.777304,1019.492624,0.594094,2,3,1,0.002896,39
9,64873.000000,35127.000000,15,54535.666277,163176339.234977,1093.068541,0.530183,2,3,1,0.002788,41
10,68856.000000,31144.000000,22,56529.772476,49410116.664575,1152.056270,0.544420,2,3,1,0.002226,37
11,71272.000000,28728.000000,17,57446.541280,87684496.973516,1052.739191,0.564293,2,3,1,0.003299,36
12,67395.000000,32605.000000,19,60934.130539,37767354.537145,1286.144026,0.515703,2,3,1,0.001687,37
13,62890.000000,37110.000000,14,56302.743284,60393226.111395,1281.580244,0.511734,2,3,1,0.002152,44
14,71086.000000,28914.000000,21,59709.323719,27727263.895518,1226.021087,0.400348,2,3,1,0.001800,33
15,69193.000000,30807.000000,21,60694.189375,27602872.551567,1159.589593,0.462659,2,3,1,0.001683,37
16,73945.000000,26055.000000,24,63401.506245,37870564.949655,1100.610317,0.478937,2,3,1,0.001370,31
17,70369.000000,29631.000000,18,55383.875465,100816626.536425,972.286520,0.727201,2,3,1,0.001602,38
18,63188.000000,36812.000000,16,60134.062791,67864436.192013,1300.831471,0.571395,2,3,1,0.002309,35
19,64885.000000,35115.000000,20,60330.804252,33265482.700525,1226.190340,0.420871,2,3,1,0.003030,40
20,74969.000000,25031.000000,25,54874.808266,55556962.015519,959.634850,0.580452,2,4,1,0.002091,29
21,66790.000000,33210.000000,18,55778.906478,68611204.665331,1122.452018,0.633311,2,4,1,0.001745,37
22,72529.000000,27471.000000,23,62721.954694,25859992.611931,1291.795647,0.531398,2,4,1,0.000751,28
23,71053.000000,28947.000000,26,60257.558664,14614312.586652,1079.385344,0.586916,2,4,2,0.000933,25
24,75360.000000,24640.000000,27,61724.977039,28813525.947947,1114.233595,0.575273,2,4,1,0.001642,30
25,62297.000000,37703.000000,15,50667.163756,108678207.382441,1105.331885,0.488336,2,4,1,0.004051,39
26,64749.000000,35251.000000,16,53826.590278,87172429.240958,1141.552951,0.484404,2,4,1,0.002650,38
27,64091.000000,35909.000000,20,53174.291074,57641643.194000,1118.490684,0.515832,2,4,1,0.001961,35
28,59955.000000,40045.000000,15,55166.226311,54125208.231265,1337.132272,0.520485,2,4,1,0.004039,42
29,70743.000000,29257.000000,20,55010.757817,45542419.314679,901.016259,0.743105,2,4,1,0.001772,39
30,65587.000000,34413.000000,20,59772.647687,29120556.792911,1161.670629,0.570900,2,4,1,0.002341,40
31,66279.000000,33721.000000,14,52808.577261,103652746.200968,1110.295035,0.648452,2,4,1,0.002354,39
32,73760.000000,26240.000000,20,61937.430042,87530984.983220,999.685554,0.582934,2,4,1,0.000884,33
33,85125.000000,14875.000000,33,66670.105115,4831060.586882,1090.679564,0.476842,2,4,1,0.001266,17
34,70004.000000,29996.000000,21,64250.964238,5839112.709038,1283.749457,0.436285,2,4,1,0.001801,35
35,60267.000000,39733.000000,18,53532.535291,57946204.981676,1275.169384,0.619813,2,4,1,0.002277,43
36,69618.000000,30382.000000,25,58171.734381,14597772.616986,1090.583155,0.561133,2,4,2,0.001824,31
37,71484.000000,28516.000000,21,62450.729286,10023666.989279,1114.444901,0.468946,2,4,1,0.002134,37
38,77818.000000,22182.000000,26,64436.088401,6440097.486913,1111.767869,0.506480,2,4,1,0.001850,35
39,67645.000000,32355.000000,20,55937.179081,43586191.265124,1119.148906,0.515643,2,4,1,0.001491,37
40,64355.000000,35645.000000,18,56682.963415,20138357.791776,1260.590024,0.522890,2,4,1,0.001506,35
41,63313.000000,36687.000000,17,61253.241887,24346190.995092,1300.761588,0.454363,2,4,1,0.001774,39
42,73113.000000,26887.000000,25,59247.458762,36800378.885394,983.916396,0.644670,2,4,1,0.001259,29
43,76726.000000,23274.000000,25,59372.946850,12435739.406647,1110.760175,0.582330,2,4,1,0.002286,31
44,73895.000000,26105.000000,24,63918.343464,7831549.105200,1205.323308,0.443902,2,4,1,0.002304,33
45,72887.000000,27113.000000,25,56430.814739,41416822.858523,969.446206,0.625902,2,4,1,0.002020,31
46,69586.000000,30414.000000,21,53911.877411,45077243.742426,998.410090,0.666423,2,4,1,0.001235,39
47,75209.000000,24791.000000,24,55932.556061,52910947.343523,976.611992,0.613581,2,4,1,0.001424,28
48,71420.000000,28580.000000,21,56991.542338,99047609.504502,923.728347,0.710881,2,4,1,0.001934,36
49,55554.000000,44446.000000,8,44598.059090,277355552.695142,1024.318090,0.582015,2,4,2,0.001820,49
50,68540.000000,31460.000000,19,56470.280017,40883183.855172,1075.652133,0.622062,2,4,1,0.000746,39
51,70495.000000,29505.000000,21,65894.033359,7655145.919439,1240.799662,0.449533,2,4,1,0.002608,35
52,100000.000000,1.000000,50,63605.324316,2848160.130073,915.836495,0.677960,2,4,1,0.000000,0
53,62632.000000,37368.000000,17,49269.626030,123533586.740058,994.060532,0.571129,2,2,2,0.003224,42
54,67728.000000,32272.000000,24,60872.120594,8869331.844053,1122.101993,0.424187,2,2,2,0.002317,31
55,81890.000000,18110.000000,31,62702.200454,22984930.161035,1038.592615,0.485705,2,2,1,0.001311,25
56,76397.000000,23603.000000,29,61344.534318,9620889.452479,1055.476944,0.528937,2,2,1,0.001461,26
57,75765.000000,24235.000000,26,63278.419319,44875174.690849,1091.885499,0.580462,2,2,1,0.001419,30
58,69443.000000,30557.000000,21,51271.810330,114525878.440703,990.255266,0.595849,2,2,2,0.001382,39
59,62477.000000,37523.000000,10,43676.698277,395344255.159276,989.371671,0.544900,2,2,2,0.002062,46
60,80757.000000,19243.000000,31,65918.970194,3661282.531779,1033.331043,0.518456,2,2,1,0.003061,23
61,72493.000000,27507.000000,21,60485.601011,80227507.155332,996.580001,0.603510,2,2,1,0.002563,34
62,68370.000000,31630.000000,15,51502.019218,155369509.307084,996.218157,0.567883,2,2,2,0.002816,41
63,71542.000000,28458.000000,16,52828.919020,180554358.494826,996.365311,0.588637,2,2,2,0.001557,44
64,73041.000000,26959.000000,24,66132.346397,13655609.193106,1053.681955,0.554516,2,2,2,0.003010,30
65,69155.000000,30845.000000,22,59126.016921,24242369.400050,1082.950040,0.534430,2,2,1,0.001559,34
66,77040.000000,22960.000000,22,62727.384653,30229250.331149,1004.971576,0.714705,2,2,1,0.002418,30
67,86062.000000,13938.000000,36,65617.373678,6862109.594216,1064.753763,0.501325,2,2,2,0.001364,21
68,64780.000000,35220.000000,13,53051.426147,158565902.626857,1089.017938,0.542460,2,2,2,0.001218,44
69,54041.000000,45959.000000,8,35436.520174,413112337.684154,883.827325,0.706295,2,2,2,0.050350,51
70,65506.000000,34494.000000,15,44101.063368,193778412.364704,847.612699,0.730021,2,2,2,0.024841,44
71,52518.000000,47482.000000,7,38200.603247,263796941.523050,1017.108920,0.684547,2,2,2,0.026475,52
72,60026.000000,39974.000000,10,44742.060172,258982982.493516,1031.703772,0.597360,2,2,2,0.026691,46
73,74582.000000,25418.000000,21,56075.958494,10091343.523696,1077.223936,0.699271,2,2,2,0.018841,34
74,69639.000000,30361.000000,16,50478.137791,125041730.400573,946.575330,0.734110,2,2,1,0.024748,40
75,71528.000000,28472.000000,18,48754.298327,147461079.050425,893.803928,0.730784,2,2,1,0.028958,39
76,65163.000000,34837.000000,17,54603.270178,46318607.755378,1024.291986,0.703214,2,2,2,0.028293,36
77,51056.000000,48944.000000,8,42564.782945,224063475.338590,1215.603861,0.480459,2,2,3,0.026853,53
78,63715.000000,36285.000000,15,44869.305740,190943856.409984,913.772624,0.791468,2,2,2,0.028628,45
79,76739.000000,23261.000000,23,56759.589701,6926490.836401,1025.186759,0.746208,2,1,2,0.022387,39
80,66745.000000,33255.000000,19,50197.623609,82375034.250071,911.737317,0.666987,2,1,3,0.027432,39
81,60402.000000,39598.000000,17,41785.784129,143673436.254641,827.016798,0.716344,2,1,2,0.023258,44
82,64672.000000,35328.000000,14,47414.958264,129417065.766920,929.265845,0.709143,2,1,2,0.047143,43
83,63077.000000,36923.000000,11,46022.674823,165266086.729416,1009.546598,0.634225,2,1,2,0.022072,45
84,68140.000000,31860.000000,21,52371.082345,89751314.157333,1074.001940,0.582729,2,1,2,0.013332,40
