generation,prey_fitness,predator_fitness,num_alive_end,avg_bb_size,var_bb_size,avg_shortest_dist,swarm_density_count,prey_neurons_connected_prey_retina,prey_neurons_connected_predator_retina,predator_neurons_connected_prey_retina,mutual_info
1,98000.000000,2000.000000,49,63691.138760,0.000000,1171.036009,0.000000,4,3,5,0.000000
1,98056.000000,1944.000000,49,63323.978214,0.000000,1128.989961,0.000000,4,3,5,0.000000
2,98045.000000,1955.000000,49,63700.227992,0.000000,1146.374831,0.000000,4,3,5,0.000001
3,98088.000000,1912.000000,49,63241.825943,0.000000,1119.848588,0.000000,4,3,3,0.000001
4,98043.000000,1957.000000,49,64118.108804,0.000000,1133.681063,0.000000,4,3,5,0.000001
5,100000.000000,1.000000,50,62333.726436,0.000000,1108.969528,0.000000,4,3,5,0.000000
6,100000.000000,1.000000,50,64499.733533,0.000000,1121.524686,0.000000,4,3,3,0.000000
7,100000.000000,1.000000,50,63406.724113,0.000000,1120.473594,0.000000,4,3,4,0.000000
8,96097.000000,3903.000000,48,64506.745824,0.000000,1119.939845,0.000000,4,3,2,0.000001
9,96042.000000,3958.000000,48,62205.812248,0.000000,1165.415403,0.000000,4,3,4,0.000001
10,100000.000000,1.000000,50,64401.804631,0.000000,1079.444719,0.000000,4,3,5,-0.000000
11,98022.000000,1978.000000,49,65033.234234,0.000000,1077.305327,0.000000,4,3,3,0.000001
12,100000.000000,1.000000,50,64918.618003,0.000000,1092.596610,0.000000,4,3,3,0.000000
13,100000.000000,1.000000,50,63595.902771,0.000000,1124.536514,0.000000,4,3,2,0.000000
14,92602.000000,7398.000000,43,61552.591547,3449.221025,1155.175945,0.000000,4,3,6,0.000196
15,84866.000000,15134.000000,35,63566.083376,43081.938076,1238.673067,0.000000,4,3,6,0.000229
16,91065.000000,8935.000000,42,63096.946668,350804.611472,1166.239146,0.000000,4,3,7,0.000131
17,83404.000000,16596.000000,36,62101.588407,17727.160044,1162.586760,0.000000,4,3,5,0.000541
18,91191.000000,8809.000000,41,62772.282363,0.000000,1152.649525,0.000000,4,3,6,0.000500
19,93862.000000,6138.000000,44,60272.520703,1426181.460463,1089.399241,0.000000,4,3,6,0.000280
20,94322.000000,5678.000000,43,63873.297090,0.000000,1136.399665,0.000000,4,3,6,0.000099
21,90762.000000,9238.000000,40,63702.148192,0.000000,1111.929235,0.000000,4,3,6,0.000835
22,90177.000000,9823.000000,44,63900.592514,0.000000,1220.705021,0.000000,4,3,5,0.000087
23,93073.000000,6927.000000,41,63626.174629,0.000000,1199.726543,0.000000,4,3,6,0.000161
24,86655.000000,13345.000000,37,63354.282650,3021.918779,1156.053391,0.000000,4,3,6,0.000679
25,83408.000000,16592.000000,36,64444.464146,0.000000,1146.907218,0.000000,4,3,6,0.001215
26,84194.000000,15806.000000,37,60711.915673,720226.161746,1224.317881,0.000000,4,3,5,0.002951
27,92825.000000,7175.000000,43,64171.702496,0.000000,1108.384385,0.000000,4,3,4,0.000397
28,89945.000000,10055.000000,41,63405.069939,38179.566879,1181.027594,0.000000,4,3,6,0.000189
29,94690.000000,5310.000000,41,63992.398042,100450.531500,1163.164727,0.000000,4,3,5,0.000572
30,87400.000000,12600.000000,36,63830.618349,0.000000,1145.745642,0.000000,4,3,5,0.000327
31,86858.000000,13142.000000,38,64632.432300,0.000000,1195.957116,0.000000,4,3,5,0.000483
32,82628.000000,17372.000000,34,63793.434631,0.000000,1256.406709,0.000000,4,3,4,0.000465
33,77884.000000,22116.000000,32,64140.013327,0.000000,1192.423102,0.000000,1,2,5,0.000774
34,86296.000000,13704.000000,35,64015.022761,0.000000,1150.812193,0.000000,1,2,7,0.000146
35,94263.000000,5737.000000,45,61788.871349,18476.604190,1106.154373,0.000000,1,2,5,0.000058
36,88524.000000,11476.000000,40,63454.325119,98000.275773,1208.297870,0.000000,1,2,5,0.000097
37,90215.000000,9785.000000,36,61067.698447,30.955324,1160.792527,0.000000,1,2,5,0.000189
38,93587.000000,6413.000000,41,64576.624530,0.000000,1164.617644,0.000000,1,2,3,0.000253
39,91351.000000,8649.000000,41,64027.762264,406.272859,1154.613214,0.000000,1,2,6,0.000429
