generation,prey_fitness,predator_fitness,num_alive_end,avg_bb_size,var_bb_size,avg_shortest_dist,swarm_density_count,prey_neurons_connected_prey_retina,prey_neurons_connected_predator_retina,predator_neurons_connected_prey_retina,mutual_info
1,98066.000000,1934.000000,49,68957.108625,2485723.913783,1030.309028,0.475771,3,2,7,0.000000
1,100000.000000,1.000000,50,65779.802656,2137900.840009,944.844416,0.642140,3,2,7,0.000000
2,100000.000000,1.000000,50,68381.844587,2987554.627767,964.021319,0.599100,3,2,9,0.003929
3,100000.000000,1.000000,50,62510.754243,1859044.640261,912.487249,0.719500,3,2,4,0.000000
4,96214.000000,3786.000000,48,65341.692277,2655953.394761,948.194670,0.642023,3,2,7,0.002647
5,96162.000000,3838.000000,48,67584.100434,2506240.647305,978.340261,0.563461,3,2,7,0.001821
6,96046.000000,3954.000000,48,65799.148585,2508129.135346,959.552995,0.677027,3,2,10,0.003306
7,99293.000000,707.000000,49,67152.916784,2131099.687446,954.148781,0.581105,3,2,7,0.001499
8,98264.000000,1736.000000,49,67206.919275,2992796.298764,923.694979,0.652191,3,2,7,0.003631
9,96242.000000,3758.000000,48,68954.971447,2471056.042792,1046.003361,0.528031,3,2,8,0.003967
10,96347.000000,3653.000000,48,65170.076442,3499537.665424,920.694590,0.627637,3,2,6,0.005268
11,97235.000000,2765.000000,48,67278.363982,2434791.753277,988.261801,0.522996,3,2,6,0.004260
12,96322.000000,3678.000000,48,67444.502858,3789884.898517,938.022796,0.628662,3,2,11,0.001989
13,97948.000000,2052.000000,48,63093.144666,1832049.612270,967.091828,0.581063,3,2,6,0.004270
14,94230.000000,5770.000000,47,64762.307462,1810820.291745,925.972356,0.565222,3,2,5,0.004543
15,98119.000000,1881.000000,49,66758.740408,3747227.459942,964.524656,0.644518,3,2,11,0.007303
16,95104.000000,4896.000000,47,66113.993340,3676245.267533,972.118557,0.620203,6,2,11,0.004501
17,94137.000000,5863.000000,47,68774.461702,1021653.258156,1024.740321,0.465293,6,2,11,0.001860
18,98132.000000,1868.000000,49,65205.808456,2138947.669158,901.353017,0.629263,6,2,11,0.002648
19,94488.000000,5512.000000,47,69391.333980,4308502.032043,1069.056116,0.451070,6,2,9,0.001672
20,98178.000000,1822.000000,49,65406.108531,1817527.955485,940.485342,0.595871,6,2,9,0.002657
21,89892.000000,10108.000000,39,67009.939407,4807553.760766,950.554699,0.667838,6,2,5,0.004914
22,94565.000000,5435.000000,47,66196.983547,1625501.176287,1004.770121,0.531148,6,2,5,0.006936
23,87431.000000,12569.000000,39,67700.196600,3487838.190694,1026.801714,0.542393,6,2,5,0.002834
24,90901.000000,9099.000000,41,67950.340934,2332059.464234,1069.944794,0.525877,6,2,7,0.004013
25,96758.000000,3242.000000,48,67526.138542,1357379.610333,947.636891,0.779796,6,2,2,0.002609
26,94874.000000,5126.000000,45,69093.844229,2970429.926694,991.559128,0.498337,6,2,5,0.003069
27,87953.000000,12047.000000,38,65556.616669,2674125.768581,1073.577681,0.488135,6,2,5,0.003339
28,96474.000000,3526.000000,43,70080.630164,2655092.883609,1009.273825,0.514630,6,2,5,0.003586
29,90459.000000,9541.000000,43,67572.450540,3951576.970927,1051.494112,0.468788,6,2,6,0.004897
30,86603.000000,13397.000000,42,68651.148229,2396412.286469,962.200102,0.536981,6,2,3,0.004215
31,80621.000000,19379.000000,33,64991.846730,3527991.818299,1052.513662,0.484718,6,2,5,0.004205
32,94443.000000,5557.000000,43,64733.462116,1533816.426750,975.915719,0.608481,6,2,3,0.003254
33,86774.000000,13226.000000,40,64769.528450,1959875.402714,1030.392504,0.540910,6,2,3,0.003284
34,90869.000000,9131.000000,37,66047.694949,3532543.155061,969.992128,0.649797,6,2,6,0.002735
35,94637.000000,5363.000000,47,67893.424289,2940900.938642,959.500818,0.612516,6,2,0,0.003419
36,93968.000000,6032.000000,45,66734.169000,1784342.809105,1007.171811,0.585175,6,2,3,0.004022
37,86971.000000,13029.000000,38,66398.762124,2038606.438105,1086.272205,0.536347,6,2,7,0.002937
38,90559.000000,9441.000000,41,66784.182284,1765236.486948,967.230540,0.542131,6,2,5,0.003331
39,87279.000000,12721.000000,40,62506.964980,1429550.369401,1000.207483,0.533816,6,2,4,0.007276
40,82071.000000,17929.000000,36,68691.671696,3421767.133682,1039.347589,0.493462,6,2,7,0.002754
41,95322.000000,4678.000000,45,67100.018147,2108761.214729,932.944571,0.621430,6,2,5,0.001817
42,96043.000000,3957.000000,45,68474.541101,1699737.212971,1007.103512,0.563973,6,2,3,0.006197
43,89981.000000,10019.000000,43,64712.306057,2204662.471885,1020.838884,0.537551,6,2,3,0.003328
44,87231.000000,12769.000000,38,68845.612720,1980341.298910,997.701989,0.510196,6,2,7,0.004582
45,90194.000000,9806.000000,40,68973.209584,2959479.328238,912.665774,0.630930,6,2,8,0.005044
46,97245.000000,2755.000000,45,68386.212150,3881829.599496,968.292618,0.527605,6,2,4,0.002270
47,98122.000000,1878.000000,47,67356.350517,4809786.419305,932.132253,0.660963,6,2,6,0.005273
48,92300.000000,7700.000000,43,69070.080498,2342052.544205,1102.588631,0.482019,6,2,4,0.004701
49,87945.000000,12055.000000,37,67887.431603,2994639.976966,1114.448123,0.411219,6,2,4,0.005016
50,81743.000000,18257.000000,35,66097.948087,3861705.867391,972.701575,0.559675,6,2,9,0.004622
51,88172.000000,11828.000000,41,66630.767140,1463496.007734,1015.189199,0.490414,6,2,6,0.002864
52,82929.000000,17071.000000,36,64739.541844,2202626.563618,1022.965930,0.473636,6,2,5,0.006909
53,86014.000000,13986.000000,38,65637.625590,3482327.647664,1015.468662,0.529238,6,2,5,0.002868
54,77408.000000,22592.000000,29,66673.849865,3313124.789960,1077.694072,0.499193,6,2,4,0.003142
55,86637.000000,13363.000000,36,62516.245660,12442811.475049,1004.025200,0.591789,6,2,5,0.003821
56,83832.000000,16168.000000,32,65676.950768,1590733.854331,1073.892944,0.434589,6,2,4,0.002072
57,84352.000000,15648.000000,39,69715.235329,1259188.563300,1016.245673,0.522272,7,3,8,0.003685
58,77871.000000,22129.000000,30,66241.221158,4023444.479203,1214.682926,0.506056,7,3,5,0.001608
59,92508.000000,7492.000000,43,67417.964598,4766867.924249,992.089908,0.532525,7,3,7,0.003454
60,84806.000000,15194.000000,35,68622.159939,3053748.612712,1115.337726,0.444544,7,3,3,0.004474
61,92123.000000,7877.000000,38,64107.567175,1928794.689797,909.925222,0.613265,7,3,7,0.005406
62,93301.000000,6699.000000,44,69827.391118,2459371.108186,980.416819,0.546600,7,3,3,0.005769
63,90390.000000,9610.000000,43,66364.304772,2319402.092673,1044.126948,0.519940,7,3,8,0.004372
64,88507.000000,11493.000000,38,68962.416423,2404400.860269,999.998106,0.562420,7,3,4,0.002902
65,89267.000000,10733.000000,39,69145.890416,2942793.598469,1078.229486,0.456132,7,3,3,0.004535
66,90926.000000,9074.000000,41,65342.342041,2625658.213802,978.804206,0.551258,7,3,3,0.004213
67,82366.000000,17634.000000,36,65196.278278,4801261.517378,900.680806,0.625435,7,3,3,0.002829
68,87383.000000,12617.000000,37,66535.937685,3209393.777872,921.508818,0.639844,7,3,5,0.004681
69,80881.000000,19119.000000,32,64203.412650,4743916.291966,1038.022588,0.542655,7,3,2,0.004634
70,91417.000000,8583.000000,38,68145.514380,2282597.246410,1004.263129,0.554092,7,3,2,0.003115
71,77772.000000,22228.000000,32,65698.530720,2966715.508679,1072.994156,0.464603,7,3,3,0.004528
72,85613.000000,14387.000000,38,65925.869167,3464890.873032,1027.064488,0.472672,7,3,4,0.004601
73,85973.000000,14027.000000,36,65191.108194,4254496.345498,983.557969,0.560067,7,3,5,0.004854
74,85322.000000,14678.000000,36,65996.634208,2796463.057314,1013.287889,0.555643,7,3,5,0.003228
75,88705.000000,11295.000000,38,62864.047579,1574525.059009,945.158403,0.643686,11,3,3,0.003353
