generation,prey_fitness,predator_fitness,num_alive_end,avg_bb_size,var_bb_size,avg_shortest_dist,swarm_density_count,prey_neurons_connected_prey_retina,prey_neurons_connected_predator_retina,predator_neurons_connected_prey_retina,mutual_info
1,98034.000000,1966.000000,49,67312.459107,3526551.683677,980.248757,0.598740,4,4,1,-0.000000
1,100000.000000,1.000000,50,66751.886373,1532930.129961,1016.390919,0.520060,4,4,1,0.000000
2,100000.000000,1.000000,50,68568.725886,1514394.733651,991.133042,0.497200,4,4,1,0.000000
3,100000.000000,1.000000,50,71670.301510,3432585.209744,966.084779,0.538980,5,3,1,0.000000
4,100000.000000,1.000000,50,65258.067220,3269310.864693,958.332320,0.612640,5,3,1,0.000000
5,98066.000000,1934.000000,49,66891.938736,3403384.043725,939.696538,0.585638,5,3,1,0.000000
6,100000.000000,1.000000,50,67845.590285,5047193.017256,977.581108,0.603720,5,3,1,0.000000
7,96292.000000,3708.000000,48,66377.548024,2812568.751699,1002.144369,0.524755,5,3,2,0.014705
8,92846.000000,7154.000000,46,66081.574689,2422641.614986,987.596994,0.592091,5,3,2,0.003440
9,96329.000000,3671.000000,48,65398.763514,5055951.111390,981.857104,0.598480,5,3,1,0.004929
10,94375.000000,5625.000000,47,69120.452208,2488716.915118,965.683494,0.556670,5,3,1,0.002108
11,95031.000000,4969.000000,47,66617.134225,1569287.102688,942.363805,0.587492,5,3,1,0.002268
12,99837.000000,163.000000,49,65651.660567,2016505.199388,967.417954,0.551200,5,3,1,0.002252
13,94451.000000,5549.000000,47,67505.236481,3093972.067425,1048.731065,0.460126,6,3,1,0.002161
14,100000.000000,1.000000,50,64964.335037,1486210.075969,910.605149,0.698120,6,3,1,0.003921
15,98047.000000,1953.000000,49,68150.427546,3174012.152584,972.286101,0.500732,6,3,1,0.002479
16,98101.000000,1899.000000,49,65905.617257,2059124.623486,951.328783,0.602970,6,5,1,0.003808
17,100000.000000,1.000000,50,66771.685357,2560314.832307,957.600796,0.593380,5,6,1,0.000000
18,100000.000000,1.000000,50,68965.358060,2999511.899496,991.178159,0.598380,5,6,1,0.005553
19,98640.000000,1360.000000,49,66857.236656,2038523.579813,952.073046,0.591698,4,4,3,0.012504
20,98257.000000,1743.000000,48,71308.126005,2432765.174478,1016.959239,0.541084,4,4,1,0.010686
21,94291.000000,5709.000000,47,66534.993351,2050311.345918,981.274921,0.577997,4,4,2,0.006574
22,96092.000000,3908.000000,48,67732.688805,2122052.294742,957.359633,0.620565,4,4,1,0.005006
23,98720.000000,1280.000000,49,66939.688626,2009889.622056,897.894884,0.637865,4,4,1,0.007217
24,98880.000000,1120.000000,49,69052.371889,2344723.922044,1018.991567,0.619631,4,4,1,0.004384
25,100000.000000,1.000000,50,69578.509270,1890932.524563,1021.340581,0.542720,4,4,1,0.004668
26,98000.000000,2000.000000,49,70406.954664,2660717.654506,1035.265298,0.538898,4,4,1,0.007403
27,96996.000000,3004.000000,48,69035.683468,2483716.427240,976.560951,0.617731,4,4,0,0.004017
28,96814.000000,3186.000000,48,65737.301383,1908135.385616,944.822889,0.732705,4,4,0,0.004384
29,96737.000000,3263.000000,48,65452.963528,3356839.469288,913.473627,0.604435,4,4,1,0.003119
30,98545.000000,1455.000000,49,66801.254610,1345401.374990,1016.002114,0.490802,4,4,3,0.001829
31,98417.000000,1583.000000,49,65309.914915,908408.908435,950.911014,0.640656,4,4,1,0.007934
32,94660.000000,5340.000000,47,66877.630823,2933849.011336,967.064572,0.621041,5,4,1,0.005382
33,98307.000000,1693.000000,49,69024.509927,2056196.053732,1010.541976,0.485962,5,4,0,0.003510
34,96396.000000,3604.000000,48,69543.625438,3173539.461946,1078.101229,0.425749,5,4,0,0.006815
35,95360.000000,4640.000000,45,65198.853096,3343450.713239,939.404879,0.583597,5,4,0,0.003585
36,92836.000000,7164.000000,42,65854.181213,2120558.243723,1001.667938,0.535001,5,4,0,0.004495
37,96734.000000,3266.000000,48,64065.676825,2033648.201094,947.384818,0.572929,5,4,1,0.006251
38,97723.000000,2277.000000,46,66223.165038,3117630.900628,945.275104,0.619887,5,4,0,0.006702
39,96052.000000,3948.000000,45,67099.181049,3114971.052217,984.256917,0.580459,5,4,0,0.004504
40,89286.000000,10714.000000,39,64661.649524,2486548.148670,956.349134,0.593539,5,4,0,0.006415
41,92262.000000,7738.000000,45,68616.431741,3455144.405253,1070.204480,0.536787,5,4,0,0.006150
42,93233.000000,6767.000000,44,69972.720314,3482824.344492,982.260557,0.542187,5,4,0,0.005333
43,87583.000000,12417.000000,40,64205.706874,1990116.034088,1074.797525,0.504238,5,4,0,0.008625
44,95191.000000,4809.000000,46,68718.144769,3667799.499029,925.062171,0.579579,5,4,0,0.004980
45,89103.000000,10897.000000,35,67214.905540,1647611.622473,1018.739686,0.519792,3,3,0,0.003473
46,85222.000000,14778.000000,39,68768.662545,2054532.207501,1100.350987,0.443217,3,3,0,0.008004
47,84692.000000,15308.000000,39,64328.879119,2591699.457776,1020.239216,0.483548,3,3,0,0.005227
48,91173.000000,8827.000000,43,65799.936299,3541858.515507,995.613880,0.603014,3,3,0,0.006482
49,80489.000000,19511.000000,32,65374.112687,3795898.458904,1027.930303,0.526036,3,3,1,0.009486
50,88819.000000,11181.000000,40,65269.580627,2389326.710550,1001.307496,0.518496,3,3,1,0.010283
51,88561.000000,11439.000000,40,66137.957039,3056647.723731,1014.437607,0.572030,3,3,0,0.006625
52,87601.000000,12399.000000,37,69263.619050,2212028.520313,1080.868900,0.449992,3,3,1,0.006449
53,92456.000000,7544.000000,42,64584.304400,1623177.960395,920.136832,0.674122,3,2,1,0.003198
54,88647.000000,11353.000000,39,66649.962644,2325381.635289,1047.909669,0.505578,4,2,1,0.008014
55,89792.000000,10208.000000,39,67141.614163,2351190.767250,1012.560639,0.530957,4,2,1,0.004469
56,83813.000000,16187.000000,33,69293.269327,3970270.616501,1076.207730,0.449630,4,2,1,0.004135
57,84986.000000,15014.000000,37,65824.655383,2194412.984821,983.168285,0.582350,4,2,1,0.004913
58,89205.000000,10795.000000,41,65592.775646,1594416.159852,1049.770715,0.436332,4,2,1,0.003708
59,97977.000000,2023.000000,48,67722.000353,3399776.873520,965.464619,0.560193,4,2,1,0.002199
60,85899.000000,14101.000000,41,68538.044738,1951518.957159,1086.379365,0.554657,4,2,1,0.005549
61,86952.000000,13048.000000,39,66275.123449,6597748.726193,1028.655486,0.581818,4,2,1,0.003774
62,84292.000000,15708.000000,33,67004.566262,3348594.480814,1037.275732,0.598944,4,2,1,0.005323
63,85017.000000,14983.000000,37,66097.704026,2297642.871996,1084.887009,0.502964,3,2,1,0.003823
64,91214.000000,8786.000000,43,67486.905314,2442521.521201,928.237592,0.644270,3,2,1,0.005311
65,82055.000000,17945.000000,36,63897.324198,2544027.613843,1027.592249,0.602616,3,2,1,0.003613
66,92284.000000,7716.000000,42,64837.611074,1637133.684224,990.133885,0.548574,3,2,1,0.005498
67,86640.000000,13360.000000,35,65068.202474,2073828.538317,1018.444335,0.510768,3,2,1,0.004898
68,88515.000000,11485.000000,40,66985.174719,2207929.282987,1042.092318,0.472538,3,2,1,0.005153
69,79962.000000,20038.000000,33,67912.987738,5889833.186308,1006.227311,0.569938,3,2,1,0.004575
70,93539.000000,6461.000000,42,68701.638512,5623961.815476,970.648505,0.574720,3,2,1,0.004553
71,82595.000000,17405.000000,33,67435.561050,3592665.573375,1144.191148,0.459189,3,2,1,0.005810
72,87025.000000,12975.000000,38,66800.955471,2573729.029305,975.089011,0.620963,3,2,1,0.006267
73,85976.000000,14024.000000,37,66663.050120,1919791.885032,1142.714808,0.435488,3,2,1,0.002898
74,86498.000000,13502.000000,37,66395.171071,2885029.793871,1036.120682,0.538294,3,2,1,0.005882
75,95830.000000,4170.000000,46,65156.704127,2876556.109783,987.810348,0.608873,3,2,1,0.005373
76,77879.000000,22121.000000,28,67478.564423,1562413.381348,1142.990997,0.461176,3,2,1,0.005732
77,86121.000000,13879.000000,39,68795.870239,2800464.421999,1033.957288,0.514327,3,2,2,0.008937
78,88577.000000,11423.000000,40,64623.204837,2039964.958231,935.078750,0.714134,3,2,3,0.004586
79,82842.000000,17158.000000,36,61055.188158,1474444.969972,886.260398,0.673246,3,2,1,0.006998
80,80524.000000,19476.000000,36,65935.636429,3198220.200685,1010.974206,0.527983,3,2,1,0.003672
81,87251.000000,12749.000000,36,64227.667891,3011372.942705,1076.969921,0.632062,3,2,2,0.003569
82,78368.000000,21632.000000,32,65384.378760,3951744.126627,1048.772408,0.483201,3,2,1,0.003288
83,88931.000000,11069.000000,39,69026.896554,3615214.481659,1016.582152,0.511829,3,2,1,0.005729
84,85011.000000,14989.000000,35,64041.542087,13839634.411451,1003.467199,0.587255,3,2,2,0.003727
85,89771.000000,10229.000000,41,66892.374114,2752259.781466,1055.909779,0.484864,3,2,2,0.004244
86,81241.000000,18759.000000,34,64669.513949,3318509.817964,1022.440225,0.507392,3,2,1,0.003558
87,80351.000000,19649.000000,34,65700.112686,1582600.462409,958.762601,0.633986,3,2,2,0.006688
88,83208.000000,16792.000000,34,64198.374561,3128916.928742,1010.749859,0.518390,3,2,2,0.010140
89,85299.000000,14701.000000,38,65933.319512,1796620.236232,1056.165921,0.440926,3,2,1,0.009907
90,87645.000000,12355.000000,38,64429.808043,3281839.727196,972.799316,0.603306,3,2,2,0.004059
91,87722.000000,12278.000000,36,67297.876408,3101901.011255,1024.942001,0.511801,3,2,2,0.003105
92,85030.000000,14970.000000,35,69037.787338,5163825.566750,1152.544181,0.412511,3,2,2,0.003802
93,87148.000000,12852.000000,36,65174.759029,6427932.672858,1014.546082,0.562709,3,2,2,0.002998
94,81855.000000,18145.000000,34,64968.090585,5551567.275530,1014.427934,0.546344,3,2,2,0.004691
95,84471.000000,15529.000000,36,69480.420402,2192860.938319,1044.228170,0.516572,3,2,1,0.003496
96,86764.000000,13236.000000,40,67172.041766,1795497.246413,1046.087897,0.630270,3,2,2,0.004698
97,83264.000000,16736.000000,36,68160.290030,3341462.269941,1109.235405,0.456352,3,2,1,0.005451
98,91600.000000,8400.000000,40,68316.209076,2506464.578324,944.967545,0.594830,3,2,1,0.005372
99,83215.000000,16785.000000,35,63461.477803,2151820.876012,1017.575163,0.532998,3,2,2,0.008185
100,82841.000000,17159.000000,35,66707.062013,1310373.936991,1019.055450,0.431114,3,2,2,0.005121
101,91079.000000,8921.000000,42,66803.827046,2665301.410707,1050.993621,0.458815,3,2,2,0.002097
102,83132.000000,16868.000000,36,66639.481577,3020443.889103,1104.963449,0.430382,3,2,2,0.003686
103,84470.000000,15530.000000,35,65927.849157,4519289.463954,1033.845960,0.545839,3,2,2,0.003280
104,84228.000000,15772.000000,35,66836.973499,1821953.012978,1071.048021,0.483436,3,2,2,0.003342
105,85908.000000,14092.000000,34,64628.409398,2055419.808206,964.399162,0.597642,3,2,2,0.004126
106,77316.000000,22684.000000,32,67914.032278,1912050.940835,1101.519899,0.474816,3,2,2,0.005381
107,98042.000000,1958.000000,49,67226.101161,3523291.772385,1000.945756,0.578788,3,2,2,0.003669
108,84173.000000,15827.000000,34,65724.212593,3550905.851059,966.978706,0.520414,3,2,2,0.004272
109,78688.000000,21312.000000,32,67443.447680,1595402.423715,1090.226860,0.473584,3,2,2,0.009190
110,80951.000000,19049.000000,31,63645.227752,0.000000,1193.271531,0.000000,1,2,2,0.000222
111,81244.000000,18756.000000,31,64006.183253,0.000000,1172.408044,0.000000,1,2,2,0.000277
112,78391.000000,21609.000000,27,64242.562503,15.014619,1240.531860,0.000000,1,2,2,0.000429
113,81443.000000,18557.000000,33,63165.864682,27833.820935,1159.116102,0.000000,1,2,2,0.000310
114,87049.000000,12951.000000,36,62511.266607,44055.387116,1194.766245,0.000000,1,2,2,0.000096
115,80100.000000,19900.000000,33,64011.235201,0.000000,1123.962194,0.000000,1,2,3,0.001499
116,84707.000000,15293.000000,36,63536.694464,14953.780264,1095.512224,0.000000,1,2,2,0.000435
117,83673.000000,16327.000000,31,63639.626280,0.000000,1078.853976,0.000000,1,2,1,0.000257
118,76460.000000,23540.000000,32,62787.584920,724.189007,1219.736668,0.000000,1,2,2,0.000222
119,81864.000000,18136.000000,36,63836.518129,0.000000,1171.358709,0.000000,1,2,2,0.000332
120,87429.000000,12571.000000,39,64942.101687,0.000000,1183.480338,0.000000,1,2,2,0.000319
121,91147.000000,8853.000000,37,64330.223156,10230.761354,1175.544242,0.000000,1,2,1,0.000065
122,80709.000000,19291.000000,33,62187.850068,605585.075892,1244.135404,0.000000,1,2,2,0.000318
123,78736.000000,21264.000000,31,63515.868843,0.000000,1146.286332,0.000000,1,2,1,0.000413
124,72948.000000,27052.000000,31,64986.145347,0.000000,1348.816334,0.000000,1,2,4,0.000556
125,82997.000000,17003.000000,31,63954.391321,0.000000,1143.317952,0.000000,1,2,2,0.000347
126,87498.000000,12502.000000,33,61654.881568,89958.781589,1148.743734,0.000000,1,2,2,0.000237
127,100000.000000,1.000000,50,63477.741129,0.000000,1081.941891,0.000000,1,2,0,0.000000
128,79861.000000,20139.000000,35,64424.117961,0.000000,1193.875542,0.000000,1,2,3,0.000287
129,86767.000000,13233.000000,37,63820.395892,0.000000,1125.637896,0.000000,1,2,2,0.000621
