generation,prey_fitness,predator_fitness,num_alive_end,avg_bb_size,var_bb_size,avg_shortest_dist,swarm_density_count,prey_neurons_connected_prey_retina,prey_neurons_connected_predator_retina,predator_neurons_connected_prey_retina,mutual_info
1,98044.000000,1956.000000,49,66853.631203,1341829.576504,977.834194,0.605853,5,4,4,0.001923
1,97874.000000,2126.000000,48,63115.036857,1679667.846040,919.321544,0.569010,5,4,4,0.001780
2,96159.000000,3841.000000,48,66940.954521,2053774.281758,1007.137686,0.521349,5,4,4,0.002722
3,98007.000000,1993.000000,49,66659.257965,2055183.970650,939.031834,0.648835,5,4,4,0.002815
4,96306.000000,3694.000000,48,67016.994423,2450075.538096,1001.879128,0.530586,5,4,4,0.002719
5,96094.000000,3906.000000,48,67050.814011,2102625.861191,1000.947098,0.569129,5,4,4,0.001497
6,96129.000000,3871.000000,48,68248.510707,3057130.310400,991.865335,0.471243,5,4,5,0.003037
7,100000.000000,1.000000,50,68864.889871,2505344.113922,972.092530,0.567900,5,4,4,0.000585
8,98099.000000,1901.000000,49,68831.584320,2691668.016039,918.036524,0.641689,5,4,4,0.001943
9,94349.000000,5651.000000,46,67366.935003,1971283.050738,977.817267,0.522204,5,4,4,0.005783
10,90978.000000,9022.000000,42,67204.291022,2207191.986137,966.511745,0.577872,5,4,4,0.001330
11,85514.000000,14486.000000,38,66546.725383,1748957.384701,1027.579402,0.527895,5,4,4,0.001406
12,93652.000000,6348.000000,46,64638.689404,1543352.585880,972.805265,0.624345,5,4,2,0.001484
13,98026.000000,1974.000000,47,64491.041939,2939624.684617,945.862003,0.698183,5,4,4,0.001309
14,86957.000000,13043.000000,39,66081.968214,2721443.926991,1085.041307,0.462901,4,5,5,0.002227
15,95059.000000,4941.000000,46,66618.694018,4592253.048765,957.726229,0.574723,4,5,4,0.001067
16,82358.000000,17642.000000,37,68247.525642,4121528.330733,1106.709118,0.545299,4,5,4,0.002271
17,88075.000000,11925.000000,38,64135.613700,1520232.193278,981.534800,0.555558,4,5,5,0.001829
18,90079.000000,9921.000000,42,65124.001399,1590876.422173,1033.269204,0.604369,4,5,3,0.002128
19,82956.000000,17044.000000,36,64345.345365,3312885.951438,958.007859,0.687096,4,5,4,0.005976
20,93013.000000,6987.000000,42,70441.053887,2360203.694487,1010.454728,0.512692,4,5,4,0.001332
21,97376.000000,2624.000000,45,67021.256654,3578752.515932,949.045697,0.606606,4,5,6,0.002037
22,87304.000000,12696.000000,39,64852.238136,2141597.018334,993.690720,0.557839,4,5,3,0.010965
23,96561.000000,3439.000000,45,68912.523938,3916837.278949,1003.419049,0.606260,4,5,4,0.001747
24,88711.000000,11289.000000,40,133913.425137,1003126720.295018,1196.522362,1.494257,5,5,5,0.006959
25,91163.000000,8837.000000,40,186473.051964,2225851377.786573,1683.846315,0.580826,6,5,4,0.006846
26,96084.000000,3916.000000,44,191984.669711,1599506347.114047,1673.321773,0.665024,7,4,4,0.005395
27,91561.000000,8439.000000,43,207414.620143,1472429922.948504,1812.214366,0.601373,7,4,5,0.008144
28,94960.000000,5040.000000,44,205215.664848,1672479998.150280,1887.068645,0.583176,7,4,4,0.004807
29,86677.000000,13323.000000,40,164003.998240,1115522997.468301,1544.882571,0.718273,7,4,4,0.007930
30,89777.000000,10223.000000,42,169272.230716,1838576634.600923,1444.642604,0.750366,7,4,4,0.007729
31,92022.000000,7978.000000,44,164935.933607,1821691003.439534,1448.052282,0.787451,7,4,5,0.011560
32,92932.000000,7068.000000,42,140313.569072,869566550.169377,1273.201464,0.845557,7,4,3,0.007147
33,89863.000000,10137.000000,39,148882.418579,974958789.265255,1390.685420,0.794853,7,3,5,0.005704
34,97707.000000,2293.000000,48,180082.981971,1489665256.091952,1512.480418,0.868696,7,3,4,0.006983
35,88808.000000,11192.000000,42,153032.897177,1020337483.082707,1486.020575,0.813626,7,3,3,0.006687
36,94519.000000,5481.000000,45,182338.576030,1116133238.904090,1546.503857,0.675752,7,3,5,0.004074
37,94848.000000,5152.000000,46,164368.497702,2050567301.351046,1402.378585,0.720274,7,3,4,0.005421
38,95569.000000,4431.000000,44,176196.154542,2536528679.988924,1467.821543,0.811344,7,3,4,0.005513
39,93028.000000,6972.000000,44,169701.661056,1529945506.493798,1360.742785,0.753373,7,3,5,0.006150
40,92841.000000,7159.000000,46,206830.370072,2291632515.138116,1878.893773,0.506498,5,2,5,0.004075
41,96633.000000,3367.000000,47,206324.150886,1969619327.880537,1740.496119,0.575863,5,2,3,0.004904
42,97727.000000,2273.000000,47,196765.937847,1812213055.941681,1811.429203,0.680439,5,2,3,0.003802
43,96708.000000,3292.000000,47,198742.308764,1869889272.505460,1758.414208,0.651408,5,2,4,0.005585
44,87318.000000,12682.000000,40,205242.193104,1423273934.665037,1968.006900,0.564879,5,2,2,0.010642
45,91664.000000,8336.000000,43,196324.870605,1659391743.828861,2052.023598,0.609383,5,2,2,0.011683
46,86532.000000,13468.000000,41,185761.639453,1681381132.158858,1939.015864,0.729838,5,2,2,0.006341
47,85423.000000,14577.000000,34,181874.382249,1291521981.189158,1710.014959,0.667299,5,2,1,0.005382
48,89849.000000,10151.000000,41,191523.406296,1867912200.474015,2143.623836,0.645610,5,2,4,0.010252
49,92014.000000,7986.000000,44,213800.885518,1897375895.656487,1896.101266,0.650878,5,2,1,0.005974
50,91197.000000,8803.000000,44,216412.168178,1877898114.841129,2019.053935,0.578414,5,2,4,0.004683
51,83949.000000,16051.000000,39,177072.269993,846699221.803777,1868.113122,0.800219,5,2,3,0.013271
52,93781.000000,6219.000000,46,159498.809718,989860544.008000,1338.461615,0.969595,5,2,2,0.009865
53,96751.000000,3249.000000,48,178944.341435,1407048139.634665,1492.277594,0.909796,5,2,2,0.005075
54,88578.000000,11422.000000,41,193762.190556,1035910157.847299,1707.892198,0.698146,5,2,1,0.008622
55,89296.000000,10704.000000,42,183545.323144,1693261259.965097,1745.030366,0.804624,5,2,3,0.009907
56,90059.000000,9941.000000,42,184391.928645,1168767677.396376,1481.771595,0.871756,5,2,1,0.007030
57,90891.000000,9109.000000,43,172986.008701,1048012618.314128,1361.428781,0.889779,5,2,3,0.011615
