generation,prey_fitness,predator_fitness,num_alive_end,avg_bb_size,var_bb_size,avg_shortest_dist,swarm_density_count,prey_neurons_connected_prey_retina,prey_neurons_connected_predator_retina,predator_neurons_connected_prey_retina,mutual_info
1,98059.000000,1941.000000,49,66524.602731,2433748.284217,939.691961,0.589771,6,3,4,-0.000000
1,100000.000000,1.000000,50,69039.828861,3687286.764317,971.525818,0.527320,6,3,4,0.000000
2,98007.000000,1993.000000,49,66425.260710,1491269.152374,969.597839,0.569170,6,3,2,0.000000
3,98057.000000,1943.000000,49,65501.286555,2265989.043563,943.207692,0.652191,6,3,4,-0.000000
4,100000.000000,1.000000,50,68229.170027,3502651.880832,1033.482259,0.542740,6,3,4,0.000000
5,100000.000000,1.000000,50,64797.177504,2012253.046042,870.772622,0.640860,6,3,4,0.000000
6,100000.000000,1.000000,50,65356.900275,1507326.833703,943.240738,0.560960,6,3,4,0.000000
7,96162.000000,3838.000000,48,66176.763568,3012166.538965,958.518305,0.680019,6,3,4,0.001243
8,96254.000000,3746.000000,48,69088.028681,3488521.700169,1003.878483,0.591531,6,3,4,0.004495
9,96054.000000,3946.000000,48,67590.712506,1339302.052343,927.805610,0.654983,6,3,4,0.003098
10,96358.000000,3642.000000,48,67139.337177,2454530.519138,964.225184,0.632753,6,3,6,0.003855
11,94316.000000,5684.000000,47,67333.078735,4962713.577585,946.673776,0.598527,6,3,4,0.002311
12,100000.000000,1.000000,50,64652.148293,1865135.550185,956.587966,0.620240,6,3,2,0.001920
13,98193.000000,1807.000000,49,68767.067496,4476553.134663,963.441271,0.578392,6,3,4,0.001814
14,96102.000000,3898.000000,48,67249.236289,3639276.172821,944.360384,0.591393,6,3,4,0.001450
15,100000.000000,1.000000,50,66196.244306,4172147.438017,937.536085,0.719700,5,4,2,0.000000
16,100000.000000,1.000000,50,68167.473232,6243118.915210,966.563801,0.549800,5,4,4,0.001770
17,97104.000000,2896.000000,48,69278.467267,1969953.228193,1051.631965,0.471134,6,4,4,0.002054
18,100000.000000,1.000000,50,64248.062529,1789391.572051,887.492837,0.646400,6,4,2,0.008895
19,98039.000000,1961.000000,49,65551.341986,1973320.890980,870.105338,0.733358,6,4,4,0.002690
20,94692.000000,5308.000000,47,66495.577731,5059077.857991,899.177091,0.713647,6,4,5,0.002672
21,94640.000000,5360.000000,47,64460.301353,1203359.565990,976.036768,0.687700,6,4,3,0.003340
22,93200.000000,6800.000000,46,64245.669300,2732853.856681,926.041644,0.618122,6,4,4,0.001774
23,96172.000000,3828.000000,48,67135.303268,3909699.529901,919.071850,0.624562,6,4,4,0.002836
24,98366.000000,1634.000000,49,68527.427105,7530803.418071,937.672602,0.621921,6,4,4,0.003357
25,94402.000000,5598.000000,47,65269.993108,2900940.600260,952.922300,0.672135,6,4,2,0.002891
26,94590.000000,5410.000000,47,65869.937029,1668085.094382,968.944138,0.588920,6,4,4,0.002838
27,94775.000000,5225.000000,47,66757.830342,2655800.273522,1020.744664,0.560485,3,3,2,0.002754
28,97482.000000,2518.000000,48,67727.836809,4121776.441015,1012.480196,0.515470,3,3,2,0.002201
29,98071.000000,1929.000000,49,69055.464908,5617337.012337,994.906958,0.543673,3,3,2,0.002459
30,98419.000000,1581.000000,49,67167.196414,1885055.428176,966.059464,0.621795,3,3,4,0.002062
31,98186.000000,1814.000000,49,65045.234306,1819116.774841,894.540219,0.687530,3,3,2,0.001784
32,98235.000000,1765.000000,49,68157.209456,3452513.341215,968.396113,0.615533,3,3,2,0.001966
33,97409.000000,2591.000000,48,65350.966286,1860483.423454,935.378062,0.651882,3,3,2,0.002373
34,95087.000000,4913.000000,47,63933.059518,2885569.060023,873.999038,0.772439,3,3,4,0.008724
35,98034.000000,1966.000000,49,64865.463115,1579522.319447,928.248652,0.755942,3,3,3,0.003942
36,96350.000000,3650.000000,48,66192.824246,1680322.059081,994.676123,0.570902,3,3,4,0.000713
37,96100.000000,3900.000000,48,67891.453954,4210208.907821,1068.303683,0.468680,3,3,4,0.002560
38,96124.000000,3876.000000,48,66219.718435,2091173.698040,956.001906,0.607420,3,3,3,0.004296
39,96314.000000,3686.000000,47,66114.552214,3761189.957191,939.931064,0.673413,3,3,2,0.002097
40,97787.000000,2213.000000,47,68902.999310,5365611.741025,950.580842,0.600003,3,3,2,0.001771
41,96256.000000,3744.000000,48,67738.441218,4720275.711148,939.970255,0.687305,3,3,4,0.002440
42,84280.000000,15720.000000,36,62410.118197,142220.620546,1200.893632,0.000000,3,3,2,0.000219
43,96461.000000,3539.000000,48,65105.958438,0.000000,1105.006627,0.000000,3,3,2,0.000018
44,94992.000000,5008.000000,41,63947.467751,0.000000,1087.585832,0.000000,3,3,2,0.000132
45,95655.000000,4345.000000,44,62684.988616,185720.879506,1153.537659,0.000000,3,3,2,0.000384
46,85986.000000,14014.000000,39,63688.088635,0.000000,1132.760142,0.000000,3,3,2,0.000101
47,90224.000000,9776.000000,41,63191.673172,1449857.908906,1148.873658,0.000000,3,2,3,0.000039
48,90681.000000,9319.000000,41,64100.498116,0.000000,1241.679983,0.000000,3,2,1,0.000452
49,88554.000000,11446.000000,41,63564.356914,163492.450059,1174.357764,0.000000,3,2,2,0.000195
50,89657.000000,10343.000000,36,62573.018149,3577.444166,1306.303422,0.000000,3,2,2,0.000121
51,98038.000000,1962.000000,46,62985.524281,0.000000,1101.038182,0.000000,3,2,2,0.000313
52,85016.000000,14984.000000,39,61917.952032,1390256.204169,1195.841694,0.000000,3,2,1,0.000363
53,79922.000000,20078.000000,32,63337.868285,46032.935623,1234.461529,0.000000,3,2,2,0.000255
54,94351.000000,5649.000000,43,64201.305378,31459.233313,1160.697108,0.000000,3,2,0,0.000347
55,96437.000000,3563.000000,48,64553.867132,0.000000,1119.675543,0.000000,3,2,2,0.000021
56,98603.000000,1397.000000,48,64296.922912,0.000000,1089.613385,0.000000,3,2,2,0.000114
57,87878.000000,12122.000000,36,62485.070391,174915.348246,1157.779215,0.000000,2,3,1,0.000426
58,85708.000000,14292.000000,37,64452.452615,11383.209640,1201.987126,0.000000,2,3,1,0.000372
59,93153.000000,6847.000000,40,63061.229944,0.000000,1111.638355,0.000000,2,3,2,0.000444
60,88179.000000,11821.000000,38,61411.591474,192206.813341,1208.838481,0.000000,2,2,2,0.000163
