generation,prey_fitness,predator_fitness,num_alive_end,avg_bb_size,var_bb_size,avg_shortest_dist,swarm_density_count,prey_neurons_connected_prey_retina,prey_neurons_connected_predator_retina,predator_neurons_connected_prey_retina,mutual_info
1,80477.000000,19523.000000,31,227709.225880,2138915315.494487,2545.095997,0.445467,4,4,1,0.032399
1,81626.000000,18374.000000,30,231348.993545,1965514356.890263,2588.098470,0.435366,4,4,1,0.017020
2,76579.000000,23421.000000,30,226207.139851,2028657026.058799,2919.709792,0.382323,4,4,1,0.020247
3,76056.000000,23944.000000,29,228822.307956,1841826826.172635,2408.718837,0.608083,4,4,1,0.014767
4,82159.000000,17841.000000,33,231375.512558,1928063577.730774,2417.435071,0.502395,2,3,1,0.015738
5,77983.000000,22017.000000,28,230284.817237,2254980142.352848,2767.940677,0.445547,2,3,1,0.013617
6,80446.000000,19554.000000,32,228602.925774,2056753524.739151,2498.120287,0.609938,2,3,1,0.014357
7,80306.000000,19694.000000,29,233148.651829,1987044228.682389,2543.504262,0.487455,2,3,1,0.020172
8,87324.000000,12676.000000,37,222960.550051,1914788781.086143,2122.092168,0.517978,2,3,1,0.009594
9,87599.000000,12401.000000,36,230167.447536,1989569116.263646,2123.710707,0.553531,2,3,1,0.012200
10,85232.000000,14768.000000,32,231424.566959,2052101964.448136,2438.892801,0.450807,2,3,1,0.012642
11,86643.000000,13357.000000,38,228594.988083,1749905041.348802,2358.847632,0.547691,2,3,1,0.013556
12,70356.000000,29644.000000,21,224179.120686,1862545184.136476,2640.004236,0.537152,2,3,1,0.029896
13,69282.000000,30718.000000,22,226295.097443,2097324292.562068,3751.998052,0.448791,2,3,1,0.025726
14,82327.000000,17673.000000,33,223105.993614,2181611742.265602,2227.148855,0.517692,2,3,1,0.010893
15,83966.000000,16034.000000,32,231460.865442,2055073841.724766,2804.504819,0.525715,2,2,1,0.015483
16,80313.000000,19687.000000,30,230368.891185,2117816137.184800,2407.453144,0.485245,2,2,1,0.009175
17,83059.000000,16941.000000,32,227350.860359,2102993833.738713,2445.957989,0.600055,2,2,1,0.014197
18,81058.000000,18942.000000,33,229958.546104,2073316982.196582,2677.526793,0.489124,2,2,1,0.017507
19,80483.000000,19517.000000,28,221411.316650,2934763256.439489,2535.499613,0.483704,2,2,1,0.013029
20,72208.000000,27792.000000,26,229999.015440,2015324005.346879,2815.502197,0.423295,2,2,1,0.016953
21,83099.000000,16901.000000,30,194594.113341,1397719260.003927,2087.970538,0.757337,2,2,1,0.024494
22,82677.000000,17323.000000,34,206891.754880,1625875572.164643,1979.769567,0.650023,2,2,1,0.013295
23,74260.000000,25740.000000,24,147979.298430,536637900.634262,1706.449349,0.728660,2,2,1,0.024400
24,70826.000000,29174.000000,26,120200.222916,425865261.360377,1373.495304,0.818925,2,2,2,0.028334
25,88541.000000,11459.000000,39,158542.666095,1126816983.844638,1743.470337,0.951330,2,2,3,0.019049
26,78661.000000,21339.000000,30,154306.616554,2299492148.330548,1820.018532,0.978520,2,2,1,0.013599
27,82405.000000,17595.000000,31,172003.199722,1369417128.418581,1743.141714,0.990910,2,2,1,0.026764
28,81349.000000,18651.000000,31,174411.437419,950792480.501215,1833.762670,0.666254,3,4,1,0.024292
29,84596.000000,15404.000000,32,191919.886173,1065032689.333834,1690.532104,0.716822,3,4,1,0.027899
30,81127.000000,18873.000000,30,179656.801247,922940266.374212,1941.687303,0.697740,3,4,1,0.021805
31,82369.000000,17631.000000,33,196070.224774,1222699483.816366,1894.165370,0.608915,3,4,1,0.016355
32,89176.000000,10824.000000,37,181193.961410,1412893784.669892,1527.656011,0.851790,3,4,1,0.019715
33,77394.000000,22606.000000,29,169020.884432,670028337.204957,2100.619129,0.812693,3,4,1,0.015539
34,75394.000000,24606.000000,27,150875.436577,809081424.301175,1578.137215,0.662061,3,4,1,0.024643
35,74084.000000,25916.000000,27,189206.843628,1509400061.441827,2290.058951,0.597525,3,4,1,0.016887
36,83206.000000,16794.000000,32,181034.138376,1335986451.060799,1631.977489,0.845258,3,4,2,0.019638
37,81579.000000,18421.000000,31,168963.531643,628530604.473290,1764.870036,0.819916,3,4,1,0.029514
38,71468.000000,28532.000000,23,148895.989717,915642366.979478,1818.598341,0.712247,2,4,1,0.017748
39,82754.000000,17246.000000,34,163501.941164,690508871.264874,1561.626325,0.934441,2,4,1,0.024126
40,71897.000000,28103.000000,27,149736.900007,602650957.753905,1953.317583,0.792120,2,4,1,0.026006
41,76625.000000,23375.000000,30,157919.348849,691942644.965868,1918.473140,0.865660,2,4,1,0.020558
42,75133.000000,24867.000000,25,150487.159212,1032760539.798215,1721.278511,0.765057,1,4,1,0.017354
43,88603.000000,11397.000000,38,189118.055240,1383831714.045315,1855.497654,0.744712,1,4,1,0.010865
44,76112.000000,23888.000000,27,153113.984806,433712469.272477,1852.135324,0.683049,1,4,1,0.010335
45,77025.000000,22975.000000,29,174750.738325,976850664.434743,1985.995783,0.714325,1,4,1,0.011326
46,82123.000000,17877.000000,31,182529.120219,726922806.187172,1933.302217,0.770655,1,4,1,0.020636
47,77686.000000,22314.000000,28,172167.126829,761047554.960507,1892.058481,0.668865,1,4,1,0.013946
48,83890.000000,16110.000000,33,161709.304044,858962153.440413,1772.209637,0.845417,1,4,1,0.019471
49,80833.000000,19167.000000,31,185795.660047,1091424437.522046,2054.170740,0.667166,1,4,1,0.012335
50,81335.000000,18665.000000,29,170894.366262,1061422268.840436,1762.058226,0.791030,1,4,1,0.031597
51,92608.000000,7392.000000,43,184343.889392,930839745.260336,1674.372001,0.840689,1,4,2,0.003900
52,73815.000000,26185.000000,24,184061.099667,964366352.490059,2063.657700,0.659428,1,4,1,0.023574
53,93543.000000,6457.000000,44,196777.739716,1190511957.953745,1662.826151,0.736569,1,4,1,0.010887
54,97812.000000,2188.000000,48,193762.793351,958355471.259258,1543.959875,0.820968,1,4,1,0.007539
55,68049.000000,31951.000000,21,129772.931738,666228998.550087,1938.782032,0.730084,1,4,1,0.025222
56,72850.000000,27150.000000,26,148169.316048,1017334491.553192,1984.988085,0.763190,1,4,4,0.015939
57,80139.000000,19861.000000,31,189180.052790,1240304640.450372,1875.677235,0.606158,1,4,4,0.017845
58,74999.000000,25001.000000,26,167802.686240,652447201.679943,1860.352901,0.687321,1,4,1,0.020102
59,76068.000000,23932.000000,27,176430.697599,935180249.238885,1952.028345,0.655449,1,4,1,0.015952
60,74813.000000,25187.000000,26,149464.963076,628991603.154181,1871.972458,0.808075,1,4,1,0.014696
61,77373.000000,22627.000000,28,132227.931268,682887377.669977,1559.048494,0.960034,1,4,2,0.018884
62,78273.000000,21727.000000,28,160260.302637,604625848.936844,1695.267116,0.909723,1,4,1,0.017424
63,80089.000000,19911.000000,31,151739.308753,619195387.336100,1504.103392,0.874034,1,4,4,0.014390
64,75885.000000,24115.000000,28,147649.508868,516717318.093762,1828.666496,0.895885,1,4,4,0.013928
65,71442.000000,28558.000000,26,176404.437612,1544525773.823748,2283.547496,0.659648,1,4,1,0.025479
