generation,prey_fitness,predator_fitness,num_alive_end,avg_bb_size,var_bb_size,avg_shortest_dist,swarm_density_count,prey_neurons_connected_prey_retina,prey_neurons_connected_predator_retina,predator_neurons_connected_prey_retina,mutual_info
1,82994.000000,17006.000000,30,232557.838505,1674056246.337798,2751.665235,0.446526,7,3,1,0.018699
1,79251.000000,20749.000000,31,215491.850768,1769302173.968362,2812.036557,0.486721,7,3,1,0.010566
2,86373.000000,13627.000000,35,225730.383324,2072064137.279572,2565.857398,0.441923,7,3,1,0.017035
3,78420.000000,21580.000000,29,227379.662537,1779973548.554698,3312.095549,0.406903,7,3,1,0.015961
4,83677.000000,16323.000000,34,228010.470825,1863588810.698072,2704.282763,0.442858,7,3,1,0.016189
5,81984.000000,18016.000000,34,215090.280024,1612842180.489603,2750.244910,0.526616,7,3,1,0.012412
6,70392.000000,29608.000000,20,213275.693838,1352737836.817459,3318.844253,0.406860,7,3,1,0.016248
7,79667.000000,20333.000000,29,214860.471267,1641643962.887269,2626.189720,0.534139,7,3,2,0.016921
8,75740.000000,24260.000000,26,218283.273829,1585467668.255794,3088.550753,0.473576,7,3,1,0.020608
9,72371.000000,27629.000000,29,218954.954773,1754466176.404484,3076.714305,0.442131,7,3,1,0.012180
10,85581.000000,14419.000000,38,233070.360195,1515077654.900939,2427.431676,0.457163,7,3,3,0.010701
11,81072.000000,18928.000000,36,223054.120368,1911434679.372384,2673.780775,0.466468,7,3,1,0.021646
12,77623.000000,22377.000000,27,189442.313577,1025653395.030960,2287.530347,0.537946,9,5,1,0.016033
13,75244.000000,24756.000000,26,199121.356291,1060818147.626620,2672.240224,0.437400,9,5,1,0.010649
14,80830.000000,19170.000000,31,206027.578074,947024261.628363,2328.821895,0.460766,9,5,1,0.021377
15,67959.000000,32041.000000,22,215039.470562,1079079922.308103,3047.037088,0.348762,9,5,1,0.019323
16,77573.000000,22427.000000,26,203966.160941,1143271486.235865,2540.651518,0.413470,9,5,1,0.013683
17,76491.000000,23509.000000,26,195877.261399,1083789427.824496,2276.938405,0.478569,8,5,1,0.018418
18,73807.000000,26193.000000,24,197648.183524,1082047591.024826,2397.920507,0.451519,8,5,1,0.038520
19,85587.000000,14413.000000,39,203108.367748,1612990253.512336,1948.369827,0.662302,9,4,1,0.011451
20,94873.000000,5127.000000,45,205776.864610,1582241945.159539,1720.635105,0.777790,9,4,1,0.008414
21,76429.000000,23571.000000,29,184580.032767,1054438585.441153,2197.878377,0.734148,9,4,1,0.014943
22,78863.000000,21137.000000,28,168379.048247,939154875.362629,1729.908534,0.808846,9,4,2,0.013221
23,75974.000000,24026.000000,28,164337.563645,1063856612.129021,1853.349943,0.665008,9,4,1,0.017929
24,70844.000000,29156.000000,25,175668.293655,1241131785.990354,2236.392330,0.655126,8,4,1,0.011981
25,76353.000000,23647.000000,28,177891.428990,963447284.007380,1942.254492,0.711323,8,4,1,0.009127
26,67195.000000,32805.000000,18,90549.957588,203386238.020110,1253.078296,0.740883,8,4,1,0.008738
27,82598.000000,17402.000000,35,130440.795732,696970527.701882,1479.103228,0.630506,8,4,1,0.006289
28,76501.000000,23499.000000,25,94111.555657,128763328.050015,1133.358424,0.777421,8,4,1,0.008022
29,65901.000000,34099.000000,18,86208.715025,195775911.043012,1315.539605,0.709197,8,4,3,0.005046
30,70017.000000,29983.000000,23,93668.498281,155971567.075737,1310.611894,0.791096,8,4,1,0.004486
31,68156.000000,31844.000000,21,81963.160488,89677402.028021,1164.285742,0.750065,8,4,2,0.005058
32,76088.000000,23912.000000,27,98547.227263,147553351.950392,1077.734758,0.830169,8,4,2,0.004888
33,64671.000000,35329.000000,17,82503.035337,411677411.141846,1128.381626,0.862364,8,4,1,0.004672
