generation,prey_fitness,predator_fitness,num_alive_end,avg_bb_size,var_bb_size,avg_shortest_dist,swarm_density_count,prey_neurons_connected_prey_retina,prey_neurons_connected_predator_retina,predator_neurons_connected_prey_retina,mutual_info
1,61244.000000,38756.000000,18,58281.978133,63753498.159036,1206.305805,0.527452,8,5,1,0.003208
1,56505.000000,43495.000000,12,55256.229348,77352817.907943,1491.953568,0.375276,8,5,1,0.004680
2,70324.000000,29676.000000,21,60882.816214,70186674.927791,1026.444465,0.575971,8,5,1,0.003217
3,60894.000000,39106.000000,13,50506.774711,131508447.450724,1177.615237,0.594369,8,5,1,0.004487
4,66078.000000,33922.000000,15,60570.030980,61456624.500059,1399.174237,0.463783,8,5,1,0.002898
5,58399.000000,41601.000000,11,48719.610113,118809181.361622,1239.510581,0.461995,8,5,1,0.003087
6,49806.000000,50194.000000,2,40379.555525,519745043.185341,1096.672597,0.463696,8,5,3,0.005184
7,72500.000000,27500.000000,21,61550.782241,38465879.689318,1020.243162,0.680757,8,5,1,0.005302
8,63379.000000,36621.000000,17,52633.923840,41014267.904609,1134.658055,0.525901,8,5,1,0.003843
9,94287.000000,5713.000000,47,69163.626821,4085016.832353,971.179960,0.564633,8,5,1,0.002982
10,60033.000000,39967.000000,13,52300.030466,105227893.092896,1373.205338,0.477527,8,5,1,0.003279
11,56758.000000,43242.000000,13,52555.155003,86005927.012477,1375.742201,0.529030,8,5,1,0.003723
12,64243.000000,35757.000000,13,45384.488704,464768634.814282,578.564062,1.669180,8,5,1,0.015692
13,63769.000000,36231.000000,12,55033.680122,496365033.757672,657.559180,1.356416,8,5,1,0.012109
14,73232.000000,26768.000000,16,61361.441532,409665672.518857,659.651438,1.448990,8,5,1,0.010780
15,74327.000000,25673.000000,24,61691.464830,259801252.497373,633.411873,1.541528,8,5,1,0.013830
16,59606.000000,40394.000000,9,50197.354359,777952022.559847,631.459198,1.320187,8,5,1,0.015592
17,66435.000000,33565.000000,13,52400.608678,526568784.483724,613.739688,1.527320,8,5,1,0.014700
18,69434.000000,30566.000000,16,59037.882009,473048547.401900,737.835901,1.523057,8,5,1,0.011710
19,67812.000000,32188.000000,14,73935.837826,114292597.283217,761.280784,1.337124,8,5,1,0.010339
20,64343.000000,35657.000000,13,47523.400361,460417256.187931,559.000177,1.606228,8,5,2,0.020128
21,73733.000000,26267.000000,22,124547.715924,334842210.997253,992.276446,0.829992,9,4,1,0.017800
22,66560.000000,33440.000000,17,87770.662106,402058676.598831,901.792725,0.920866,9,4,1,0.017914
