generation,prey_fitness,predator_fitness,num_alive_end,avg_bb_size,var_bb_size,avg_shortest_dist,swarm_density_count,prey_neurons_connected_prey_retina,prey_neurons_connected_predator_retina,predator_neurons_connected_prey_retina,mutual_info
1,98164.000000,1836.000000,49,68161.209553,6448902.114750,935.439852,0.694480,2,3,1,0.003013
1,60883.000000,39117.000000,11,49969.253677,126718018.141666,1193.562826,0.565919,2,3,1,0.003697
2,58687.000000,41313.000000,15,54215.646894,77683074.059437,1252.587078,0.426285,2,3,1,0.003534
3,68358.000000,31642.000000,22,60732.700293,14853541.833147,1115.536937,0.423968,2,3,2,0.005666
4,98557.000000,1443.000000,49,65708.919145,1283443.713743,947.699904,0.573779,2,3,1,0.003408
5,65622.000000,34378.000000,17,58044.340840,30785278.171567,1264.612187,0.534385,2,3,1,0.006267
6,58011.000000,41989.000000,12,50789.810837,236694216.921404,1118.642302,0.439187,2,3,1,0.005232
7,56664.000000,43336.000000,11,53681.487995,82842758.596252,1385.613180,0.439047,2,3,1,0.003486
8,63988.000000,36012.000000,19,59724.282099,42867248.782381,1162.549735,0.482564,2,3,1,0.005710
9,83404.000000,16596.000000,34,155340.979081,1181177129.581497,1530.054477,0.869794,2,3,1,0.012610
10,79349.000000,20651.000000,32,155293.620758,1177026458.595674,2007.996013,0.815510,2,3,1,0.022594
11,70464.000000,29536.000000,22,137783.238253,455111539.006116,1990.093566,0.885402,2,3,1,0.013879
12,68047.000000,31953.000000,22,114813.401365,371130149.664541,1609.032908,1.157803,4,5,1,0.013973
13,71491.000000,28509.000000,26,111345.361005,454345613.720486,1515.986590,0.937539,4,5,1,0.011239
14,68925.000000,31075.000000,20,128832.504723,621832236.367069,2179.481744,0.929386,4,5,2,0.011636
15,77848.000000,22152.000000,30,135422.730050,554638874.425031,1570.462133,0.753736,4,5,1,0.018801
16,73130.000000,26870.000000,28,128068.835097,584537393.154872,1759.663285,1.001294,4,5,1,0.016463
17,77314.000000,22686.000000,29,121939.132363,419718425.407732,1255.859593,0.923165,4,5,1,0.021971
18,75532.000000,24468.000000,23,113040.167538,438342901.692814,1293.813700,0.910931,4,5,1,0.013277
19,76974.000000,23026.000000,23,93049.519927,198958131.605122,1055.048023,1.052964,4,5,1,0.021953
20,64231.000000,35769.000000,15,95062.983469,206882735.059048,1498.329794,0.847447,4,5,1,0.026798
21,67409.000000,32591.000000,20,110264.125705,273603083.589275,1592.794936,0.834447,4,5,1,0.021238
22,85204.000000,14796.000000,36,123014.400131,586748290.164509,1250.104988,0.876291,4,5,2,0.005657
23,78734.000000,21266.000000,30,146341.831908,791994261.966478,1755.723758,0.810486,4,5,1,0.014416
24,82180.000000,17820.000000,34,167082.603168,1250593980.151835,2087.860476,0.741910,4,5,1,0.015796
25,66652.000000,33348.000000,21,103915.982234,307516245.761230,1514.749186,0.903352,4,5,1,0.013479
26,61766.000000,38234.000000,15,102501.493646,288854092.967900,1682.034351,0.842546,4,5,1,0.022899
27,77862.000000,22138.000000,31,144899.616353,518457757.319244,1719.332357,0.904817,4,5,1,0.013588
28,75061.000000,24939.000000,28,143310.687598,522010571.160926,1700.624934,0.762879,4,5,1,0.009316
29,77477.000000,22523.000000,33,159856.084021,752990755.978140,1873.579023,0.726360,4,5,1,0.017232
30,82211.000000,17789.000000,32,124479.353414,245977063.828702,1474.650543,0.844957,4,5,1,0.014144
31,79092.000000,20908.000000,31,138892.273623,646966625.681106,1526.879025,0.958062,4,5,1,0.020044
32,75939.000000,24061.000000,26,114764.417960,316800610.378443,1371.750124,0.968754,4,5,1,0.012566
33,69373.000000,30627.000000,18,98904.652761,586484563.215793,1471.204462,0.900781,4,5,1,0.019999
34,72285.000000,27715.000000,23,140659.354298,600683900.730243,2002.178639,0.785728,4,5,1,0.024359
35,69146.000000,30854.000000,25,103449.560477,288582525.091779,1262.893275,0.986429,4,5,1,0.030973
36,77146.000000,22854.000000,31,133649.308770,1676476003.108436,1450.103523,1.080343,4,5,1,0.010671
37,77773.000000,22227.000000,28,143508.503977,1290878586.962691,1767.033083,1.063560,4,5,1,0.013945
38,77076.000000,22924.000000,24,110534.565735,248661018.141552,1368.391017,1.127451,4,5,1,0.015660
39,80387.000000,19613.000000,34,132178.300123,438943305.923653,1586.307366,1.131937,4,5,1,0.023227
40,77086.000000,22914.000000,23,152924.446580,737599805.222154,2011.649096,0.921892,4,5,1,0.010973
41,69770.000000,30230.000000,18,82849.315015,242279232.421841,1115.886963,0.908344,4,5,1,0.021307
42,68771.000000,31229.000000,18,82865.036798,287729750.280458,1214.665484,0.979149,4,5,1,0.019007
43,62788.000000,37212.000000,15,93093.244153,411806834.669559,1374.844626,0.873486,4,5,1,0.026187
44,80488.000000,19512.000000,29,131522.703685,333342651.977382,1361.524006,0.858932,4,5,1,0.015691
45,67680.000000,32320.000000,17,92174.702639,555387817.361091,1198.743552,0.855401,4,5,1,0.020304
46,67354.000000,32646.000000,19,91411.549950,383189561.090203,1239.110786,1.013432,5,5,1,0.028531
