generation,prey_fitness,predator_fitness,num_alive_end,avg_bb_size,var_bb_size,avg_shortest_dist,swarm_density_count,prey_neurons_connected_prey_retina,prey_neurons_connected_predator_retina,predator_neurons_connected_prey_retina,mutual_info
1,64782.000000,35218.000000,15,50204.410465,148325621.053326,1331.884022,0.000000,9,5,1,0.003589
1,94246.000000,5754.000000,41,63888.554941,382880.415675,1177.233790,0.000000,6,5,1,0.000456
2,63144.000000,36856.000000,14,54848.791500,130597981.631507,1287.283347,0.000000,6,5,1,0.003591
3,57393.000000,42607.000000,13,49483.526305,131313360.338220,1383.557939,0.000000,6,5,1,0.002498
4,59853.000000,40147.000000,9,47525.719846,174948518.885096,1207.023268,0.000000,6,5,1,0.003268
5,100000.000000,1.000000,50,64713.968798,0.000000,1116.037357,0.000000,6,5,0,0.000000
6,54680.000000,45320.000000,8,52283.230296,209541301.691374,1545.636063,0.000000,8,6,1,0.003631
7,86125.000000,13875.000000,41,62475.558613,120388.186094,1129.998478,0.000000,8,6,1,0.001559
8,64362.000000,35638.000000,17,59901.770108,10742052.623280,1524.048711,0.000000,8,6,1,0.003987
9,66117.000000,33883.000000,16,49921.487203,115038694.820154,1323.978852,0.000000,8,6,1,0.003618
10,54480.000000,45520.000000,9,51679.720282,215874446.488495,1387.525532,0.000000,8,6,1,0.010832
11,51695.000000,48305.000000,9,44333.835445,262298576.676703,1406.787026,0.000000,8,6,1,0.003937
12,55030.000000,44970.000000,8,45751.358833,195030722.514017,1480.627337,0.000000,8,6,1,0.003494
13,53359.000000,46641.000000,5,49712.723279,73896861.921105,1945.829581,0.000000,7,6,1,0.009971
14,45620.000000,54380.000000,2,33280.188251,570135559.679482,1379.226623,0.000000,7,6,2,0.009283
15,50037.000000,49963.000000,2,36063.064566,495026786.928981,1369.137756,0.000000,7,6,1,0.004533
16,43843.000000,56157.000000,2,30330.499452,605405598.944392,1263.478021,0.000000,7,6,2,0.005123
17,55189.000000,44811.000000,11,48992.557466,171124376.955391,1387.367313,0.000000,7,5,1,0.003361
18,48000.000000,52000.000000,5,42043.029520,184311543.107230,2055.158178,0.000000,7,5,1,0.004608
19,60431.000000,39569.000000,18,52037.438184,116262687.993667,1243.765600,0.000000,7,5,1,0.001153
20,100000.000000,1.000000,50,63368.476805,0.000000,1100.362045,0.000000,7,5,0,0.000000
21,48190.000000,51810.000000,2,32576.456499,552968014.442366,1096.783995,0.000000,7,5,1,0.005061
22,51387.000000,48613.000000,8,48033.985320,157891646.069817,1461.071259,0.000000,7,5,1,0.003078
23,52968.000000,47032.000000,2,40289.988368,508620761.880439,1165.106323,0.000000,7,5,2,0.010063
24,48366.000000,51634.000000,2,34476.350193,603028423.911705,1109.633561,0.000000,7,5,2,0.011307
25,40431.000000,59569.000000,2,28686.657094,549021689.009012,1129.487233,0.000000,7,5,2,0.004103
26,58959.000000,41041.000000,17,57318.974178,3224954.288755,1639.676329,0.000000,6,5,1,0.002242
27,40939.000000,59061.000000,2,28840.130004,492796217.581272,1167.339292,0.000000,6,5,2,0.010894
28,45741.000000,54259.000000,2,32798.604124,486949450.756683,1274.934575,0.000000,6,5,2,0.007998
29,52580.000000,47420.000000,2,37950.352570,491857524.173188,1220.591233,0.000000,6,5,2,0.008781
30,56678.000000,43322.000000,2,38794.058062,457860429.699824,1192.686751,0.000000,6,5,1,0.005842
31,41116.000000,58884.000000,2,28943.913152,637797695.939415,1519.113230,0.000000,6,5,3,0.007159
32,56380.000000,43620.000000,5,43147.064460,330973483.328200,1183.503440,0.000000,6,5,2,0.015213
33,56477.000000,43523.000000,2,43539.226602,449363268.880418,1240.846599,0.000000,6,5,2,0.005071
34,47286.000000,52714.000000,2,31457.265685,531155083.407236,1246.679430,0.000000,6,5,2,0.012292
35,51081.000000,48919.000000,4,35885.640899,493998469.481934,1183.244622,0.000000,6,5,4,0.006971
36,44332.000000,55668.000000,2,30188.747118,606239836.647419,1281.471468,0.000000,6,5,2,0.004160
37,74353.000000,25647.000000,30,63147.403560,0.000000,1305.455962,0.000000,6,5,2,0.000826
38,66189.000000,33811.000000,18,63657.288955,337860.269488,1376.753397,0.000000,6,5,2,0.002502
39,48767.000000,51233.000000,2,35846.226679,537376838.214215,961.252353,0.552280,6,5,2,0.006793
