generation,prey_fitness,predator_fitness,num_alive_end,avg_bb_size,var_bb_size,avg_shortest_dist,swarm_density_count,prey_neurons_connected_prey_retina,prey_neurons_connected_predator_retina,predator_neurons_connected_prey_retina,mutual_info
1,100000.000000,1.000000,50,64271.581172,0.000000,1083.432897,0.000000,3,2,1,0.000000
1,98314.000000,1686.000000,49,62530.296754,0.000000,1079.823665,0.000000,3,2,1,0.000018
2,71540.000000,28460.000000,21,51766.063815,92190934.939660,1131.608668,0.000000,3,2,1,0.002875
3,55224.000000,44776.000000,8,49560.180326,151781117.429691,1348.935892,0.000000,3,2,1,0.005522
4,53300.000000,46700.000000,9,45364.935558,232785002.937986,1318.192759,0.000000,3,2,1,0.004450
5,53140.000000,46860.000000,6,53259.892540,147941693.762986,1834.889373,0.000000,3,2,2,0.006353
6,56380.000000,43620.000000,12,52382.514260,70848515.293393,1387.460890,0.000000,3,2,1,0.004520
7,61478.000000,38522.000000,10,55515.700484,83360837.708579,1442.207976,0.000000,3,2,1,0.004643
8,62016.000000,37984.000000,12,53448.696211,65133091.865507,1373.154580,0.000000,3,2,1,0.004251
9,52283.000000,47717.000000,5,41185.459215,364464495.043071,1276.277725,0.000000,3,2,1,0.009850
10,64786.000000,35214.000000,15,52383.565911,152744058.332312,1449.531976,0.000000,3,2,1,0.001543
11,56072.000000,43928.000000,12,53838.221406,69890400.166913,1623.199248,0.000000,3,2,1,0.003938
12,57419.000000,42581.000000,11,53975.780393,32658218.510673,1727.042721,0.000000,3,2,1,0.003943
13,59327.000000,40673.000000,10,53013.688854,70036622.753114,1342.746247,0.578845,4,3,1,0.009799
14,61545.000000,38455.000000,14,51010.984760,150835875.370839,1175.595243,0.576043,4,3,1,0.008356
15,62766.000000,37234.000000,15,52561.204651,172548156.194799,1170.713227,0.592837,4,3,1,0.004945
16,67442.000000,32558.000000,16,51583.507661,119944871.535467,1052.261893,0.539143,4,3,1,0.003942
17,67177.000000,32823.000000,17,51618.580584,186744982.074076,1082.753315,0.451680,4,3,1,0.002694
18,89651.000000,10349.000000,40,63636.139050,2734745.021990,943.840246,0.650571,3,3,1,0.004145
19,49161.000000,50839.000000,3,38205.127188,482214627.797546,1001.913326,0.563676,3,3,1,0.003702
20,59569.000000,40431.000000,16,59167.389730,8548201.510673,1462.452368,0.484159,2,2,1,0.004167
21,75570.000000,24430.000000,27,198563.623218,1894495612.304054,2299.363042,1.032497,2,2,1,0.012475
22,91354.000000,8646.000000,39,221169.763958,2270865154.931499,1740.971377,0.978109,2,2,2,0.017461
