generation,prey_fitness,predator_fitness,num_alive_end,avg_bb_size,var_bb_size,avg_shortest_dist,swarm_density_count,prey_neurons_connected_prey_retina,prey_neurons_connected_predator_retina,predator_neurons_connected_prey_retina,mutual_info
1,62615.000000,37385.000000,13,61459.639765,22775788.932416,1430.912520,0.444142,1,2,1,0.004800
1,60480.000000,39520.000000,13,50432.065020,98145086.112140,1185.502887,0.460189,1,2,1,0.004955
2,63514.000000,36486.000000,14,54440.110683,199886046.768559,1119.114141,0.549383,1,2,1,0.005937
3,61955.000000,38045.000000,15,54541.801238,130873803.186846,1028.667812,0.548922,1,2,1,0.004390
4,63522.000000,36478.000000,16,50859.092110,141383592.816177,1117.733010,0.651996,1,2,1,0.005370
5,61728.000000,38272.000000,14,56880.460766,59897610.033255,1343.320285,0.515452,1,2,1,0.004665
6,100000.000000,1.000000,50,66480.961485,2737566.842829,892.008155,0.704000,1,2,0,0.000000
7,100000.000000,1.000000,50,65405.081125,3282508.351544,946.780968,0.582340,1,2,0,0.000000
8,54628.000000,45372.000000,13,55187.673423,75019680.775491,1431.368708,0.377392,1,2,1,0.006246
9,58942.000000,41058.000000,8,50065.511048,221630502.188789,1151.575554,0.500414,1,2,1,0.006384
10,63005.000000,36995.000000,10,56295.263381,151146996.022096,1196.685928,0.573623,1,2,1,0.003833
11,59028.000000,40972.000000,13,54542.054576,43758355.255183,1581.425252,0.418994,1,2,1,0.007262
12,56079.000000,43921.000000,11,57411.793949,45203233.952701,1542.600503,0.515287,1,2,1,0.006192
13,67751.000000,32249.000000,21,62147.449796,37564168.671358,1351.006477,0.311922,1,2,1,0.004935
14,46398.000000,53602.000000,4,58296.225566,70301883.365154,2592.791758,0.318074,1,2,1,0.006668
15,70909.000000,29091.000000,20,56647.466296,105770774.782737,925.639004,0.652898,1,2,1,0.002391
16,64313.000000,35687.000000,17,57616.290892,24961172.150393,1333.726736,0.513797,1,2,1,0.006419
17,71524.000000,28476.000000,22,59595.454229,31561431.222695,1099.610115,0.544004,1,2,1,0.003935
18,57387.000000,42613.000000,12,52550.871907,30999498.694070,1321.236690,0.477008,1,2,1,0.004474
