generation,prey_fitness,predator_fitness,num_alive_end,avg_bb_size,var_bb_size,avg_shortest_dist,swarm_density_count,prey_neurons_connected_prey_retina,prey_neurons_connected_predator_retina,predator_neurons_connected_prey_retina,mutual_info
1,56277.000000,43723.000000,7,46911.441670,276070022.913779,1195.065208,0.492965,6,5,1,0.004671
1,60047.000000,39953.000000,10,49322.725874,195702891.119956,1140.519560,0.492787,6,5,1,0.004048
2,59688.000000,40312.000000,10,49571.860381,177951918.639877,1217.763807,0.424309,6,5,1,0.004935
3,75424.000000,24576.000000,28,65646.586864,2985222.237480,1388.114211,0.419903,6,5,2,0.005878
4,61476.000000,38524.000000,15,50847.181286,146266969.885981,1062.088726,0.592721,6,5,1,0.003997
5,64373.000000,35627.000000,10,56940.828835,130597243.196795,1280.679433,0.466289,6,5,1,0.003317
6,60947.000000,39053.000000,14,53403.908934,79401987.075552,1172.799455,0.466133,6,5,2,0.004733
7,61443.000000,38557.000000,14,48212.459532,113550623.540665,1102.840973,0.602189,6,5,1,0.002541
8,66619.000000,33381.000000,17,59567.836357,32764678.414691,1303.802196,0.551701,6,5,1,0.002719
9,50043.000000,49957.000000,5,44292.426837,357932561.229305,1197.889662,0.459259,4,4,1,0.002718
10,68361.000000,31639.000000,19,54693.388640,151589898.695868,996.758059,0.639938,4,4,1,0.004157
11,58949.000000,41051.000000,12,51316.838484,106422380.775769,1354.360705,0.420869,4,4,1,0.002603
12,58745.000000,41255.000000,13,57937.760918,51365149.667924,1374.869596,0.523881,4,4,1,0.002767
13,68850.000000,31150.000000,22,61518.963397,14289821.162694,1213.918975,0.377710,4,4,2,0.003566
14,68468.000000,31532.000000,21,57476.314863,45353857.471461,1164.612811,0.483956,4,4,1,0.002814
15,65373.000000,34627.000000,12,53587.697616,145509612.274468,1121.206393,0.557741,4,4,1,0.002455
16,64645.000000,35355.000000,14,55327.967429,37087041.420542,1304.021915,0.530004,4,4,1,0.003117
17,62364.000000,37636.000000,14,50713.469867,153153966.173172,1277.406377,0.475893,4,4,1,0.005723
18,60288.000000,39712.000000,10,51503.479157,202459891.583013,1100.201695,0.698512,4,4,1,0.003002
19,65633.000000,34367.000000,12,52292.793171,105125785.741488,1188.622270,0.481537,4,4,1,0.002528
20,62283.000000,37717.000000,13,50565.860693,135816988.671273,1060.033683,0.551474,4,4,2,0.002301
21,100000.000000,1.000000,50,63693.561439,1263864.562737,944.886532,0.630060,4,4,0,0.000000
22,81988.000000,18012.000000,32,190641.502689,946509060.337198,2031.012193,0.537131,4,4,1,0.026821
23,78950.000000,21050.000000,27,199736.998696,1040117746.153414,1990.002238,0.605879,4,4,1,0.014729
24,74279.000000,25721.000000,26,174409.523671,891036992.366041,2083.286193,0.530850,4,4,1,0.011803
25,80593.000000,19407.000000,29,182624.694656,1297535257.563828,1787.730219,0.575558,4,4,1,0.020012
26,87923.000000,12077.000000,37,203401.727473,1013521895.924365,1799.395859,0.529876,4,4,1,0.003642
27,87605.000000,12395.000000,35,201388.639555,962115793.025633,1842.905350,0.589651,4,4,1,0.013836
28,76469.000000,23531.000000,29,176605.323336,861238035.824534,2004.606263,0.549506,4,4,1,0.017287
29,75508.000000,24492.000000,26,160248.660201,549980063.389430,1651.008164,0.708473,4,4,1,0.014766
30,78476.000000,21524.000000,28,184566.926346,755261670.056523,1920.467968,0.528826,3,1,1,0.024304
31,88062.000000,11938.000000,36,220557.676161,1385119908.884846,1662.735865,0.586502,3,1,2,0.018699
32,80661.000000,19339.000000,30,165904.829151,686498308.232393,1632.907217,0.636571,3,1,1,0.028617
33,76752.000000,23248.000000,28,172151.489162,802097309.526407,1988.196795,0.589887,3,1,1,0.018551
34,72400.000000,27600.000000,25,157306.576600,663980407.497595,1757.923212,0.614173,3,1,1,0.028181
35,78665.000000,21335.000000,30,172605.945416,717006287.535315,1758.318595,0.646750,3,1,1,0.022609
36,81817.000000,18183.000000,29,180142.238325,794673355.857662,1798.929896,0.615656,3,1,2,0.018845
37,73408.000000,26592.000000,23,147721.161340,777163608.362514,1569.343997,0.601721,3,1,1,0.016577
38,70021.000000,29979.000000,18,154335.637302,398748917.887479,2114.017513,0.546187,3,1,1,0.028285
39,78901.000000,21099.000000,27,172197.623766,697364138.128231,1658.878528,0.577662,3,1,1,0.024400
40,75317.000000,24683.000000,27,163501.388968,560660336.928162,1601.776133,0.543508,3,1,1,0.041170
41,86089.000000,13911.000000,33,189579.624401,1017991363.092568,1672.160658,0.539426,3,1,1,0.010314
42,83426.000000,16574.000000,33,168173.400593,563623797.878149,1579.711532,0.710382,3,1,1,0.011165
43,74353.000000,25647.000000,24,186166.672208,1039291066.639479,1983.773675,0.483590,3,1,1,0.017833
44,77549.000000,22451.000000,30,175026.746512,853511383.999944,1686.461087,0.609524,3,1,1,0.015034
45,75660.000000,24340.000000,28,164954.531179,909663541.166269,1782.156915,0.696196,3,1,1,0.042265
46,80705.000000,19295.000000,34,188197.696737,1018853748.829116,1957.749520,0.433138,3,1,1,0.008574
47,77694.000000,22306.000000,30,178062.208086,714110782.354099,2019.807110,0.601711,3,1,1,0.020569
48,75754.000000,24246.000000,29,161262.020844,528106084.388012,1613.662786,0.598562,3,1,1,0.018062
49,74579.000000,25421.000000,26,129106.985881,705429196.226541,1442.890272,0.664124,3,1,1,0.016703
50,75485.000000,24515.000000,30,178154.257270,706329496.317511,1856.612013,0.544299,3,1,1,0.023593
51,75960.000000,24040.000000,30,174040.797542,1178170586.331313,1819.520582,0.617752,3,1,1,0.022873
52,80510.000000,19490.000000,31,174388.148067,1408765916.201768,1668.555748,0.660536,3,1,2,0.028631
53,79466.000000,20534.000000,30,185440.566170,957895569.573824,1941.165062,0.494402,3,1,1,0.019904
54,76828.000000,23172.000000,29,145770.522568,784420789.576693,1434.187331,0.729706,3,1,1,0.018938
55,80988.000000,19012.000000,30,182896.097275,766041356.762956,1660.586955,0.532603,3,1,1,0.017162
56,78657.000000,21343.000000,31,168182.059903,612753573.575657,1593.054558,0.607339,3,1,2,0.027604
57,75701.000000,24299.000000,26,170438.090720,994713691.033551,1890.903521,0.576491,3,1,1,0.025076
58,78320.000000,21680.000000,29,187061.104069,1488230317.223261,1986.044751,0.424598,3,1,1,0.014788
59,73261.000000,26739.000000,26,171337.440681,1080504159.587200,1921.538806,0.431823,3,1,1,0.028156
60,76962.000000,23038.000000,30,212000.866506,1362642829.137271,2367.922274,0.500259,3,1,1,0.017428
61,75371.000000,24629.000000,22,153594.241688,1552890764.439813,1844.152681,0.617921,5,2,1,0.017145
62,70938.000000,29062.000000,25,154023.911780,664360216.176720,1858.039364,0.607292,5,2,1,0.028437
63,72785.000000,27215.000000,26,148772.454710,486048492.367133,1602.439012,0.665630,5,2,2,0.029361
64,73639.000000,26361.000000,23,175251.029424,851473093.610240,1839.988782,0.598377,5,2,1,0.021009
65,77297.000000,22703.000000,29,161589.046570,672847987.744785,1667.942006,0.654015,5,2,1,0.020591
66,79297.000000,20703.000000,29,184778.098782,871630086.394972,2137.714178,0.508922,5,2,1,0.021683
67,78538.000000,21462.000000,28,196111.205947,1197920619.235976,2028.618942,0.512410,5,2,1,0.026277
68,75908.000000,24092.000000,27,176542.865238,746376939.753895,1884.819926,0.649676,5,2,1,0.030716
69,71747.000000,28253.000000,24,195288.366987,1625909338.415555,2181.402157,0.461880,5,2,1,0.011939
70,77734.000000,22266.000000,27,154200.693742,494455070.918767,1630.543299,0.632846,5,2,1,0.027515
71,84839.000000,15161.000000,33,192612.872999,829286928.115031,1607.121533,0.659792,5,2,1,0.019470
72,86933.000000,13067.000000,37,182143.140943,744482620.980667,1450.018170,0.699000,5,2,1,0.017242
73,78832.000000,21168.000000,30,162313.414513,482401061.258223,1685.027722,0.623017,5,2,2,0.025810
74,79474.000000,20526.000000,33,198656.585991,833063395.329868,2016.453854,0.541904,5,2,1,0.017363
75,76980.000000,23020.000000,28,174695.437599,1162511531.091238,1892.578774,0.624814,5,2,1,0.019049
76,75610.000000,24390.000000,26,136127.093832,781183481.266365,1453.776887,0.690652,5,2,2,0.027927
77,74638.000000,25362.000000,24,169500.538554,784130021.966601,1802.396732,0.616161,5,2,1,0.027524
78,75603.000000,24397.000000,28,154274.011413,546535805.336954,1649.584958,0.573836,5,2,1,0.021296
79,69022.000000,30978.000000,24,163658.818084,782906575.878565,2085.162775,0.463759,5,2,1,0.021810
80,75303.000000,24697.000000,28,157853.009964,617178577.318237,1732.156669,0.663726,5,2,1,0.025305
81,75236.000000,24764.000000,25,169645.698734,1148742162.579740,1734.860446,0.497119,5,2,2,0.020730
82,73858.000000,26142.000000,26,185216.681584,872548941.971079,1627.203972,0.563059,5,2,1,0.027243
83,77611.000000,22389.000000,29,152569.469530,1419326274.966582,1559.374922,0.746887,5,2,1,0.016769
84,76648.000000,23352.000000,28,168218.955181,669753757.377076,1671.158982,0.594094,5,2,1,0.014578
85,69327.000000,30673.000000,23,139372.056349,990832912.205763,1641.135457,0.554126,5,2,1,0.021106
86,71341.000000,28659.000000,26,157574.661569,798461260.706063,1898.838112,0.610111,5,2,1,0.016313
87,73851.000000,26149.000000,26,171989.292058,708224501.344645,1680.218011,0.555070,5,2,1,0.044126
88,74320.000000,25680.000000,26,177914.346551,1982360933.917144,1845.393691,0.619779,5,2,1,0.018098
89,71622.000000,28378.000000,23,154500.592602,649793261.997589,1769.598237,0.563870,5,2,2,0.027672
90,72491.000000,27509.000000,25,164054.581997,505415470.487988,1772.352024,0.514939,5,2,1,0.018055
91,78668.000000,21332.000000,29,173766.968543,875568165.931650,1654.023002,0.565240,5,2,3,0.052105
92,75184.000000,24816.000000,26,164053.093837,1480331935.092843,1738.648102,0.572557,5,2,1,0.015202
93,72354.000000,27646.000000,24,165358.614193,1167814751.693681,1951.299835,0.677301,5,2,1,0.021361
94,72360.000000,27640.000000,22,158756.157436,683064373.141710,1764.235051,0.567977,5,2,1,0.032845
95,71858.000000,28142.000000,25,151969.286629,357481507.860003,1541.078775,0.782798,5,2,2,0.021105
96,70537.000000,29463.000000,21,139662.561551,1177361747.006840,1674.417305,0.570476,5,2,2,0.022206
97,68244.000000,31756.000000,21,75364.120180,497365736.392952,900.243589,1.200378,5,2,1,0.015914
98,67522.000000,32478.000000,19,70889.508156,341201640.327261,867.861844,1.016871,5,2,1,0.016329
99,70094.000000,29906.000000,22,81619.667654,215894349.910981,885.784322,1.053814,5,2,1,0.018483
100,76046.000000,23954.000000,26,85304.926277,388405767.388219,860.793561,1.257221,5,2,1,0.011900
101,94526.000000,5474.000000,44,117359.148598,149475519.972818,891.134571,1.024029,5,2,0,0.000000
102,68095.000000,31905.000000,16,80511.864591,522028902.260665,898.802820,1.068723,5,2,2,0.016549
103,67905.000000,32095.000000,18,81350.240162,720650080.153081,907.603812,0.966433,5,2,2,0.019637
104,69048.000000,30952.000000,21,86455.808231,255381879.872661,1021.941806,0.886293,5,2,1,0.013748
105,75250.000000,24750.000000,22,101668.534228,229469544.378120,944.439219,0.891973,5,2,1,0.012488
106,77553.000000,22447.000000,31,107588.427042,141189772.063218,933.099611,0.988431,5,2,1,0.007131
107,63903.000000,36097.000000,15,78318.373922,524718831.017928,1053.377793,0.824817,5,2,1,0.019759
108,52178.000000,47822.000000,4,55750.528421,701551436.411829,993.156458,0.910717,5,2,2,0.023062
109,73154.000000,26846.000000,23,91324.522852,224248694.828873,976.167205,0.950499,5,2,1,0.012086
110,69015.000000,30985.000000,20,78427.946331,239625154.105508,919.300986,0.991644,5,2,1,0.014149
111,73002.000000,26998.000000,23,187583.052923,1550784750.002201,2148.355457,0.498050,5,2,1,0.020653
112,74219.000000,25781.000000,27,205215.726214,1154366942.411106,2367.874527,0.444388,5,2,1,0.020030
113,95654.000000,4346.000000,46,219713.913665,1310286971.143064,1768.252640,0.538888,5,2,0,0.000000
114,66610.000000,33390.000000,19,200083.497620,2085267820.258593,2800.887967,0.339271,5,2,1,0.042507
115,72320.000000,27680.000000,25,206864.319390,1274215417.540764,2640.578352,0.392128,5,2,1,0.021356
116,65874.000000,34126.000000,21,200233.295780,1490858693.077492,2691.969102,0.327580,5,2,1,0.027411
117,60184.000000,39816.000000,18,198465.492729,1321672385.890441,3196.832070,0.343098,5,2,1,0.034513
118,77217.000000,22783.000000,29,221225.275118,1165915714.848796,2559.797737,0.406989,5,2,2,0.022902
119,66291.000000,33709.000000,22,200395.741913,1617964052.826482,2772.082556,0.421459,5,2,1,0.030469
120,71068.000000,28932.000000,22,221814.244717,1286246833.102317,2850.424412,0.339935,5,2,1,0.019239
121,72523.000000,27477.000000,19,83479.355477,760788815.999084,922.074722,1.009531,5,2,1,0.016441
122,65205.000000,34795.000000,14,73404.654742,792625500.661281,899.082300,0.906836,5,2,1,0.012504
123,77264.000000,22736.000000,27,127831.117915,213548098.575755,1312.363116,0.670469,5,2,1,0.012362
124,70817.000000,29183.000000,22,103866.556358,521884426.783557,1161.794622,0.867724,5,2,1,0.009616
125,71390.000000,28610.000000,21,104223.752066,303931683.322764,1100.737004,0.845952,5,2,1,0.016948
126,69460.000000,30540.000000,20,106682.566917,393119314.034743,1266.072687,0.749369,5,2,1,0.015022
127,72744.000000,27256.000000,22,91619.962373,542214716.477106,1075.039429,0.870247,4,3,1,0.014350
128,68746.000000,31254.000000,20,99749.716508,324281816.692972,1217.034287,0.838439,4,3,1,0.025220
129,94202.000000,5798.000000,42,143777.083993,386198686.071421,1211.562314,0.676964,4,3,1,0.002537
130,68984.000000,31016.000000,19,106133.175051,431361013.513232,1225.350556,0.711990,4,3,1,0.014248
131,74209.000000,25791.000000,25,105265.217149,192751647.237909,1088.499512,0.896560,4,3,1,0.012062
132,67002.000000,32998.000000,16,89746.065708,751673029.897610,1090.984049,0.747429,4,3,1,0.024223
133,71761.000000,28239.000000,22,108964.763200,346624437.228669,1182.617060,0.815341,4,3,1,0.017794
134,70506.000000,29494.000000,21,110263.275686,703775940.776891,1143.314679,0.841787,4,3,1,0.022202
135,67895.000000,32105.000000,20,110524.305023,181754813.587929,1209.378933,0.705810,4,3,1,0.022764
136,70943.000000,29057.000000,20,87735.156452,422712408.056806,995.216228,0.850062,3,1,1,0.011304
137,74059.000000,25941.000000,23,96373.019744,303726961.596807,1078.584188,0.923018,3,1,1,0.014976
138,75197.000000,24803.000000,23,112632.217907,285283728.034608,1075.902725,0.803787,3,1,2,0.020361
139,93738.000000,6262.000000,43,120929.147976,227330977.044655,1024.501718,0.919316,3,1,1,0.008585
140,95628.000000,4372.000000,45,131646.083974,352379632.144159,1107.201366,0.851511,3,1,1,0.008386
141,70083.000000,29917.000000,19,100222.576108,416874539.254433,1234.965891,0.754739,3,1,2,0.011178
142,73922.000000,26078.000000,23,96273.207517,331764482.673109,1039.895683,0.912851,3,1,1,0.017607
143,71216.000000,28784.000000,23,85980.531975,620613321.568184,1020.697703,1.050462,3,1,1,0.026338
144,72435.000000,27565.000000,25,93722.929922,119536578.207623,1021.858548,0.831074,3,1,2,0.016088
145,70204.000000,29796.000000,22,140203.624669,634254354.716386,1800.344659,0.546851,3,1,1,0.027630
146,76630.000000,23370.000000,29,167083.072887,614624227.314903,1993.802123,0.510032,3,1,1,0.012667
147,70835.000000,29165.000000,23,145325.695669,334597491.679742,1647.078230,0.595034,3,1,1,0.029971
148,70176.000000,29824.000000,25,145349.021401,384785430.118330,1833.213768,0.480553,3,1,1,0.028656
149,70011.000000,29989.000000,23,125991.270021,651160146.159448,1641.644464,0.714291,3,1,1,0.020282
150,76083.000000,23917.000000,25,153990.059037,875389152.221099,1763.160540,0.546189,3,1,1,0.018742
151,76041.000000,23959.000000,26,152848.726828,478813320.612958,1768.577501,0.502510,3,1,1,0.022037
152,75683.000000,24317.000000,25,154848.947138,469852407.193833,1496.789220,0.681499,3,1,1,0.033548
153,71013.000000,28987.000000,20,126826.217050,988209335.893355,1522.009937,0.657885,3,1,2,0.048517
154,71281.000000,28719.000000,23,128107.026682,736830860.784782,1501.135909,0.614685,3,1,1,0.014513
155,71723.000000,28277.000000,23,123695.743280,583403748.189560,1461.843433,0.758473,3,1,1,0.021165
156,73436.000000,26564.000000,24,161190.656217,483829646.125187,1812.393166,0.628802,3,1,1,0.016932
157,72597.000000,27403.000000,22,129193.311473,399659259.218501,1409.117734,0.723954,3,1,2,0.020120
158,73740.000000,26260.000000,26,145129.854409,488612407.861716,1759.127353,0.630672,3,1,1,0.016922
159,73493.000000,26507.000000,23,151399.446267,372786424.846151,1550.811661,0.646745,3,1,1,0.016477
160,70624.000000,29376.000000,23,130289.021177,567320844.698076,1651.367168,0.613151,3,1,1,0.015791
161,70814.000000,29186.000000,21,136044.931618,368417866.372165,1658.192484,0.536550,3,1,1,0.021681
162,76475.000000,23525.000000,25,135537.162523,567551739.038886,1386.205739,0.721498,3,1,1,0.018596
163,80721.000000,19279.000000,29,148396.502277,1381249458.502693,1453.864694,0.770354,3,1,1,0.028745
164,82505.000000,17495.000000,33,157485.891742,552776367.997617,1472.250052,0.768726,3,1,2,0.012947
165,70124.000000,29876.000000,22,123026.915851,435886889.481325,1323.781619,0.700393,3,1,1,0.018007
166,71130.000000,28870.000000,21,132294.439475,756720692.984795,1580.301160,0.620954,3,1,1,0.019137
167,76532.000000,23468.000000,28,166606.498385,1335362347.576363,1721.885917,0.602130,3,1,2,0.019269
168,71261.000000,28739.000000,22,139285.673921,623198578.261405,1698.752055,0.540290,3,1,1,0.022733
169,69697.000000,30303.000000,22,134226.166191,804084185.042145,1423.709555,0.639005,3,1,1,0.021889
170,91553.000000,8447.000000,43,181484.318111,790609556.920391,1457.770997,0.704211,3,1,0,0.000000
171,76119.000000,23881.000000,27,144168.863571,619999228.362124,1553.900163,0.584495,3,1,1,0.018821
172,72835.000000,27165.000000,24,139361.398809,967661458.437633,1597.512125,0.663649,3,1,1,0.034933
173,78976.000000,21024.000000,29,159093.085977,1138236481.796248,1788.053083,0.535190,3,1,2,0.027244
174,72062.000000,27938.000000,26,148994.479165,510884220.572268,1594.135771,0.617647,3,1,1,0.017070
175,78372.000000,21628.000000,29,157609.199353,790560208.216564,1681.702152,0.694136,3,1,1,0.016215
176,72598.000000,27402.000000,24,143970.138960,526425700.055118,1651.299940,0.635444,3,1,1,0.019825
177,73883.000000,26117.000000,23,151276.817173,942101462.925992,1603.283228,0.662151,3,1,1,0.010713
178,73302.000000,26698.000000,28,137184.931645,903157808.437054,1409.032644,0.705232,3,3,1,0.022430
179,73491.000000,26509.000000,22,144857.858918,543995740.011585,1591.342913,0.556930,3,3,1,0.023192
180,73090.000000,26910.000000,24,132578.335177,1410612289.215704,1517.647708,0.796386,3,3,1,0.019189
181,75956.000000,24044.000000,26,128611.131204,363516370.813486,1497.735525,0.690209,3,3,1,0.017934
182,72306.000000,27694.000000,22,135524.184276,1166026575.690838,1494.021031,0.622750,3,3,1,0.025186
183,74972.000000,25028.000000,28,167237.344706,812897659.537976,1817.853939,0.606096,3,3,1,0.023175
184,69918.000000,30082.000000,22,114949.066777,511388915.297140,1406.649486,0.701961,3,3,1,0.017507
185,68335.000000,31665.000000,20,118971.958874,940638784.761138,1386.614207,0.747053,3,3,1,0.042283
186,76923.000000,23077.000000,27,148036.130985,747484752.959418,1546.688479,0.589311,3,3,1,0.017537
187,67725.000000,32275.000000,19,127768.015363,459830593.591824,1721.183542,0.579828,3,3,1,0.021148
188,96060.000000,3940.000000,45,162350.623090,507855318.459762,1362.300015,0.744396,3,3,1,0.015093
189,67119.000000,32881.000000,19,117620.011135,1431854736.251107,1439.855187,0.682930,3,3,1,0.017957
190,72428.000000,27572.000000,27,135549.984736,558756924.730266,1559.348980,0.601133,3,3,1,0.018860
191,69096.000000,30904.000000,21,118281.804559,722753800.179878,1457.886599,0.668392,3,3,1,0.011428
192,75092.000000,24908.000000,24,125392.667330,398828756.030330,1486.838356,0.728647,3,3,1,0.015965
193,76822.000000,23178.000000,30,152670.852799,1133940804.291087,1475.232219,0.775858,3,3,0,0.003818
194,78156.000000,21844.000000,29,170289.783799,917255971.385459,2131.780097,0.647457,3,3,1,0.011898
195,68631.000000,31369.000000,21,125315.891242,568821532.885991,1879.114845,0.802048,3,3,1,0.015335
196,74321.000000,25679.000000,27,127366.017397,504681830.865683,1676.253732,1.115577,3,3,1,0.013133
197,74387.000000,25613.000000,22,111873.412736,410100877.335474,1351.855339,1.027163,3,3,1,0.008819
198,72791.000000,27209.000000,24,118845.614608,1207097905.464683,1294.480193,1.092351,3,3,1,0.013939
199,71194.000000,28806.000000,21,133815.859537,957285491.505296,1775.196989,1.126103,3,3,1,0.010447
200,63534.000000,36466.000000,16,87299.617961,698257581.278406,1154.174382,1.295458,3,3,1,0.028213
201,62922.000000,37078.000000,15,104051.230681,1224859945.854393,1451.027445,1.023330,3,3,1,0.014186
202,70145.000000,29855.000000,21,102374.700459,511548396.447937,1298.328691,1.098023,3,3,1,0.015266
203,79393.000000,20607.000000,27,128975.406585,656634065.664663,1613.419858,1.224862,3,3,1,0.012116
204,62549.000000,37451.000000,17,105323.902328,548513419.180460,1749.802482,0.839591,3,3,1,0.014489
205,70671.000000,29329.000000,21,103414.221627,517385421.944110,1283.808672,1.049445,3,3,3,0.013522
206,72296.000000,27704.000000,23,121353.644463,1583824790.805145,1496.952157,1.469903,4,3,1,0.018736
207,73468.000000,26532.000000,23,106791.160660,940395517.284331,1184.679312,1.309135,4,3,1,0.022500
208,66626.000000,33374.000000,17,101098.076437,1323792395.044583,1173.266184,1.349664,4,3,1,0.020256
209,78025.000000,21975.000000,27,121890.177459,900343837.210855,1318.982049,1.464147,4,3,1,0.014969
210,72194.000000,27806.000000,23,114067.155520,726019666.493663,1425.321053,1.401828,4,3,1,0.019338
211,64038.000000,35962.000000,16,83209.439286,418309870.440968,1068.042767,1.508463,4,3,1,0.018895
212,71301.000000,28699.000000,23,120881.370431,431809974.275654,1498.423470,1.046178,4,3,1,0.010517
213,69648.000000,30352.000000,22,95073.664375,975340784.252266,1198.237513,1.608770,4,3,1,0.015561
214,69104.000000,30896.000000,22,100461.749181,531990089.326383,1165.997500,1.677313,4,3,1,0.020572
215,88047.000000,11953.000000,39,173819.006680,1200662275.104765,1590.698975,1.225264,4,3,1,0.010940
216,69905.000000,30095.000000,22,104848.863059,298949719.283142,1460.768678,1.137517,4,3,1,0.011678
217,74833.000000,25167.000000,29,167497.983254,769644851.661346,1904.616720,0.828441,4,3,1,0.020609
218,72018.000000,27982.000000,26,170714.241886,789114472.844823,2024.052776,0.899622,4,3,1,0.019899
