generation,prey_fitness,predator_fitness,num_alive_end,avg_bb_size,var_bb_size,avg_shortest_dist,swarm_density_count,prey_neurons_connected_prey_retina,prey_neurons_connected_predator_retina,predator_neurons_connected_prey_retina,mutual_info,num_attacks
0,364520.000000,35480.000000,168,249745.396044,2235190.090584,498.466358,1.941050,1,1,1,0.003575,50
0,387968.000000,12032.000000,188,113986.699617,4791109091.627977,112.654155,12.295369,2,4,3,0.033479,54
0,391397.000000,8603.000000,194,62294.005925,4743878484.051968,54.304757,40.038969,1,0,1,0.016086,45
0,393102.000000,6898.000000,194,67416.681631,4684599788.591651,51.627260,24.607574,4,1,1,0.007845,53
0,394127.000000,5873.000000,196,63260.384883,5305905627.682171,51.005359,40.776486,2,3,1,0.034241,34
0,387170.000000,12830.000000,190,59882.768838,5216914303.416979,54.605355,52.300635,3,0,3,0.017890,40
0,356643.000000,43357.000000,160,249608.874611,4733712.309235,521.158769,1.791674,0,2,1,0.002938,69
0,398877.000000,1123.000000,198,63205.517587,4354924247.653235,46.521406,36.985490,1,0,1,0.024754,33
0,392820.000000,7180.000000,194,64998.318158,4045904566.374552,63.506420,26.612864,7,3,1,0.029902,35
0,393761.000000,6239.000000,196,85942.788914,2436727306.767941,44.871723,51.882808,1,0,3,0.032929,42
0,369163.000000,30837.000000,169,248798.255919,9830319.541323,395.602329,2.551556,3,2,2,0.002649,50
0,372900.000000,27100.000000,164,249839.082252,1386994.015082,486.236323,1.899996,2,2,1,0.003461,62
0,375500.000000,24500.000000,181,158293.154564,1789638546.099205,230.271768,6.360233,1,5,3,0.000418,27
0,366038.000000,33962.000000,168,248907.433980,6491881.224627,488.350522,2.073915,1,0,2,0.003572,41
0,386363.000000,13637.000000,191,159986.365333,863808270.213730,89.345131,23.191272,1,0,1,0.001117,34
0,382265.000000,17735.000000,184,76147.800807,4975897129.725163,72.975907,28.342772,2,1,1,0.025791,41
0,377003.000000,22997.000000,176,228040.269072,41523925.624968,442.664915,1.983587,0,1,1,0.000560,36
0,369444.000000,30556.000000,168,249773.817401,2254941.835628,499.689658,1.780796,1,3,1,0.002707,43
0,385114.000000,14886.000000,191,105403.105532,2326804440.497364,77.227929,34.354163,4,3,1,0.001843,34
0,347226.000000,52774.000000,146,249830.902718,2524232.701956,540.772420,1.564413,1,2,3,0.003069,87
0,396326.000000,3674.000000,198,62906.512833,3226513077.684085,59.583968,41.579464,1,2,2,0.003776,36
0,377643.000000,22357.000000,180,139127.133027,3918947612.974363,201.792689,8.497283,1,1,1,0.004434,36
0,390023.000000,9977.000000,193,106610.051800,2880759566.699171,76.479507,23.398692,5,0,1,0.009105,41
0,387119.000000,12881.000000,183,245333.968090,57375051.542523,273.171339,4.081104,1,6,1,0.007535,32
