generation,prey_fitness,predator_fitness,num_alive_end,avg_bb_size,var_bb_size,avg_shortest_dist,swarm_density_count,prey_neurons_connected_prey_retina,prey_neurons_connected_predator_retina,predator_neurons_connected_prey_retina,mutual_info,num_attacks
0,314055.000000,35945.000000,140,249030.871461,6826601.769966,600.085652,1.582130,1,1,1,0.003253,42
0,332434.000000,17566.000000,160,104235.961640,5277169979.330594,131.254152,10.644880,2,4,3,0.010490,63
0,338194.000000,11806.000000,168,64950.334757,5266709368.300684,80.638315,33.405478,1,0,1,0.013891,44
0,341556.000000,8444.000000,168,63008.284295,3983580073.407122,77.220987,23.743517,4,1,1,0.026507,41
0,334233.000000,15767.000000,163,64743.125449,4913032029.614661,73.048592,28.053396,2,3,1,0.021778,54
0,331948.000000,18052.000000,156,91811.206058,3041858361.346819,79.135597,11.883051,3,0,3,0.008346,108
0,301431.000000,48569.000000,129,249820.333277,2133879.854887,640.805734,1.476529,0,2,1,0.003798,61
0,341615.000000,8385.000000,168,50965.537552,4340630479.318018,60.474419,40.928294,1,0,1,0.023707,37
0,342004.000000,7996.000000,166,56554.102854,4165948855.374373,73.719630,25.748553,7,3,1,0.021797,46
0,341267.000000,8733.000000,168,50042.587341,4370325078.896694,62.904005,57.781832,1,0,3,0.019462,73
0,331427.000000,18573.000000,155,249323.179853,5139333.306110,419.188684,2.426257,3,2,2,0.003147,34
0,310087.000000,39913.000000,134,249892.213032,1121611.233460,605.015103,1.474525,2,2,1,0.004779,66
0,328928.000000,21072.000000,157,168588.959254,1523741548.387566,351.684331,3.990970,1,5,3,0.000285,25
0,324210.000000,25790.000000,147,249727.214027,1282895.717540,557.758136,1.636003,1,0,2,0.003281,36
0,328130.000000,21870.000000,160,115894.033744,2882385887.137658,148.623918,16.310992,1,0,1,0.001677,43
0,334244.000000,15756.000000,162,77829.549231,5645572844.403000,94.671614,28.552452,2,1,1,0.023629,34
0,314464.000000,35536.000000,137,239166.181758,28459110.219488,923.810951,0.633098,0,1,1,0.000583,45
0,316029.000000,33971.000000,144,249759.631501,1332848.194735,595.515969,1.467663,1,3,1,0.002551,44
0,339439.000000,10561.000000,168,115780.019316,3069159631.573013,123.839193,25.087798,4,3,1,0.001746,26
0,301601.000000,48399.000000,126,249902.480795,1046558.566002,652.634377,1.257986,1,2,3,0.005782,84
0,337835.000000,12165.000000,168,94259.510302,2727862737.422334,94.569699,27.367883,1,2,2,0.003301,30
0,326490.000000,23510.000000,154,144366.317121,4336536843.566838,240.869178,6.914894,1,1,1,0.005059,32
0,337717.000000,12283.000000,165,90104.925543,3076241942.381687,87.481037,23.593715,5,0,1,0.012264,35
0,318696.000000,31304.000000,145,247862.302799,9401060.570512,365.644056,3.272489,1,6,1,0.005963,41
0,340428.000000,9572.000000,168,55515.941393,4594432306.777370,81.787436,43.908366,3,1,1,0.029482,38
0,320542.000000,29458.000000,147,135253.774163,4321862275.391418,188.604679,8.107906,1,3,1,0.007960,35
0,330584.000000,19416.000000,156,81140.242425,5650559414.486013,131.570662,21.721526,4,1,1,0.006550,44
0,344625.000000,5375.000000,169,84234.954119,3439621001.018703,83.234857,29.006676,2,3,5,0.021394,39
0,331948.000000,18052.000000,154,230034.110557,114805464.295639,317.379990,2.856846,2,3,1,0.006978,39
0,340877.000000,9123.000000,168,50919.886092,5841899465.518644,62.022031,72.966316,3,3,1,0.016245,40
