generation,prey_fitness,predator_fitness,num_alive_end,avg_bb_size,var_bb_size,avg_shortest_dist,swarm_density_count,prey_neurons_connected_prey_retina,prey_neurons_connected_predator_retina,predator_neurons_connected_prey_retina,mutual_info,num_attacks
0,263337.000000,36663.000000,117,246601.284578,27333983.013968,739.291400,1.424143,1,1,1,0.005363,38
0,286393.000000,13607.000000,138,121279.652412,5420807580.879006,172.693211,9.848338,2,4,3,0.019983,39
0,289257.000000,10743.000000,142,73894.115426,6153846882.727032,104.447746,27.073420,1,0,1,0.015907,41
0,293095.000000,6905.000000,144,78844.608191,4195962743.598585,85.378831,17.519587,4,1,1,0.023059,46
0,289829.000000,10171.000000,143,59050.265196,5304680078.687099,87.863453,32.913871,2,3,1,0.042235,37
0,286952.000000,13048.000000,142,56167.373236,4913262936.530300,85.505984,42.614932,3,0,3,0.009447,71
0,266917.000000,33083.000000,115,249817.488427,2105181.453762,725.590060,1.291948,0,2,1,0.005417,48
0,292764.000000,7236.000000,145,63594.989560,5187135435.672333,71.616507,34.665251,1,0,1,0.028573,27
0,284016.000000,15984.000000,137,74732.492070,5243312769.807553,94.856032,23.435832,7,3,1,0.026998,39
0,296467.000000,3533.000000,148,48516.258642,5053654498.108186,69.234272,55.180210,1,0,3,0.044995,35
0,266242.000000,33758.000000,117,249589.027254,1831733.749751,589.540860,2.047708,3,2,2,0.004498,48
0,261089.000000,38911.000000,112,249800.694763,2398094.488494,710.806068,1.342349,2,2,1,0.006456,52
0,277116.000000,22884.000000,130,167184.307855,2103890332.224658,441.208387,3.536889,1,5,3,0.000493,27
0,274641.000000,25359.000000,125,249605.567617,2350986.800556,687.674872,1.404197,1,0,2,0.003422,33
0,284341.000000,15659.000000,138,133091.026136,2389217687.411590,187.426018,14.105935,1,0,1,0.002001,36
0,283939.000000,16061.000000,134,108980.404121,2621076239.093176,116.530320,19.187040,2,1,1,0.017607,40
0,261331.000000,38669.000000,111,224396.796208,204863236.763328,1048.432568,0.469634,0,1,1,0.000849,41
0,268668.000000,31332.000000,122,249510.035989,2596788.131893,732.298947,1.264483,1,3,1,0.003477,35
0,288963.000000,11037.000000,142,121708.154347,2345788615.687755,134.345269,22.285113,4,3,1,0.001951,25
0,254900.000000,45100.000000,107,249890.980060,1312073.626163,786.179110,1.118359,1,2,3,0.003063,70
0,290860.000000,9140.000000,144,83789.623328,2677602080.781168,94.954014,29.541108,1,2,2,0.005509,26
0,284464.000000,15536.000000,133,159996.664411,2893339188.016688,295.579980,6.114577,1,1,1,0.002742,30
0,280738.000000,19262.000000,134,121336.713796,2514083218.175060,118.665639,17.875283,5,0,1,0.012684,39
0,270905.000000,29095.000000,125,243192.432185,53782080.507933,432.832507,2.997212,1,6,1,0.008864,34
0,286237.000000,13763.000000,140,107720.914655,1948577066.902796,80.342050,21.659464,3,1,1,0.026485,34
0,281193.000000,18807.000000,133,128524.299125,1925074737.591966,190.269624,7.727236,1,3,1,0.009907,34
0,277777.000000,22223.000000,128,91974.432847,4629354904.783032,150.019356,13.064763,4,1,1,0.024511,48
0,291096.000000,8904.000000,143,103997.073821,2318513915.916118,96.453516,28.693227,2,3,5,0.036349,27
0,272855.000000,27145.000000,124,233984.635429,41254042.908381,384.981762,2.555448,2,3,1,0.018334,47
0,290898.000000,9102.000000,143,45721.374086,4406853363.713189,72.325267,62.166035,3,3,1,0.012505,58
