generation,prey_fitness,predator_fitness,num_alive_end,avg_bb_size,var_bb_size,avg_shortest_dist,swarm_density_count,prey_neurons_connected_prey_retina,prey_neurons_connected_predator_retina,predator_neurons_connected_prey_retina,mutual_info,num_attacks
1,69916.000000,30084.000000,22,81692.186076,56562579.428873,1676.015272,0.000000,1,7,1,0.004142,1721
1,67885.000000,32115.000000,24,83798.322914,32158015.659605,1665.845707,0.000000,1,7,1,0.001601,1740
2,66969.000000,33031.000000,17,77490.138689,117496061.305134,1676.068764,0.000000,1,7,1,0.005087,1670
3,66324.000000,33676.000000,15,67633.656621,323456892.395068,1408.923312,0.000000,1,7,1,0.004592,1650
4,67502.000000,32498.000000,19,76063.158388,156533913.111224,1540.061849,0.000000,1,7,1,0.004920,1690
5,60443.000000,39557.000000,16,70470.816392,138297042.628456,1544.445597,0.000000,1,7,1,0.002167,1660
6,66066.000000,33934.000000,17,85188.251799,37108470.983924,1914.736684,0.000000,1,7,1,0.011442,1671
7,95281.000000,4719.000000,47,88252.375294,863654.415408,1426.754029,0.000000,1,3,0,0.000004,1970
8,58085.000000,41915.000000,11,69175.503300,137839873.448081,1678.871404,0.000000,1,3,1,0.008674,1610
9,58173.000000,41827.000000,8,64524.115953,319126273.665172,1608.597019,0.000000,1,3,2,0.005082,1580
10,68331.000000,31669.000000,18,79989.562229,75719395.716024,1692.174500,0.000000,1,3,1,0.008001,1680
11,58825.000000,41175.000000,6,53799.918449,822696852.859746,1296.948840,0.000000,1,3,1,0.003220,1562
12,72669.000000,27331.000000,19,79049.985439,92328771.722508,1538.119501,0.000000,1,3,1,0.003074,1690
13,100000.000000,1.000000,50,90273.849788,0.000000,1363.272677,0.000000,1,3,1,0.000000,2000
14,66050.000000,33950.000000,13,68495.094184,437020894.446285,1424.805813,0.000000,1,3,2,0.004396,1630
15,72108.000000,27892.000000,22,82319.879937,61873485.786498,1581.994638,0.000000,1,3,1,0.002204,1720
16,66009.000000,33991.000000,14,75472.997017,117467372.647254,1685.234229,0.000000,1,3,1,0.004648,1640
17,70225.000000,29775.000000,19,70974.328753,198438146.753005,1390.574081,0.000000,1,3,1,0.003225,1690
18,57321.000000,42679.000000,4,58019.465636,676469984.483578,1442.129359,0.000000,1,3,1,0.004792,1540
19,67432.000000,32568.000000,11,68912.795639,427033408.854222,1357.189099,0.000000,1,3,1,0.006000,1610
20,64830.000000,35170.000000,16,88302.465735,16946815.409869,1630.572858,0.000000,1,3,1,0.003088,1660
21,56768.000000,43232.000000,3,57232.514518,797435288.817793,1498.321047,0.000000,1,3,1,0.006917,1530
22,61844.000000,38156.000000,10,58610.115413,586500753.077011,1314.414894,0.000000,1,3,1,0.011106,1600
23,64351.000000,35649.000000,8,63811.093205,489711566.223199,1388.553337,0.000000,1,3,1,0.008115,1580
24,60872.000000,39128.000000,8,58786.344938,641358796.659233,1366.057110,0.000000,1,3,3,0.011141,1580
25,72866.000000,27134.000000,26,83870.199140,19671912.155137,1535.956019,0.000000,1,3,1,0.001982,1760
26,77311.000000,22689.000000,24,77805.413077,102315254.102423,1406.171148,0.000000,1,3,1,0.002311,1740
27,98823.000000,1177.000000,49,91467.347706,0.000000,1252.795534,0.000000,1,3,0,0.000001,1990
