generation,prey_fitness,predator_fitness,num_alive_end,avg_bb_size,var_bb_size,avg_shortest_dist,swarm_density_count,prey_neurons_connected_prey_retina,prey_neurons_connected_predator_retina,predator_neurons_connected_prey_retina,mutual_info
1,74814.000000,25186.000000,29,219608.412754,2060480546.393482,2759.844470,0.390221,4,4,1,0.013214
1,85359.000000,14641.000000,33,223071.525858,1384737794.864321,2582.598818,0.478205,4,4,1,0.009058
2,76232.000000,23768.000000,29,215084.243878,1419109550.970560,2626.240398,0.438655,3,4,1,0.010450
3,80500.000000,19500.000000,31,212915.282044,1415935767.304604,2369.790869,0.429454,3,4,1,0.012703
4,80265.000000,19735.000000,33,210885.189203,1776070646.432359,2252.460086,0.466260,3,4,1,0.012608
5,78453.000000,21547.000000,29,213004.541497,1623401213.305002,2439.424168,0.409035,3,4,1,0.025526
6,100000.000000,1.000000,50,228549.633822,1561731247.615535,1970.582631,0.478680,3,4,0,0.000000
7,81841.000000,18159.000000,34,218867.192011,1709879166.278869,2122.214747,0.447475,3,4,1,0.014060
8,79519.000000,20481.000000,33,214442.593724,1365121955.127545,2404.649043,0.479155,3,4,1,0.018770
9,80385.000000,19615.000000,32,213118.466452,1475293247.098155,2459.607585,0.439612,3,4,1,0.010909
10,86477.000000,13523.000000,34,218377.497419,1178738767.898140,2306.198091,0.429766,3,4,1,0.017015
11,79532.000000,20468.000000,26,225203.073688,1636657070.057774,2634.223519,0.403601,3,4,1,0.011451
12,75527.000000,24473.000000,27,198366.552427,1583552762.601581,2354.872176,0.445979,3,4,2,0.013230
13,80283.000000,19717.000000,34,213810.130690,1827925875.336073,2423.340378,0.425339,3,4,1,0.018540
14,91375.000000,8625.000000,44,226539.939363,1870355000.322735,2092.469272,0.475231,2,4,2,0.003391
15,77446.000000,22554.000000,31,203593.137545,1257915519.018905,2318.641465,0.417315,2,4,1,0.019759
16,81990.000000,18010.000000,30,210688.766076,1313559827.394252,2280.421788,0.466796,2,4,1,0.013755
17,77580.000000,22420.000000,29,214963.045528,1367052215.794105,2683.591995,0.449458,3,3,1,0.018011
18,73362.000000,26638.000000,22,210415.046464,1217085511.923474,2714.558035,0.409162,3,3,2,0.010503
19,96219.000000,3781.000000,47,223503.915821,1914682913.155641,2097.795705,0.533862,3,3,1,0.003054
20,72977.000000,27023.000000,26,208971.452308,1264133231.455389,2699.527520,0.427496,3,3,1,0.017571
21,61896.000000,38104.000000,18,163277.999423,707855935.958461,2831.851146,0.532687,3,3,1,0.021052
22,79599.000000,20401.000000,28,209604.693632,1884158297.233271,2268.273267,0.506322,3,3,2,0.017009
23,76118.000000,23882.000000,28,178310.673197,929032910.095699,2209.490236,0.562608,3,3,1,0.016348
24,67220.000000,32780.000000,22,172136.821570,1173877473.296583,2494.447367,0.469983,3,3,1,0.021337
25,80174.000000,19826.000000,31,201955.047103,1206132551.143676,2410.456729,0.513751,3,3,2,0.018340
26,74470.000000,25530.000000,24,168860.860964,1348279522.726281,2274.853996,0.551203,3,3,2,0.015211
27,72926.000000,27074.000000,20,203032.412381,1393250100.059407,2700.043971,0.399571,4,3,2,0.013174
28,70937.000000,29063.000000,22,224718.484267,1779720340.212595,2974.800664,0.365532,4,2,2,0.026519
29,68820.000000,31180.000000,21,197167.693090,1314528751.413743,2569.675115,0.472013,4,2,1,0.016296
30,70230.000000,29770.000000,22,223059.315769,1653960682.603161,3334.674687,0.344206,4,2,2,0.026969
31,81886.000000,18114.000000,30,220750.292847,1546184255.514753,2385.935912,0.468055,4,2,1,0.013188
32,71957.000000,28043.000000,26,214332.592060,1443821902.085379,2860.382657,0.350544,4,2,2,0.017075
33,72297.000000,27703.000000,25,215502.884216,1341694932.756212,2643.181932,0.381726,4,2,1,0.018107
34,67702.000000,32298.000000,21,219019.568421,1403386119.187533,3360.519287,0.364121,4,2,2,0.021020
35,67163.000000,32837.000000,20,203084.125327,1409163199.474811,3147.359288,0.395081,4,2,1,0.013079
36,64725.000000,35275.000000,20,201047.595171,1265820012.620485,2715.089092,0.416491,3,0,2,0.021827
37,71263.000000,28737.000000,24,219624.634554,1200057894.328226,2828.724092,0.316431,3,0,2,0.015174
38,69712.000000,30288.000000,21,183601.535980,988625861.976979,2757.958996,0.496875,3,0,1,0.037315
39,65802.000000,34198.000000,20,200832.347789,1124162707.686583,3241.835279,0.297682,3,0,1,0.015715
40,70013.000000,29987.000000,20,223349.096148,1457297324.343639,3077.629253,0.345633,3,0,1,0.016040
41,67295.000000,32705.000000,20,216395.259165,1624161503.650193,3502.576417,0.384584,3,0,1,0.014765
42,75168.000000,24832.000000,26,211008.928997,1393624233.240795,2966.235968,0.367959,3,0,2,0.020523
43,68758.000000,31242.000000,20,220620.785389,1773243803.110879,3163.293989,0.312242,3,0,2,0.018382
44,68239.000000,31761.000000,20,226278.942044,1345784149.968700,3369.724155,0.299509,3,0,1,0.020003
45,72332.000000,27668.000000,24,89417.409976,105673230.985917,1059.733639,0.911759,3,2,1,0.005700
46,74139.000000,25861.000000,25,88712.788445,107693945.359543,988.865210,0.940672,3,2,1,0.004691
47,73393.000000,26607.000000,24,76544.832544,92588790.273826,997.587517,0.947242,3,2,1,0.004827
48,75054.000000,24946.000000,23,84372.183191,155430017.292795,875.948642,1.079414,4,2,2,0.004917
49,81431.000000,18569.000000,31,95367.881144,129173484.121045,943.353525,1.137761,4,2,2,0.004662
50,76515.000000,23485.000000,28,93960.210996,155699549.844294,1138.303135,1.012932,4,2,2,0.008143
51,75173.000000,24827.000000,26,86807.443199,66759130.072268,1100.143860,0.986513,4,2,1,0.005256
52,76431.000000,23569.000000,25,78416.492075,162729275.248530,933.958758,1.055982,4,2,2,0.005607
53,89060.000000,10940.000000,44,124571.480188,597876539.003509,1041.364262,0.836349,4,2,1,0.006009
54,81052.000000,18948.000000,29,115561.782981,297490170.613173,1258.996194,0.809257,4,2,2,0.003968
55,77635.000000,22365.000000,26,88969.029999,63845040.015391,952.390376,0.880230,4,2,1,0.005143
56,77309.000000,22691.000000,25,90040.743134,88294772.104173,1092.185517,0.878765,4,2,3,0.004128
57,73502.000000,26498.000000,21,86816.026026,100532540.759408,1043.742752,0.917209,4,2,1,0.007459
58,77571.000000,22429.000000,28,94980.768170,89057060.139070,1030.279655,0.978090,4,2,2,0.006430
59,79981.000000,20019.000000,28,96602.421216,148492928.147121,1110.163402,1.059870,4,2,3,0.005692
60,71458.000000,28542.000000,22,82099.368696,114116076.559669,1041.443241,0.890644,3,2,3,0.006353
61,64197.000000,35803.000000,19,97968.282503,436033675.276014,1406.225464,0.695520,3,2,1,0.006806
62,77632.000000,22368.000000,29,105269.736137,215136849.963929,1246.018266,0.758529,3,2,1,0.005447
63,80163.000000,19837.000000,33,116849.781004,427916146.812974,1282.580595,0.851877,3,2,3,0.006962
64,76186.000000,23814.000000,25,92825.659862,110351855.735236,1138.353851,0.814964,3,2,1,0.003282
65,74237.000000,25763.000000,24,96760.790407,289694476.199785,1193.755145,0.884789,3,2,2,0.007047
66,75289.000000,24711.000000,25,101771.641617,132863039.387381,1185.397027,0.799837,3,2,1,0.008264
67,74503.000000,25497.000000,24,101384.136050,180231426.461844,1382.847950,0.797565,3,2,2,0.005525
