generation,prey_fitness,predator_fitness,num_alive_end,avg_bb_size,var_bb_size,avg_shortest_dist,swarm_density_count,prey_neurons_connected_prey_retina,prey_neurons_connected_predator_retina,predator_neurons_connected_prey_retina,mutual_info,num_attacks
1,67699.000000,32301.000000,21,62077.270857,11442985.722671,1229.377240,0.460259,3,7,1,0.001994,29
1,60865.000000,39135.000000,11,57074.836244,79784586.688461,1448.620407,0.501820,3,7,1,0.003304,39
2,68852.000000,31148.000000,20,53929.606895,21735102.503427,1079.911483,0.639377,3,7,1,0.002050,30
3,100000.000000,1.000000,50,61954.333901,1982167.296753,903.651292,0.698000,3,7,0,0.001942,0
4,66696.000000,33304.000000,15,54804.793555,104170633.390498,1076.242967,0.632817,3,7,1,0.004010,35
5,60745.000000,39255.000000,15,60997.947744,28127660.138220,1403.689232,0.460587,3,7,1,0.002625,35
6,68355.000000,31645.000000,19,63714.053751,6400245.065698,1537.495942,0.403818,3,7,1,0.002390,31
7,64368.000000,35632.000000,10,51030.725176,151769763.478029,1338.706669,0.000000,3,7,1,0.005915,40
8,61003.000000,38997.000000,14,61188.328200,27927738.922895,1658.382724,0.000000,3,6,1,0.003650,36
9,62544.000000,37456.000000,13,54469.461191,90400422.772137,1356.559451,0.000000,3,6,1,0.007447,37
10,61070.000000,38930.000000,9,47948.434125,217645245.104122,1337.915691,0.000000,3,6,2,0.003049,41
11,56255.000000,43745.000000,9,47807.512080,149945839.507353,1415.712585,0.000000,3,6,2,0.004934,41
12,73710.000000,26290.000000,27,65031.048305,0.000000,1320.761129,0.000000,3,6,1,0.002580,23
13,59199.000000,40801.000000,4,46554.192681,481219082.727336,1218.389089,0.000000,3,6,2,0.005111,46
14,52343.000000,47657.000000,3,47151.487727,399786234.951035,1296.408731,0.000000,3,6,2,0.006120,47
15,58006.000000,41994.000000,13,55728.318942,68356429.988888,1628.509071,0.000000,3,6,2,0.007931,37
16,67290.000000,32710.000000,13,58652.427137,68834783.068499,1206.644194,0.497944,3,6,1,0.003168,37
17,65810.000000,34190.000000,16,57266.163590,80150376.313612,1167.109687,0.455326,3,6,1,0.003257,34
18,59243.000000,40757.000000,12,53344.930058,103292886.386406,1364.670939,0.446448,2,5,2,0.003553,38
19,70445.000000,29555.000000,20,58009.581550,113121111.561492,1133.690434,0.493222,2,5,2,0.003707,30
20,58176.000000,41824.000000,14,46916.309434,156610098.977650,1102.148054,0.539357,2,5,3,0.002646,36
21,63797.000000,36203.000000,15,62324.677446,28401518.949757,1329.207767,0.463630,2,4,2,0.004368,35
22,51865.000000,48135.000000,2,37501.981519,474424652.572848,1182.410429,0.368839,2,4,3,0.003550,48
23,66676.000000,33324.000000,11,51798.629816,240339702.900855,991.730981,0.548417,2,4,2,0.005106,39
24,74947.000000,25053.000000,24,119907.675154,515006514.034326,1818.138271,1.380890,2,4,2,0.013617,26
25,73300.000000,26700.000000,25,90265.544549,392339312.719664,1279.850387,1.850718,2,4,1,0.010036,25
26,80728.000000,19272.000000,28,128824.529863,496921619.238237,1715.756167,1.600266,2,4,2,0.018319,22
27,87774.000000,12226.000000,38,103555.395087,221017501.285408,947.381377,1.731090,2,4,2,0.009363,12
28,85790.000000,14210.000000,34,127007.840562,478613394.530467,1414.195134,1.408443,2,4,2,0.010067,16
29,73321.000000,26679.000000,26,119901.006022,436762392.505396,1414.841233,1.054269,2,4,2,0.016481,24
30,76851.000000,23149.000000,27,93042.400139,295863797.978882,1042.434960,1.544410,2,4,2,0.017809,23
31,78729.000000,21271.000000,31,95222.977651,159915368.556228,1131.795859,1.843268,2,4,2,0.010434,20
32,82486.000000,17514.000000,26,103352.448825,1143030219.154832,1017.778527,1.718108,2,4,2,0.009671,24
33,84021.000000,15979.000000,31,133175.861987,663132086.308146,1263.531831,1.332903,2,4,3,0.012764,19
34,79299.000000,20701.000000,28,135950.417926,907242674.586065,1426.397088,1.530801,2,4,3,0.015130,22
35,71571.000000,28429.000000,18,54565.648477,692079252.581375,620.560578,2.488146,2,4,2,0.012357,33
36,75518.000000,24482.000000,23,142934.565077,745260946.770072,2064.522817,1.243459,2,4,3,0.015263,27
37,74345.000000,25655.000000,25,121999.016841,442859729.607461,1795.866719,1.387212,2,4,2,0.014256,25
38,82655.000000,17345.000000,28,137938.632733,551278212.572063,1613.927270,1.652482,2,4,1,0.009264,22
39,77654.000000,22346.000000,30,149230.613738,1068007889.826040,1734.401141,0.865501,2,5,1,0.012515,20
40,88306.000000,11694.000000,36,162927.898477,957183875.433491,1571.047772,0.903775,2,5,2,0.007209,14
41,84256.000000,15744.000000,37,185285.908951,1976898012.691299,1900.039550,0.651710,2,5,4,0.013730,13
42,80193.000000,19807.000000,33,169679.130226,821166477.346532,1896.888554,0.717239,2,5,3,0.013107,17
43,77067.000000,22933.000000,33,180937.234524,1616664602.812593,2107.015167,0.643565,2,5,3,0.013452,17
44,85198.000000,14802.000000,35,179104.379252,862641824.714634,1735.263121,1.018239,2,5,2,0.012241,15
45,69387.000000,30613.000000,25,172856.694579,1078338399.680326,2540.579431,0.667219,2,5,1,0.012980,25
46,74753.000000,25247.000000,27,147905.638369,814604725.887859,1800.399995,0.882493,2,5,2,0.019322,23
47,84620.000000,15380.000000,34,177980.482479,1413248055.753767,1765.742169,0.804476,2,5,1,0.008032,16
48,75869.000000,24131.000000,29,158740.779978,1356298279.836107,1926.751828,0.873163,2,5,2,0.015491,21
49,91310.000000,8690.000000,41,170043.808014,1949512391.664366,1833.387993,0.931999,2,5,2,0.011155,9
50,77748.000000,22252.000000,27,150565.660424,834750962.755279,1746.895259,0.917891,2,5,1,0.009896,23
51,80429.000000,19571.000000,29,192903.187098,1175603128.056320,2183.675641,0.768273,2,5,3,0.008767,21
52,75284.000000,24716.000000,28,164146.283918,639127159.816949,1906.296595,0.860601,2,5,2,0.008231,22
53,72067.000000,27933.000000,26,177401.925438,1191349548.148843,2510.976080,0.724161,2,5,2,0.014418,24
54,80679.000000,19321.000000,31,181702.798117,1482673121.018211,1987.843314,0.718448,2,5,2,0.009397,19
55,80693.000000,19307.000000,29,175190.843584,1147487418.153716,1812.617395,0.807089,2,5,3,0.015145,21
56,100000.000000,1.000000,50,171090.335275,1735492272.190253,1449.322484,0.897540,2,5,1,0.003780,0
57,76738.000000,23262.000000,29,164310.989408,986617574.818551,1987.188523,0.852778,2,5,2,0.017189,21
58,83906.000000,16094.000000,35,187384.153452,1680687450.340572,1946.581328,0.845210,2,5,2,0.015840,15
59,79863.000000,20137.000000,30,163244.954142,935000892.201850,1501.659993,0.809569,2,5,3,0.013931,20
60,88102.000000,11898.000000,38,183169.235852,1412570685.840121,1709.626393,0.800668,2,5,2,0.011251,12
61,82017.000000,17983.000000,32,176625.559001,1568102082.454232,1945.906434,0.675924,2,5,1,0.010053,18
62,75533.000000,24467.000000,28,170573.153288,1099414242.589464,2143.231308,0.775597,2,5,2,0.012674,22
63,86604.000000,13396.000000,35,169805.368156,937596313.376972,1701.951678,0.845764,2,5,2,0.008433,15
64,77011.000000,22989.000000,29,169364.310311,1461334372.816005,2012.241525,0.703197,2,5,2,0.012381,21
65,82508.000000,17492.000000,33,193565.809455,1666696832.544570,2062.854635,0.712936,2,5,4,0.012815,18
66,72582.000000,27418.000000,26,128225.998975,457305523.330010,1717.040290,0.926130,2,5,3,0.019883,24
67,76138.000000,23862.000000,28,150766.488125,790990839.724375,1920.725198,0.765855,2,5,2,0.017607,22
68,77539.000000,22461.000000,30,175069.148095,1390152376.194864,1993.838633,0.788496,2,5,3,0.012358,20
69,90156.000000,9844.000000,40,179867.672383,1554662080.902372,1932.932181,0.865682,2,5,3,0.007890,10
70,81605.000000,18395.000000,31,177816.276290,1310956337.413247,1809.302044,0.708414,2,5,2,0.012638,19
71,79619.000000,20381.000000,29,143066.483359,793551708.143245,1330.513971,0.833476,2,5,3,0.012865,21
72,81332.000000,18668.000000,31,199709.768609,1171814736.592109,2007.384468,0.787786,2,6,3,0.013876,19
73,87607.000000,12393.000000,35,215503.129773,1397790367.273049,1871.165784,0.711116,2,6,4,0.011309,15
74,81689.000000,18311.000000,33,190649.325374,1330847195.706076,1946.172009,0.695416,2,6,3,0.025951,17
75,92525.000000,7475.000000,39,221404.917928,1804933685.405417,2020.200241,0.783402,2,6,1,0.013695,11
76,83369.000000,16631.000000,34,208382.350157,1306120685.204855,2120.711598,0.661269,2,6,4,0.013154,16
77,83963.000000,16037.000000,39,205058.738083,1955299326.214123,2303.482851,0.708614,2,6,1,0.014965,11
78,78388.000000,21612.000000,32,176609.166371,992075337.366905,2131.276969,0.826442,2,6,3,0.023707,18
79,85495.000000,14505.000000,35,210841.308098,2026314135.596657,2392.443599,0.683009,2,6,1,0.013133,15
80,82787.000000,17213.000000,33,219353.043798,1323991216.923279,2160.543504,0.676512,2,6,3,0.014841,17
81,83767.000000,16233.000000,32,204424.951836,1711575670.099342,2000.247937,0.727352,2,6,3,0.015097,18
82,78247.000000,21753.000000,28,207153.471606,1290442189.448550,2492.852610,0.797517,2,6,3,0.010366,22
83,70562.000000,29438.000000,21,142189.841315,554973417.013820,1995.600610,0.830515,2,6,3,0.013915,29
84,80049.000000,19951.000000,29,198416.058355,1877687073.484881,2552.239801,0.611802,2,6,3,0.015508,21
85,80304.000000,19696.000000,30,165999.530610,1047992262.457489,1590.483639,0.883327,2,6,3,0.017988,20
86,78516.000000,21484.000000,26,179713.783364,1246424727.226247,1888.641431,0.756626,2,6,2,0.008395,24
87,75164.000000,24836.000000,24,218351.227222,1494924019.846348,3110.571601,0.591822,2,6,3,0.021939,26
88,82373.000000,17627.000000,31,214058.082813,1158644067.980089,2435.524926,0.726977,2,6,1,0.033740,19
89,86038.000000,13962.000000,33,210020.052600,1545240443.264375,2150.658640,0.799897,2,6,2,0.012720,17
90,75165.000000,24835.000000,26,209033.084599,1908022539.995812,2693.101588,0.675647,2,6,2,0.014499,24
91,78280.000000,21720.000000,29,209839.831556,1881376538.630981,2482.721613,0.678107,2,6,2,0.021950,21
92,76620.000000,23380.000000,26,209244.807502,1705706250.600473,2671.671321,0.648721,2,6,2,0.028033,24
93,76767.000000,23233.000000,24,214598.858489,1681961143.453829,2408.363354,0.598138,2,6,2,0.022346,26
94,69230.000000,30770.000000,21,203238.216181,1719260614.841011,2648.022405,0.555664,2,6,2,0.036747,29
95,78791.000000,21209.000000,27,194753.045959,1264325938.793204,2307.062660,0.702594,2,6,1,0.015612,23
96,80880.000000,19120.000000,31,222025.511638,1671229721.645320,2881.356898,0.646151,2,6,2,0.016902,19
97,75918.000000,24082.000000,27,218521.738695,1479443343.436197,2672.400485,0.527971,2,6,2,0.026447,23
98,72368.000000,27632.000000,21,217239.866743,1211475906.781622,3351.179017,0.543376,2,6,2,0.016712,29
99,80894.000000,19106.000000,30,194189.178792,1186819990.584196,1929.422142,0.705357,2,6,2,0.016476,20
100,76084.000000,23916.000000,26,218061.330780,1551628001.807648,2951.957089,0.537862,2,6,2,0.012054,24
101,76241.000000,23759.000000,27,211277.058882,1507437251.358263,2565.565484,0.544370,2,6,2,0.022483,23
102,76607.000000,23393.000000,26,206824.340156,1222949403.057528,2368.171373,0.747430,2,5,2,0.017410,24
103,79634.000000,20366.000000,28,210450.458820,1701516942.830985,2349.770998,0.605930,2,5,2,0.017352,22
104,79101.000000,20899.000000,27,210331.526569,1665666635.378510,2344.317712,0.742476,2,5,2,0.015794,23
105,77203.000000,22797.000000,26,214408.830394,1279032438.505147,2264.637777,0.636985,2,5,2,0.035337,24
106,94707.000000,5293.000000,44,226869.654943,1466701497.138648,1864.015087,0.655686,2,5,2,0.008114,6
107,72516.000000,27484.000000,26,228225.706772,1497516748.950111,2861.752516,0.489561,1,6,1,0.021122,24
