generation,prey_fitness,predator_fitness,num_alive_end,avg_bb_size,var_bb_size,avg_shortest_dist,swarm_density_count,prey_neurons_connected_prey_retina,prey_neurons_connected_predator_retina,predator_neurons_connected_prey_retina,mutual_info,num_attacks
1,67431.000000,32569.000000,18,57778.255608,24128556.081606,1412.775520,0.000000,4,6,1,0.001496,32
1,58064.000000,41936.000000,7,44286.742221,257809101.198708,1259.916698,0.000000,4,6,1,0.007720,43
2,100000.000000,1.000000,50,63713.117088,0.000000,1145.295225,0.000000,4,6,0,0.000000,0
3,64704.000000,35296.000000,14,54759.464177,162862428.650358,1089.968612,0.452527,4,6,1,0.002323,36
4,100000.000000,1.000000,50,69448.152340,3119087.772753,1022.777390,0.582560,4,6,1,0.001898,0
5,65823.000000,34177.000000,15,61124.825600,24344693.598342,1216.456288,0.462950,4,6,1,0.002345,35
6,62293.000000,37707.000000,12,54011.172468,124415508.192481,1104.644682,0.394926,4,6,1,0.002864,38
7,62264.000000,37736.000000,14,53983.193804,52583549.124057,1214.515152,0.541034,4,6,1,0.003573,36
8,59518.000000,40482.000000,16,58201.116336,28572069.531323,1308.288019,0.533359,4,6,1,0.003365,34
9,63879.000000,36121.000000,18,55402.602228,112758116.839068,1098.175705,0.442509,4,6,1,0.004419,32
10,60495.000000,39505.000000,12,55617.348875,154249341.455393,1214.785261,0.545245,4,6,1,0.003715,38
11,57991.000000,42009.000000,10,51549.225840,207934903.722644,1182.373392,0.476187,4,6,1,0.004073,40
12,90104.000000,9896.000000,40,65236.985095,3269922.971334,1048.603847,0.569465,4,6,2,0.001663,10
13,72400.000000,27600.000000,18,59364.901869,52648418.369042,1087.651778,0.602830,4,6,1,0.002336,32
14,67402.000000,32598.000000,16,54137.327337,123842455.985355,1046.129398,0.564228,4,6,2,0.002704,34
15,58969.000000,41031.000000,11,50953.171454,139345212.286615,1349.426503,0.649210,4,6,1,0.003633,39
