generation,prey_fitness,predator_fitness,num_alive_end,avg_bb_size,var_bb_size,avg_shortest_dist,swarm_density_count,prey_neurons_connected_prey_retina,prey_neurons_connected_predator_retina,predator_neurons_connected_prey_retina,mutual_info
1,53631.000000,46369.000000,8,43920.825357,154655390.424940,1379.319076,0.000000,2,3,1,0.005827
1,58112.000000,41888.000000,14,52409.613017,124565135.509650,1395.897787,0.000000,2,3,1,0.002932
2,52919.000000,47081.000000,10,52101.009970,103095429.411333,1455.571866,0.000000,2,3,1,0.011701
3,55881.000000,44119.000000,7,52948.102835,64413557.342171,1918.412924,0.000000,2,3,1,0.003742
4,57119.000000,42881.000000,13,57233.146680,53588002.797583,2079.511042,0.000000,2,3,1,0.010155
5,58697.000000,41303.000000,11,54279.484167,54739880.009535,1491.478251,0.000000,2,3,1,0.008344
6,59969.000000,40031.000000,12,53328.244569,89642789.712042,1452.741890,0.000000,2,3,2,0.006259
7,70000.000000,30000.000000,23,59134.907508,987671.429320,1266.299902,0.000000,2,3,1,0.002001
8,52528.000000,47472.000000,8,49687.890759,138028959.601799,1616.733097,0.000000,2,3,1,0.004575
9,69383.000000,30617.000000,18,54118.275379,115886607.090025,1270.568572,0.000000,2,3,1,0.003629
10,59967.000000,40033.000000,14,55233.255884,36604690.991416,1318.095513,0.000000,2,3,1,0.004918
11,53033.000000,46967.000000,12,49818.356910,220108314.888319,1667.364124,0.000000,2,3,1,0.004438
12,57626.000000,42374.000000,11,50429.138522,169790597.600883,1274.860418,0.000000,2,3,1,0.005965
13,60820.000000,39180.000000,12,54959.324982,64887910.906951,1397.976998,0.000000,2,3,1,0.002022
14,59848.000000,40152.000000,12,55829.716123,80607751.549073,1333.622890,0.000000,2,3,1,0.008928
15,54967.000000,45033.000000,10,54863.404780,36893002.422209,1999.648479,0.000000,2,3,1,0.005580
16,59805.000000,40195.000000,10,56765.057601,82071685.180124,1451.061958,0.000000,2,3,1,0.002528
17,57008.000000,42992.000000,12,51577.607487,106773822.784678,1309.751024,0.000000,2,4,1,0.004684
18,63657.000000,36343.000000,14,51945.786168,89189847.609770,1306.334861,0.000000,2,4,1,0.006111
19,98000.000000,2000.000000,49,64756.945590,0.000000,1138.211472,0.000000,2,4,0,0.000000
20,73400.000000,26600.000000,22,58182.381660,6195741.447441,1320.144178,0.000000,2,4,2,0.001746
21,54926.000000,45074.000000,2,40065.274106,436341308.981600,1193.512732,0.000000,2,4,1,0.006566
22,61754.000000,38246.000000,10,53048.848292,82844949.865666,1395.002072,0.000000,2,4,1,0.004175
23,67842.000000,32158.000000,12,47936.215174,196963347.317630,1135.430581,0.000000,3,2,1,0.003864
24,47884.000000,52116.000000,2,33779.878415,517416454.354427,1275.095680,0.000000,3,2,1,0.003667
25,58519.000000,41481.000000,11,56339.275652,21629658.051512,1743.101519,0.000000,3,2,1,0.003078
26,61315.000000,38685.000000,6,43250.390507,288403242.570365,1112.494683,0.000000,3,2,1,0.003632
27,54581.000000,45419.000000,2,41606.224978,424792960.922702,1393.450805,0.000000,3,2,1,0.004507
