generation,prey_fitness,predator_fitness,num_alive_end,avg_bb_size,var_bb_size,avg_shortest_dist,swarm_density_count,prey_neurons_connected_prey_retina,prey_neurons_connected_predator_retina,predator_neurons_connected_prey_retina,mutual_info
1,75439.000000,24561.000000,28,63837.649387,0.000000,1236.921801,0.000000,2,2,1,0.000707
1,84530.000000,15470.000000,36,63566.974150,0.000000,1154.127784,0.000000,2,2,1,0.000453
2,91723.000000,8277.000000,39,62864.649850,0.000000,1105.710357,0.000000,2,2,1,0.000151
3,84896.000000,15104.000000,36,64065.564021,0.000000,1202.805237,0.000000,2,1,1,0.000250
4,85336.000000,14664.000000,33,64213.363083,0.000000,1187.060475,0.000000,2,1,1,0.000309
5,87004.000000,12996.000000,38,63458.953011,0.000000,1131.797312,0.000000,2,1,1,0.000163
6,88387.000000,11613.000000,38,63935.682680,0.000000,1117.992175,0.000000,2,1,1,0.000462
7,87960.000000,12040.000000,38,64182.475637,0.000000,1110.040189,0.000000,2,1,1,0.000921
8,83194.000000,16806.000000,34,64649.579785,2765.990308,1266.798559,0.000000,2,1,1,0.000583
9,88617.000000,11383.000000,41,63915.347067,0.000000,1134.543403,0.000000,2,1,1,0.000201
10,82737.000000,17263.000000,37,63487.363890,0.000000,1162.337844,0.000000,2,1,1,0.000514
11,76716.000000,23284.000000,31,62680.004343,250853.940059,1328.033240,0.000000,2,1,1,0.000694
12,85668.000000,14332.000000,37,63389.261912,0.000000,1183.033760,0.000000,2,1,1,0.000215
13,88465.000000,11535.000000,39,62990.114558,0.000000,1149.438338,0.000000,0,1,1,0.000133
14,87277.000000,12723.000000,37,62257.778259,0.000000,1221.413047,0.000000,0,1,2,0.000235
15,74829.000000,25171.000000,28,63031.084815,24721.194332,1302.705031,0.000000,0,1,2,0.002190
16,81157.000000,18843.000000,33,64034.784515,0.000000,1176.688096,0.000000,0,1,1,0.000913
17,86730.000000,13270.000000,39,63400.806506,0.000000,1163.343768,0.000000,0,1,1,0.000355
18,85528.000000,14472.000000,35,63929.488757,0.000000,1222.863342,0.000000,0,1,2,0.000174
19,79113.000000,20887.000000,28,62915.322828,0.000000,1266.251052,0.000000,0,1,2,0.002565
20,77570.000000,22430.000000,28,62921.670254,122606.505743,1225.607513,0.000000,0,1,2,0.004200
21,86358.000000,13642.000000,32,62930.020707,0.000000,1163.861613,0.000000,0,1,1,0.000490
22,88315.000000,11685.000000,36,64932.724848,0.000000,1123.769624,0.000000,0,1,1,0.000182
23,91746.000000,8254.000000,41,62273.336217,0.000000,1118.114302,0.000000,0,1,2,0.000296
24,84522.000000,15478.000000,34,63377.748792,0.000000,1142.462474,0.000000,0,1,2,0.000637
25,85227.000000,14773.000000,37,62815.902849,110558.155285,1124.503521,0.000000,0,1,2,0.000529
26,76463.000000,23537.000000,29,62068.117672,88796.305137,1259.188405,0.000000,0,1,2,0.000662
27,76483.000000,23517.000000,29,61862.164840,0.000000,1325.734068,0.000000,0,1,2,0.002593
28,76311.000000,23689.000000,28,61427.645348,62663.194900,1278.622966,0.000000,0,1,2,0.000675
29,74205.000000,25795.000000,26,60104.510889,38000.813719,1338.221944,0.000000,0,1,2,0.001395
30,72597.000000,27403.000000,23,61491.169009,854301.923257,1285.229160,0.000000,0,1,2,0.001297
31,75761.000000,24239.000000,26,63011.526135,670012.858101,1352.142451,0.000000,0,1,2,0.001639
32,83830.000000,16170.000000,35,61887.419214,204432.080379,1210.775368,0.000000,0,1,2,0.000944
33,78075.000000,21925.000000,32,63604.023568,0.000000,1126.724239,0.000000,0,1,2,0.001928
34,82811.000000,17189.000000,30,61895.985660,477794.866905,1139.068228,0.000000,0,1,3,0.001305
35,78223.000000,21777.000000,30,63438.559714,17486.333823,1215.839030,0.000000,0,1,2,0.001565
36,76413.000000,23587.000000,26,61696.163910,1442291.496124,1271.934368,0.000000,0,1,2,0.001065
37,81737.000000,18263.000000,34,63514.449546,0.000000,1127.532634,0.000000,1,2,3,0.000511
38,81820.000000,18180.000000,33,63859.482766,26205.779565,1262.898894,0.000000,1,2,3,0.000679
39,80692.000000,19308.000000,32,62391.859778,0.000000,1232.423689,0.000000,1,2,2,0.000899
40,80814.000000,19186.000000,30,64245.812820,0.000000,1249.763116,0.000000,1,2,3,0.000524
41,82498.000000,17502.000000,34,63619.156953,2608.332518,1203.953057,0.000000,1,2,2,0.000989
42,76098.000000,23902.000000,29,63019.118708,1314760.206289,1236.794253,0.000000,1,2,2,0.000830
43,97802.000000,2198.000000,46,64333.261071,0.000000,1077.502426,0.000000,1,2,2,0.000307
44,76415.000000,23585.000000,27,62658.365777,1877988.425103,1159.358578,0.000000,1,2,2,0.000988
45,77228.000000,22772.000000,32,62628.013186,0.000000,1163.393296,0.000000,1,2,2,0.000570
46,71262.000000,28738.000000,27,61085.725881,3937190.019678,1142.940683,0.000000,1,2,3,0.001125
47,95588.000000,4412.000000,46,64494.993193,0.000000,1185.951189,0.000000,1,2,1,0.000074
48,80885.000000,19115.000000,31,63224.829882,9447012.616171,1184.853761,0.000000,1,2,2,0.000871
49,81778.000000,18222.000000,29,64232.837745,1191569.470799,1211.722251,0.000000,1,2,3,0.000561
50,78169.000000,21831.000000,26,62137.621903,278328.290529,1235.237174,0.000000,1,2,3,0.001417
51,79536.000000,20464.000000,29,61451.435040,696195.205914,1174.912262,0.000000,1,2,2,0.001103
52,87554.000000,12446.000000,40,63275.730125,0.000000,1191.245421,0.000000,1,2,1,0.000253
