generation,prey_fitness,predator_fitness,num_alive_end,avg_bb_size,var_bb_size,avg_shortest_dist,swarm_density_count,prey_neurons_connected_prey_retina,prey_neurons_connected_predator_retina,predator_neurons_connected_prey_retina,mutual_info
1,76092.000000,23908.000000,28,173674.086761,1112584909.638044,2534.866774,0.508110,4,2,1,0.016389
1,86949.000000,13051.000000,37,203789.067932,1679815937.972182,2084.434236,0.515714,5,2,1,0.014634
2,79816.000000,20184.000000,30,173215.456562,692261899.240233,1894.658498,0.547932,5,2,1,0.010573
3,82898.000000,17102.000000,32,183609.885713,1262756373.470855,2303.918434,0.493594,5,2,1,0.014584
4,83971.000000,16029.000000,33,182899.532857,804162104.761760,2008.696247,0.536539,5,2,1,0.013897
5,81093.000000,18907.000000,32,169884.357404,669391001.325792,1895.798943,0.713200,5,2,1,0.012168
6,74941.000000,25059.000000,28,183036.710248,1172279493.640929,2257.129419,0.471862,5,2,1,0.013154
7,73519.000000,26481.000000,25,183069.816554,1312348804.930726,2587.613425,0.392302,5,2,1,0.021584
8,85126.000000,14874.000000,37,198310.449469,1726258517.778151,2071.560636,0.502862,5,2,1,0.016562
9,89004.000000,10996.000000,37,177018.481532,939133650.611973,1727.192074,0.650478,5,2,1,0.018623
10,78544.000000,21456.000000,28,183003.265371,1829064148.801980,2017.525432,0.551850,5,2,1,0.014114
11,77906.000000,22094.000000,31,165796.378649,1079841931.242479,2045.966856,0.547692,6,2,1,0.013350
12,83372.000000,16628.000000,34,195995.233517,1196376557.416510,2274.395351,0.514515,6,2,1,0.010629
13,81709.000000,18291.000000,31,156390.859495,827112710.145261,1781.591935,0.732677,6,2,2,0.014857
14,80363.000000,19637.000000,31,134904.856423,999742195.317003,1445.415475,0.957281,6,2,1,0.010673
15,82628.000000,17372.000000,34,156126.249162,1073470293.626519,1425.164370,0.717989,6,2,1,0.011409
16,82562.000000,17438.000000,36,141658.078315,706253888.655057,1398.527091,0.771725,6,2,1,0.014688
17,85320.000000,14680.000000,34,170646.654268,1072346260.745464,1462.273911,0.769505,6,2,1,0.011374
18,80943.000000,19057.000000,32,154064.603742,672565598.213730,1525.764487,0.659238,6,2,1,0.014451
