generation,prey_fitness,predator_fitness,num_alive_end,avg_bb_size,var_bb_size,avg_shortest_dist,swarm_density_count,prey_neurons_connected_prey_retina,prey_neurons_connected_predator_retina,predator_neurons_connected_prey_retina,mutual_info,num_attacks
1,74170.000000,25830.000000,23,66965.478096,2717449.341150,1225.903370,0.500915,4,5,1,0.002864,28
1,66436.000000,33564.000000,18,60984.134847,13503682.255374,1275.955765,0.585635,4,5,1,0.002590,32
2,66010.000000,33990.000000,17,52998.094312,65670815.528692,1125.047675,0.483256,4,5,1,0.001927,33
3,74220.000000,25780.000000,29,66947.298628,4694871.069970,1107.204497,0.519878,4,5,1,0.010427,22
4,67013.000000,32987.000000,20,60273.796630,31625872.165543,1145.767939,0.480883,4,5,1,0.001582,30
5,57430.000000,42570.000000,10,53571.701299,292341266.724405,1141.681674,0.380455,4,5,1,0.003052,40
6,86479.000000,13521.000000,31,228420.766346,2252371701.631198,2387.665865,0.451116,4,5,1,0.020112,19
7,67997.000000,32003.000000,19,215878.026220,2206840225.085451,3024.363424,0.486765,4,5,2,0.025867,31
8,78458.000000,21542.000000,28,229831.814917,1706119661.516313,3038.955290,0.486945,4,5,2,0.016163,22
9,85542.000000,14458.000000,34,155069.751401,1001010539.524373,1548.625584,1.059376,4,5,1,0.008931,16
10,77986.000000,22014.000000,29,157528.904625,988131727.040873,1803.515985,0.797608,4,5,1,0.017061,22
11,79775.000000,20225.000000,29,132386.539302,671455684.949876,1779.291331,0.885205,4,5,1,0.009701,22
12,81136.000000,18864.000000,31,170979.189458,1169769589.379932,2044.121351,0.835249,3,5,2,0.011385,19
13,78777.000000,21223.000000,32,173652.636450,1083992738.929886,2080.117089,0.764164,3,5,1,0.017241,18
14,83658.000000,16342.000000,33,176343.669479,1249679129.648149,2044.795827,0.685899,3,5,1,0.016933,17
15,73045.000000,26955.000000,25,183905.915813,1441656869.950582,2387.999875,0.654029,3,5,1,0.012342,26
16,76114.000000,23886.000000,32,173356.693851,1170350269.026977,2462.779063,0.742275,3,5,1,0.018115,20
