generation,prey_fitness,predator_fitness,num_alive_end,avg_bb_size,var_bb_size,avg_shortest_dist,swarm_density_count,prey_neurons_connected_prey_retina,prey_neurons_connected_predator_retina,predator_neurons_connected_prey_retina,mutual_info,num_attacks
1,61251.000000,38749.000000,11,56151.432748,84170880.267033,1409.569164,0.000000,2,3,1,0.006391,39
1,63805.000000,36195.000000,10,46013.812975,186723744.328419,1194.441208,0.000000,2,3,1,0.003299,40
2,61410.000000,38590.000000,13,50993.182813,132984804.972497,1280.780810,0.000000,2,3,1,0.009126,37
3,55234.000000,44766.000000,8,56658.350741,40249532.264470,2272.893852,0.000000,2,3,1,0.005156,42
4,66152.000000,33848.000000,14,60583.893668,22309282.625524,1531.294520,0.000000,2,3,1,0.002829,36
5,67829.000000,32171.000000,20,53537.175350,63199289.729588,1279.319841,0.000000,2,3,1,0.002798,30
6,54331.000000,45669.000000,8,44051.879143,222539812.489041,1282.509201,0.000000,2,3,1,0.007039,42
7,72555.000000,27445.000000,17,51991.336180,85565336.812184,1206.550708,0.000000,2,1,1,0.003913,33
8,62984.000000,37016.000000,16,57816.877808,76272829.967080,1374.185749,0.000000,2,1,1,0.003380,34
9,58676.000000,41324.000000,9,47376.488030,114651168.105493,1249.839889,0.000000,2,1,1,0.005982,41
10,57691.000000,42309.000000,11,48560.691565,87596717.603914,1424.813904,0.000000,2,1,1,0.007123,39
11,59761.000000,40239.000000,11,54928.314583,49598979.509878,1533.766596,0.000000,2,1,1,0.006905,39
12,65656.000000,34344.000000,16,50402.916893,148797414.698781,1122.052007,0.000000,2,1,1,0.003219,34
13,56745.000000,43255.000000,11,53966.493402,136441396.628354,1622.183513,0.000000,2,1,1,0.005689,39
14,58681.000000,41319.000000,9,46555.495570,166268575.368375,1329.309542,0.000000,2,1,1,0.003486,41
15,60568.000000,39432.000000,16,52648.714701,98420324.562176,1264.614384,0.000000,2,2,1,0.003331,34
16,60258.000000,39742.000000,13,48292.970356,163850488.602778,1195.745602,0.000000,2,2,1,0.007479,37
17,55991.000000,44009.000000,7,50086.358337,130557056.636330,1489.504574,0.000000,2,2,1,0.006556,43
18,64387.000000,35613.000000,17,59053.787588,14993923.307118,1307.984158,0.000000,2,2,1,0.004752,33
19,66126.000000,33874.000000,6,46321.303811,316240175.559230,1205.609284,0.000000,3,2,1,0.004330,44
20,48305.000000,51695.000000,2,35806.731774,485451501.981433,1145.700340,0.000000,3,2,1,0.011664,48
21,52883.000000,47117.000000,2,36943.520724,459701638.257627,922.421167,0.723090,3,2,1,0.003667,49
