generation,prey_fitness,predator_fitness,num_alive_end,avg_bb_size,var_bb_size,avg_shortest_dist,swarm_density_count,prey_neurons_connected_prey_retina,prey_neurons_connected_predator_retina,predator_neurons_connected_prey_retina,mutual_info,num_attacks
1,58949.000000,41051.000000,13,46180.557426,44244748.646753,938.724950,0.000000,5,4,1,0.005824,37
1,74615.000000,25385.000000,23,61866.636984,38786.442414,522.279912,0.000000,5,4,1,0.000587,27
2,67533.000000,32467.000000,18,55157.665387,35591700.081213,736.668704,0.000000,5,4,1,0.005979,32
3,56965.000000,43035.000000,9,44448.446362,191653134.401789,741.503249,0.000000,5,4,1,0.002767,41
4,71687.000000,28313.000000,17,46926.011681,131199790.134908,719.215188,0.000000,5,4,1,0.002978,33
5,100000.000000,1.000000,50,62231.751537,0.000000,523.826313,0.000000,5,4,1,-0.000000,0
6,100000.000000,1.000000,50,54486.591102,0.000000,425.788147,0.000000,5,4,1,-0.000000,0
7,51815.000000,48185.000000,7,38811.566513,94630440.569459,825.619302,0.000000,5,4,1,0.002392,43
8,60739.000000,39261.000000,14,51662.194431,86956555.888904,1065.120561,0.000000,5,4,1,0.006543,36
9,66522.000000,33478.000000,13,49278.508450,118767169.123647,685.132613,0.000000,5,4,1,0.005128,37
10,68182.000000,31818.000000,19,50084.096882,22760158.889382,628.526001,0.000000,5,4,1,0.001636,31
11,61007.000000,38993.000000,9,44099.208587,143254745.700013,940.279668,0.000000,5,4,1,0.008212,41
12,62073.000000,37927.000000,16,51252.864629,74891535.050468,895.692570,0.000000,5,3,1,0.008714,34
13,69045.000000,30955.000000,19,57620.007403,25411120.787202,766.795083,0.000000,5,3,1,0.003538,31
14,62984.000000,37016.000000,17,56861.251687,856345.604270,843.828983,0.000000,5,3,1,0.007616,33
15,70010.000000,29990.000000,20,46320.535741,59571073.832976,587.984170,0.000000,5,3,1,0.003804,30
16,64690.000000,35310.000000,14,45360.612905,101736175.219366,887.751640,0.000000,4,2,2,0.003947,36
17,99561.000000,439.000000,49,61956.038687,4982376.203036,544.744631,0.000000,4,2,1,0.000341,1
18,50723.000000,49277.000000,3,35879.049257,252196666.087232,838.240630,0.000000,4,2,1,0.004420,47
19,66611.000000,33389.000000,17,55289.766499,6472484.378026,975.133766,0.000000,4,3,1,0.005527,33
20,71241.000000,28759.000000,22,52847.436300,17320519.613048,644.422998,0.000000,4,3,1,0.003653,28
21,61974.000000,38026.000000,15,49580.919212,133305103.759215,911.636548,0.000000,4,3,2,0.003530,35
22,74546.000000,25454.000000,18,45311.524195,60415662.693931,575.616691,0.000000,4,2,1,0.001361,32
23,67317.000000,32683.000000,17,45706.123756,59954431.066360,674.514504,0.000000,4,2,1,0.004167,33
24,62247.000000,37753.000000,16,56051.684269,5169761.409620,1024.798918,0.000000,4,2,1,0.002707,34
25,76445.000000,23555.000000,20,50678.457349,110019451.985814,530.082195,0.000000,4,2,1,0.002144,30
26,60965.000000,39035.000000,15,50296.241964,66285956.266897,767.932091,0.000000,4,2,1,0.006729,35
27,61346.000000,38654.000000,13,50171.632767,103848976.874697,993.281199,0.000000,4,2,2,0.004888,37
28,60694.000000,39306.000000,15,57462.848900,47114777.176575,888.544700,0.000000,4,2,1,0.002207,35
29,69164.000000,30836.000000,16,46560.465737,63734808.336981,675.996481,0.000000,4,2,1,0.003389,34
30,65709.000000,34291.000000,16,58340.664640,9027376.193381,1085.044342,0.000000,4,2,1,0.003724,34
31,62300.000000,37700.000000,10,46997.624409,204453411.014136,760.102473,0.000000,4,2,1,0.010523,40
32,63367.000000,36633.000000,14,53191.270995,18516171.977467,829.617271,0.000000,4,2,1,0.004257,36
33,64703.000000,35297.000000,20,45843.479043,35442024.028359,617.065645,0.000000,4,2,2,0.003623,30
34,58933.000000,41067.000000,11,36696.391940,220515037.661186,556.643138,0.000000,4,2,1,0.004589,39
35,63471.000000,36529.000000,15,43917.956227,273329556.343900,605.996365,0.000000,4,2,1,0.002489,35
36,63135.000000,36865.000000,13,46694.832992,145157165.628475,572.365498,0.000000,4,2,1,0.003640,37
37,89137.000000,10863.000000,43,64241.583618,0.000000,504.701931,0.000000,4,2,1,0.000119,7
38,63257.000000,36743.000000,13,40735.819022,146747880.185269,572.296302,0.000000,4,2,2,0.002692,37
39,61373.000000,38627.000000,10,36483.484183,240893772.389565,534.120417,0.000000,4,2,1,0.002460,40
40,64804.000000,35196.000000,16,49481.867686,22269459.069523,757.007409,0.000000,4,2,1,0.004024,34
41,64902.000000,35098.000000,15,51921.643672,61033808.821180,833.918024,0.000000,4,2,2,0.002709,35
42,59453.000000,40547.000000,11,43828.566274,252458160.573656,812.901771,0.000000,4,2,1,0.006295,39
43,68442.000000,31558.000000,19,51325.209444,28599283.291535,978.955479,0.000000,4,2,1,0.002678,31
44,58198.000000,41802.000000,11,40160.860128,55808091.366306,735.398223,0.000000,4,2,1,0.003991,39
45,62579.000000,37421.000000,11,45361.416274,46131816.751271,916.074351,0.000000,4,2,2,0.003833,39
46,68051.000000,31949.000000,17,46953.632737,148108340.336281,710.973736,0.000000,4,2,1,0.004465,33
47,59506.000000,40494.000000,12,51511.715641,74484228.055775,983.986310,0.000000,4,2,1,0.005709,38
48,59113.000000,40887.000000,14,43408.985427,155859197.444532,681.739494,0.000000,4,2,1,0.002938,36
49,68806.000000,31194.000000,18,51656.187687,41328667.111587,634.495165,0.000000,4,3,2,0.002715,32
50,62283.000000,37717.000000,9,41192.012087,109482194.139329,584.794607,0.000000,4,3,3,0.005817,41
51,72201.000000,27799.000000,18,52014.172588,21589920.202110,749.059919,0.000000,4,3,2,0.002579,32
52,69208.000000,30792.000000,22,54435.797815,2084761.462737,957.475607,0.000000,4,3,1,0.001944,28
53,66137.000000,33863.000000,15,49473.559162,79556134.565091,623.646582,0.000000,4,3,1,0.002497,35
54,58741.000000,41259.000000,11,50122.944788,36165847.018643,1100.357671,0.000000,4,3,2,0.003015,39
55,53535.000000,46465.000000,6,42259.905648,67115191.966085,953.991218,0.000000,4,3,1,0.007241,44
56,58726.000000,41274.000000,10,49357.004758,81711410.061534,818.895739,0.000000,4,3,2,0.002899,40
57,62283.000000,37717.000000,9,38845.710421,440475957.303532,532.294939,0.000000,4,3,1,0.017933,41
58,74316.000000,25684.000000,20,48615.032273,48344530.797066,732.709412,0.000000,4,3,1,0.001544,30
59,57100.000000,42900.000000,8,41685.235557,173620906.166686,726.765476,0.000000,4,3,2,0.005560,42
60,55232.000000,44768.000000,6,36388.685187,237223100.448742,760.659277,0.000000,5,2,1,0.005797,44
61,69428.000000,30572.000000,20,56602.820866,1912267.141431,866.019083,0.000000,5,2,2,0.003956,30
62,60577.000000,39423.000000,7,40754.091807,147531106.337325,902.132445,0.000000,5,2,1,0.002870,43
63,100000.000000,1.000000,50,60236.170095,0.000000,448.585269,0.000000,5,2,0,0.000000,0
64,59535.000000,40465.000000,14,50806.757589,71478701.947664,1050.547816,0.000000,5,2,1,0.004681,36
65,62670.000000,37330.000000,15,52236.016072,136300622.737463,822.124240,0.000000,5,2,1,0.002601,35
66,63464.000000,36536.000000,10,40588.093025,191534613.376651,646.705017,0.000000,5,2,1,0.002020,40
67,63207.000000,36793.000000,13,42539.024499,184887092.690681,599.362002,0.000000,5,2,1,0.012320,37
68,63908.000000,36092.000000,18,55910.432905,59412556.754760,1054.756943,0.000000,5,2,1,0.002878,32
69,55728.000000,44272.000000,7,46594.173218,104293332.746696,908.759495,0.000000,5,2,1,0.003665,43
70,65969.000000,34031.000000,11,41209.091220,169713490.237948,613.189790,0.000000,5,2,1,0.001665,39
71,51122.000000,48878.000000,4,37572.777490,234820712.678534,1059.138898,0.000000,5,2,1,0.013939,46
72,58305.000000,41695.000000,9,46122.942011,193103315.598437,671.954473,0.000000,5,2,1,0.002733,41
73,59423.000000,40577.000000,11,38407.157220,211055541.434916,635.184553,0.000000,5,2,2,0.004781,39
74,67454.000000,32546.000000,15,44666.486208,83265978.042860,490.451481,0.000000,5,2,1,0.005231,35
75,75452.000000,24548.000000,26,58949.282141,2946745.310425,732.769630,0.000000,5,2,1,0.004424,24
76,63616.000000,36384.000000,12,43742.600377,100720511.508263,561.545366,0.000000,5,2,2,0.005145,38
77,61680.000000,38320.000000,13,45043.479711,97418564.181350,685.697142,0.000000,5,2,2,0.003315,37
78,65956.000000,34044.000000,17,48350.395933,135232663.518792,665.197625,0.000000,5,2,1,0.005656,33
79,67822.000000,32178.000000,19,47028.700375,95447723.878729,536.820156,0.000000,5,2,1,0.003778,31
80,71420.000000,28580.000000,22,58113.514236,19622441.243209,893.333418,0.000000,5,2,1,0.002086,28
81,65011.000000,34989.000000,14,48127.443462,32943210.745242,754.034645,0.000000,5,2,1,0.005718,36
82,60686.000000,39314.000000,4,42040.028037,319004639.348079,676.664492,0.000000,5,2,1,0.002956,46
83,67940.000000,32060.000000,12,39322.403575,196145823.066920,568.560612,0.000000,5,2,2,0.003439,38
84,57220.000000,42780.000000,10,48933.799877,187144053.944739,896.718440,0.000000,2,1,1,0.007776,40
85,75281.000000,24719.000000,26,57142.566923,16984355.626428,570.205905,0.000000,2,1,2,0.000910,24
86,72501.000000,27499.000000,22,48435.219970,54495615.361252,548.025339,0.000000,2,1,2,0.002657,28
87,76088.000000,23912.000000,21,47111.856567,40160006.401314,419.164440,0.000000,2,1,2,0.004673,29
88,62319.000000,37681.000000,9,39219.879851,181877174.381184,545.612884,0.000000,2,1,2,0.004668,41
89,68273.000000,31727.000000,15,40599.715489,151323999.456926,470.626043,0.000000,2,1,2,0.003642,35
90,69812.000000,30188.000000,18,48222.739964,115859705.812728,407.681697,0.000000,2,1,1,0.003566,32
91,65644.000000,34356.000000,18,50011.680381,68752356.251882,664.568265,0.000000,2,1,2,0.005231,32
92,77217.000000,22783.000000,23,60621.067224,779113.051318,685.865887,0.000000,2,1,2,0.000641,27
93,100000.000000,1.000000,50,63619.548642,0.000000,534.027997,0.000000,2,1,1,-0.000000,0
94,67064.000000,32936.000000,19,51285.848867,124329194.202139,813.579341,0.000000,2,1,1,0.003675,31
95,66621.000000,33379.000000,19,58984.373245,11273767.190260,748.581411,0.000000,2,1,1,0.004521,31
96,62990.000000,37010.000000,16,49079.948033,103615114.583296,677.530307,0.000000,2,1,1,0.002353,34
97,59396.000000,40604.000000,13,38211.493240,122153005.335072,569.921182,0.000000,2,1,1,0.002891,37
98,61861.000000,38139.000000,11,56184.785669,14159989.957930,1285.672257,0.000000,2,1,1,0.002037,39
99,60478.000000,39522.000000,9,39631.363105,261074936.768551,528.005459,0.000000,2,1,4,0.007263,41
100,63167.000000,36833.000000,12,45734.476004,132193773.156113,823.620070,0.000000,2,1,1,0.007136,38
101,69780.000000,30220.000000,21,51794.290368,61308325.290746,717.108856,0.000000,2,1,1,0.005546,29
102,59173.000000,40827.000000,6,37052.887646,341566119.657676,642.605566,0.000000,2,1,2,0.004769,44
103,75769.000000,24231.000000,27,56685.619838,900397.032680,624.990474,0.000000,2,1,1,0.002666,23
104,64862.000000,35138.000000,15,47952.563440,201192592.045173,639.465681,0.000000,2,1,2,0.002658,35
105,59006.000000,40994.000000,9,41269.196234,235659327.429188,539.602858,0.000000,2,1,3,0.004815,41
106,61327.000000,38673.000000,13,43887.317397,135672226.172030,691.022052,0.000000,2,1,1,0.006709,37
107,62944.000000,37056.000000,9,42722.604179,176082130.641355,663.030090,0.000000,2,1,2,0.003101,41
108,59188.000000,40812.000000,17,58315.714662,1311898.525138,923.736436,0.000000,2,1,2,0.003202,33
109,62948.000000,37052.000000,11,42673.180463,235428902.490220,564.268694,0.000000,2,1,2,0.012281,39
110,61903.000000,38097.000000,10,43290.301921,216719229.275490,645.101212,0.000000,2,1,1,0.003322,40
111,49452.000000,50548.000000,2,31757.031533,422573560.623083,636.986380,0.000000,2,1,2,0.004825,48
112,54031.000000,45969.000000,6,35980.788943,426341577.531320,544.984297,0.000000,2,1,3,0.004058,44
113,58823.000000,41177.000000,12,41521.394084,103316703.214676,840.331677,0.000000,2,1,2,0.006000,38
114,74673.000000,25327.000000,19,52265.180020,137523018.314645,538.776059,0.000000,2,1,2,0.003474,31
115,71062.000000,28938.000000,21,51501.226779,37697889.581629,604.832775,0.000000,2,1,2,0.004646,29
116,63526.000000,36474.000000,12,43437.800359,203806441.526889,555.611164,0.000000,2,1,2,0.003004,38
117,62437.000000,37563.000000,13,45637.161194,140438241.223289,611.367098,0.000000,2,1,3,0.005049,37
118,59360.000000,40640.000000,13,50203.671323,129872852.236831,688.692252,0.000000,2,1,2,0.008219,37
119,69591.000000,30409.000000,21,54374.342690,35963345.194372,640.890165,0.000000,2,1,2,0.005950,29
120,59460.000000,40540.000000,6,44556.765426,253538225.225039,812.200211,0.000000,2,1,2,0.004263,44
121,66196.000000,33804.000000,18,51130.827898,55117989.009002,868.511249,0.000000,2,1,3,0.002492,32
122,63618.000000,36382.000000,12,47432.267679,162787092.602334,714.962947,0.000000,2,1,2,0.007611,38
123,68494.000000,31506.000000,21,47751.996894,27257587.929012,763.152959,0.000000,2,1,2,0.002236,29
124,56927.000000,43073.000000,9,38696.298469,96574248.697424,776.296020,0.000000,2,1,1,0.003718,41
125,63002.000000,36998.000000,18,52966.054819,48332518.582871,753.695617,0.000000,2,1,2,0.002871,32
126,98623.000000,1377.000000,49,64823.305962,21365.774921,497.289273,0.000000,2,1,3,0.000243,1
127,65111.000000,34889.000000,18,54220.289086,68918077.200790,939.124224,0.000000,2,1,2,0.004469,32
128,88643.000000,11357.000000,40,58777.542770,10758427.051115,546.337297,0.000000,2,1,3,0.000597,10
129,59524.000000,40476.000000,6,37246.799592,360358859.443177,586.635762,0.000000,2,1,2,0.007293,44
130,62893.000000,37107.000000,9,38979.162963,189417661.850227,595.600812,0.000000,2,1,3,0.003486,41
131,62233.000000,37767.000000,7,38685.342925,303560937.797266,523.282561,0.000000,2,1,2,0.002787,43
132,56694.000000,43306.000000,6,41326.342962,319164704.061203,623.940318,0.000000,2,1,2,0.011439,44
133,62246.000000,37754.000000,11,43836.487390,144309961.656932,655.609806,0.000000,2,1,2,0.001704,39
134,62911.000000,37089.000000,9,37274.793771,274474833.979878,569.067579,0.000000,2,1,2,0.005396,41
135,54163.000000,45837.000000,4,39973.746162,344035537.836117,689.735260,0.000000,2,1,3,0.003599,46
136,61756.000000,38244.000000,12,47341.414534,122388247.214188,693.598011,0.000000,2,1,1,0.006261,38
137,69125.000000,30875.000000,14,44474.777309,182774185.720874,466.247253,0.000000,2,1,3,0.004173,36
138,64065.000000,35935.000000,11,41369.285436,281771120.190745,718.333900,0.000000,2,1,3,0.002608,39
139,56306.000000,43694.000000,7,45007.625718,152686118.156753,956.053207,0.000000,2,1,1,0.003835,43
140,66533.000000,33467.000000,18,44816.933512,84872903.927372,553.034368,0.000000,2,1,1,0.004127,32
141,60274.000000,39726.000000,15,47839.313645,87672055.028620,833.384592,0.000000,1,2,2,0.005755,35
142,69399.000000,30601.000000,20,54643.249669,48599805.442309,673.152771,0.000000,1,2,2,0.002756,30
143,59425.000000,40575.000000,8,43109.835735,261216290.148324,652.072473,0.000000,1,2,3,0.005312,42
144,67680.000000,32320.000000,16,44417.611228,87630947.131540,494.696616,0.000000,1,2,1,0.001421,34
