generation,prey_fitness,predator_fitness,num_alive_end,avg_bb_size,var_bb_size,avg_shortest_dist,swarm_density_count,prey_neurons_connected_prey_retina,prey_neurons_connected_predator_retina,predator_neurons_connected_prey_retina,mutual_info,num_attacks
1,52500.000000,47500.000000,8,45179.261940,179978583.429499,1500.266065,0.000000,7,3,1,0.009057,42
1,71922.000000,28078.000000,29,60929.984104,66722.132295,1315.185516,0.000000,7,3,1,0.000677,21
2,61818.000000,38182.000000,9,48573.926540,163488582.496845,1313.088571,0.000000,7,3,1,0.004729,41
3,64368.000000,35632.000000,15,53956.897844,66700242.792637,1334.422188,0.000000,7,3,1,0.005105,35
4,70273.000000,29727.000000,17,57368.695350,78979813.043010,1240.214473,0.000000,7,3,1,0.003189,33
5,78831.000000,21169.000000,27,62475.569761,3056878.743315,1148.328821,0.000000,7,3,1,0.001672,23
6,58309.000000,41691.000000,16,57203.034955,9481433.767211,1426.854652,0.000000,6,4,1,0.003155,34
7,61407.000000,38593.000000,16,56065.398323,11881479.156398,1404.885162,0.000000,6,4,1,0.003129,34
8,75107.000000,24893.000000,23,58054.971807,26482384.109274,1079.560419,0.560760,6,4,1,0.002674,32
9,62862.000000,37138.000000,13,57118.352363,51532430.600825,1319.539060,0.650238,6,4,2,0.005610,39
10,58638.000000,41362.000000,10,51676.825634,155920712.225915,1306.202705,0.573539,6,4,1,0.004145,41
11,74246.000000,25754.000000,22,63113.809790,10737605.379666,1094.140318,0.551954,6,4,1,0.002225,30
12,76685.000000,23315.000000,26,65806.800575,5750164.007191,1281.271065,0.503268,6,4,1,0.001965,29
13,65801.000000,34199.000000,19,55442.893493,37601599.835431,1031.027410,0.672244,6,4,1,0.004673,33
14,65890.000000,34110.000000,15,56626.650920,33931398.941889,1210.098275,0.522899,6,4,2,0.002996,36
15,63702.000000,36298.000000,11,50541.218558,209305340.848418,991.591694,0.697410,6,4,1,0.003611,40
16,60790.000000,39210.000000,14,53088.972803,87844604.539990,1207.618313,0.543677,6,4,1,0.004001,39
17,71047.000000,28953.000000,24,63578.277655,29741516.089454,1154.227409,0.581260,6,4,2,0.005747,27
18,67425.000000,32575.000000,20,55192.675102,34381834.569109,1223.214383,0.599340,6,4,1,0.003386,33
19,68444.000000,31556.000000,19,55830.706280,123202413.869599,1142.591208,0.416202,6,4,1,0.003213,34
20,66838.000000,33162.000000,15,56184.508719,64429901.602969,1195.989561,0.465557,6,4,1,0.002953,37
21,56334.000000,43666.000000,6,41296.144389,316410192.253619,1088.537589,0.428600,6,4,1,0.002944,44
22,69253.000000,30747.000000,19,55367.636797,127065317.778067,1151.305540,0.469095,6,4,1,0.005309,33
23,69991.000000,30009.000000,20,57899.981645,34193099.631464,1100.732510,0.565223,6,4,1,0.003895,31
