generation,prey_fitness,predator_fitness,num_alive_end,avg_bb_size,var_bb_size,avg_shortest_dist,swarm_density_count,prey_neurons_connected_prey_retina,prey_neurons_connected_predator_retina,predator_neurons_connected_prey_retina,mutual_info,num_attacks
1,59578.000000,40422.000000,10,56185.622824,83982473.203594,1841.059222,0.000000,6,3,1,0.003450,40
1,63081.000000,36919.000000,19,53258.420108,39096156.121714,1278.295615,0.000000,6,3,1,0.007018,31
2,67083.000000,32917.000000,14,58437.546111,30014272.006760,1365.238462,0.000000,6,3,1,0.003625,36
3,58986.000000,41014.000000,12,47076.158317,178753213.177456,1251.809067,0.000000,5,3,1,0.005658,38
4,62681.000000,37319.000000,15,62113.895369,145456.463984,1659.099156,0.000000,6,3,1,0.003167,35
5,63120.000000,36880.000000,13,53577.946998,108603430.112960,1360.007540,0.000000,6,3,1,0.003944,37
6,62827.000000,37173.000000,13,51368.755125,103743889.516458,1286.901325,0.000000,6,3,1,0.008749,37
7,63961.000000,36039.000000,17,55034.477617,23882756.598375,1386.799955,0.000000,6,3,1,0.003084,33
8,59517.000000,40483.000000,9,54392.580538,128749496.336081,1403.751673,0.000000,6,3,1,0.003872,41
9,59427.000000,40573.000000,9,45833.632769,185575720.955870,1249.528363,0.000000,7,2,1,0.003516,41
10,79222.000000,20778.000000,25,63336.179224,82249.537717,1207.077119,0.000000,7,2,1,0.003782,25
11,55155.000000,44845.000000,6,45585.485994,378151262.987339,1264.398994,0.000000,7,2,1,0.005639,44
12,64175.000000,35825.000000,10,55817.150628,38643598.106466,1332.054165,0.000000,7,2,1,0.004686,40
13,65139.000000,34861.000000,14,57630.674591,13001718.049361,1571.817964,0.000000,7,2,1,0.004451,36
14,63173.000000,36827.000000,13,53060.132453,82599595.577601,1371.336376,0.000000,7,2,1,0.010002,37
15,60225.000000,39775.000000,15,43797.928283,177889232.825029,1187.840962,0.000000,7,2,1,0.005391,35
16,60532.000000,39468.000000,11,46468.889424,107102205.689127,1188.159429,0.000000,7,2,2,0.014455,39
17,63639.000000,36361.000000,13,51513.048845,129129128.025303,1374.614033,0.000000,7,2,1,0.005121,37
18,63002.000000,36998.000000,9,50397.099125,143916322.547519,1331.285308,0.000000,7,2,1,0.001372,41
19,67127.000000,32873.000000,19,51898.283650,72754447.203964,1147.778460,0.000000,7,2,1,0.003171,31
20,62657.000000,37343.000000,14,53539.179025,66560875.533529,1462.328160,0.000000,7,2,1,0.007227,36
21,49864.000000,50136.000000,2,37705.369248,511438076.199315,1270.403204,0.000000,7,2,2,0.006598,48
22,60885.000000,39115.000000,10,50280.027136,95741165.448486,1336.487857,0.000000,7,2,1,0.006930,40
23,61597.000000,38403.000000,14,54240.745695,52954850.337847,1449.170653,0.000000,7,2,1,0.002393,36
24,70364.000000,29636.000000,23,62908.456025,3341.860780,1261.238163,0.000000,7,2,2,0.001024,27
25,100000.000000,1.000000,50,63609.623416,0.000000,1109.836416,0.000000,7,2,0,0.000000,0
26,59559.000000,40441.000000,9,48365.332340,240635695.140285,1246.671295,0.000000,7,2,1,0.004582,41
27,64481.000000,35519.000000,6,45622.393412,333947811.203898,1158.204885,0.000000,7,2,2,0.004441,44
28,66487.000000,33513.000000,13,54380.877567,94545617.057393,1153.122025,0.000000,7,2,2,0.004694,37
29,47988.000000,52012.000000,2,33876.474551,590146678.430957,1143.680463,0.000000,7,2,2,0.004225,48
30,68811.000000,31189.000000,19,55995.726457,69966053.542340,1150.044627,0.000000,7,2,1,0.009610,31
31,68158.000000,31842.000000,14,55734.388176,74201791.703193,1354.090176,0.000000,7,2,1,0.004384,36
32,48710.000000,51290.000000,2,34445.796737,588012388.844610,1223.183970,0.000000,7,2,4,0.009946,48
33,52398.000000,47602.000000,2,35595.102717,471094711.240465,1180.042445,0.000000,7,2,2,0.004828,48
34,60141.000000,39859.000000,6,45739.683745,363409904.066101,1001.275918,0.543865,7,2,2,0.006077,45
35,57953.000000,42047.000000,8,42053.594203,314830931.517170,972.256882,0.612745,7,2,2,0.008163,44
36,67159.000000,32841.000000,15,63512.722739,37339150.153251,1196.761102,0.458565,7,1,1,0.009533,38
37,58046.000000,41954.000000,7,41729.553599,347483000.130571,986.009011,0.614578,7,1,2,0.003726,47
38,62434.000000,37566.000000,10,44651.666673,284845647.777991,969.067313,0.559574,7,1,2,0.007758,44
39,61252.000000,38748.000000,10,39743.118843,332753413.298784,883.111170,0.719818,7,1,2,0.006203,45
40,59220.000000,40780.000000,8,41778.095287,356846394.478226,1018.492223,0.486456,7,1,1,0.007088,44
41,58957.000000,41043.000000,11,46471.620238,258889677.557078,1051.453934,0.484364,7,1,2,0.005288,43
42,70460.000000,29540.000000,16,51583.242861,161755840.688765,1005.923254,0.532631,7,1,2,0.003395,42
43,64016.000000,35984.000000,11,47137.533760,218024557.633093,1070.170406,0.450261,7,1,1,0.004421,42
44,58828.000000,41172.000000,8,44351.032761,329957724.320836,1008.103801,0.609972,7,1,2,0.004999,45
45,74097.000000,25903.000000,23,55642.134666,75629259.509159,1030.585481,0.516566,6,1,1,0.004020,32
