generation,prey_fitness,predator_fitness,num_alive_end,avg_bb_size,var_bb_size,avg_shortest_dist,swarm_density_count,prey_neurons_connected_prey_retina,prey_neurons_connected_predator_retina,predator_neurons_connected_prey_retina,mutual_info,num_attacks
1,56104.000000,43896.000000,7,51154.431167,88105374.055584,1532.750347,0.000000,2,3,1,0.004153,43
1,60627.000000,39373.000000,13,49466.687532,173281831.827845,1312.513484,0.000000,2,3,1,0.006564,37
2,62391.000000,37609.000000,13,60602.808744,3271022.681151,1930.288479,0.000000,2,3,1,0.003203,37
3,68736.000000,31264.000000,15,54617.894170,90562501.685340,1343.319807,0.000000,2,3,1,0.002201,35
4,68924.000000,31076.000000,20,56986.302911,71784435.235484,1240.935589,0.000000,2,3,1,0.003666,30
5,70163.000000,29837.000000,25,59074.586795,10797020.361082,1329.923919,0.000000,2,3,1,0.003035,25
6,65166.000000,34834.000000,14,54582.396796,55680020.352986,1242.638729,0.000000,3,3,1,0.003344,36
7,61286.000000,38714.000000,18,53047.605655,41487825.126123,1501.264236,0.000000,3,3,1,0.003179,32
8,57191.000000,42809.000000,7,48794.490102,138557227.924029,1568.767538,0.000000,3,3,1,0.004969,43
9,73815.000000,26185.000000,24,63295.960906,262768.298192,1375.249965,0.000000,2,3,1,0.001912,26
10,63226.000000,36774.000000,12,46983.067208,217307394.653504,1187.628003,0.000000,2,3,1,0.006130,38
11,55041.000000,44959.000000,3,42164.474474,375564624.044245,1360.671987,0.000000,2,3,1,0.007944,47
12,68534.000000,31466.000000,18,57448.206815,34018692.486405,1302.728611,0.000000,2,3,1,0.003252,32
13,60104.000000,39896.000000,5,47239.782544,325425110.634894,1248.844239,0.000000,2,3,1,0.003485,45
14,59956.000000,40044.000000,14,48469.887667,158751497.895498,1298.115544,0.000000,2,3,1,0.004005,36
15,55248.000000,44752.000000,8,56111.729560,136252801.389125,1986.369595,0.000000,2,3,1,0.013934,42
16,58696.000000,41304.000000,6,50973.138284,137384867.414322,1330.696814,0.000000,2,3,1,0.004148,44
17,64692.000000,35308.000000,15,57474.988485,74169122.714497,1157.746093,0.451915,2,3,1,0.001437,37
18,69082.000000,30918.000000,20,59493.374227,23567545.198776,1251.884768,0.383728,2,3,1,0.001142,33
19,71429.000000,28571.000000,24,59909.493830,5295526.398694,1075.716827,0.545953,2,3,1,0.001296,30
20,64655.000000,35345.000000,14,49544.673639,166264914.826428,1089.638567,0.476224,2,3,1,0.002123,37
21,70858.000000,29142.000000,21,61765.096280,46441614.499109,1191.630927,0.439671,2,3,1,0.001447,30
22,74110.000000,25890.000000,26,61908.587874,36515070.010731,1128.799545,0.576567,2,3,1,0.001363,29
23,66144.000000,33856.000000,18,57960.159613,77821895.334970,1222.851279,0.406590,2,3,1,0.001206,39
24,64723.000000,35277.000000,15,48489.485041,113828668.456041,973.520324,0.606405,2,3,1,0.002042,38
25,67298.000000,32702.000000,18,63418.174811,5922262.795196,1382.364582,0.505571,2,3,1,0.001554,36
26,66267.000000,33733.000000,19,61018.758496,21037674.326307,1230.707743,0.504381,2,3,1,0.001861,32
27,61061.000000,38939.000000,18,52000.023670,60102118.681781,1399.664682,0.397188,2,3,1,0.001576,34
28,71698.000000,28302.000000,19,56295.742510,124596701.777371,939.972221,0.703971,2,3,1,0.001154,32
29,60774.000000,39226.000000,9,46823.019044,207121769.126665,1098.487778,0.570842,2,3,1,0.001952,43
30,70806.000000,29194.000000,17,53361.371746,186875446.770120,1000.153857,0.561150,2,3,1,0.000993,34
31,70853.000000,29147.000000,24,56610.839618,34584229.763470,1040.597646,0.580236,2,3,1,0.001403,29
32,57979.000000,42021.000000,12,45016.099024,142068105.032448,1090.361469,0.523589,2,3,1,0.002255,43
