generation,prey_fitness,predator_fitness,num_alive_end,avg_bb_size,var_bb_size,avg_shortest_dist,swarm_density_count,prey_neurons_connected_prey_retina,prey_neurons_connected_predator_retina,predator_neurons_connected_prey_retina,mutual_info,num_attacks
1,64418.000000,35582.000000,15,58348.079976,9363403.767884,1631.990684,0.000000,2,4,1,0.003439,35
1,69794.000000,30206.000000,18,59058.326174,14950313.696639,1351.302422,0.000000,0,1,1,0.002765,32
2,92807.000000,7193.000000,44,63941.935568,0.000000,1166.582588,0.000000,0,1,0,0.000013,6
3,59946.000000,40054.000000,11,49446.593172,153831527.260489,1310.533272,0.000000,0,1,1,0.002812,39
4,61611.000000,38389.000000,15,49796.579542,173971126.428809,1282.031142,0.000000,0,1,1,0.004447,35
5,55045.000000,44955.000000,8,50634.858031,170233785.549653,1273.610119,0.000000,0,1,1,0.017700,42
6,58647.000000,41353.000000,12,52798.930162,64323269.061873,1568.943049,0.000000,0,1,1,0.003223,38
7,67206.000000,32794.000000,15,51212.276967,142028218.805080,1301.306939,0.000000,0,1,1,0.001867,35
8,51367.000000,48633.000000,4,40462.283158,341512776.051408,1308.336639,0.000000,0,1,1,0.005622,46
9,98038.000000,1962.000000,49,62687.945034,0.000000,1101.629893,0.000000,0,1,1,0.000001,1
10,67384.000000,32616.000000,19,57369.130215,10757396.217136,1349.708936,0.000000,0,1,1,0.002336,31
11,68934.000000,31066.000000,15,52353.950121,90869477.237085,1291.816141,0.000000,0,1,1,0.003845,35
12,68459.000000,31541.000000,17,58571.117167,34815147.907294,1250.458861,0.000000,0,1,1,0.005209,33
13,70615.000000,29385.000000,22,56203.195479,50051843.460604,1168.351776,0.554763,0,1,1,0.003033,30
14,56797.000000,43203.000000,15,60013.807525,42549176.513542,1753.818061,0.396302,0,1,1,0.004080,35
15,68622.000000,31378.000000,21,62675.282475,11782384.868762,1218.252589,0.510518,0,1,1,0.003452,29
16,58638.000000,41362.000000,8,44803.247909,297328805.042042,1123.229513,0.482931,0,1,2,0.006410,45
17,69825.000000,30175.000000,21,56199.533529,29532014.322709,1201.938172,0.557905,0,1,1,0.003787,32
18,64609.000000,35391.000000,18,53083.359150,87941003.307683,1153.995599,0.533535,0,1,1,0.002468,32
19,67750.000000,32250.000000,16,57726.504579,100296930.028041,1064.922202,0.518818,0,1,1,0.003686,34
20,64548.000000,35452.000000,17,52996.077577,124872188.190579,1073.215551,0.522433,0,1,1,0.003063,37
21,66819.000000,33181.000000,20,63760.865873,6998563.777731,1320.287853,0.303538,0,1,1,0.005010,33
22,66667.000000,33333.000000,19,57302.630697,20052491.041952,1225.227950,0.557235,0,1,1,0.004490,36
23,66506.000000,33494.000000,20,56010.391211,28935191.586656,1053.004025,0.680104,0,1,1,0.004159,35
24,62066.000000,37934.000000,19,59133.217159,14701741.218908,1392.718065,0.446683,0,1,1,0.005557,32
25,67390.000000,32610.000000,20,60559.382255,28672333.359234,1169.641019,0.516928,0,1,1,0.005580,32
26,64770.000000,35230.000000,18,58817.291373,70225406.838962,1180.039240,0.512528,0,1,1,0.010320,35
27,64806.000000,35194.000000,20,54434.696584,62641706.374762,1088.289160,0.645646,0,1,1,0.004948,37
28,66325.000000,33675.000000,16,54529.399534,79311954.899608,1205.229006,0.477237,0,1,1,0.003776,35
29,61050.000000,38950.000000,13,66308.564072,6217155.214674,1684.330194,0.376032,0,1,1,0.003478,37
30,68128.000000,31872.000000,18,59617.581965,60191638.840068,1113.623960,0.521708,0,1,1,0.003671,34
31,61787.000000,38213.000000,9,44939.021982,262808728.134953,1044.817895,0.527008,0,1,1,0.002638,41
32,72328.000000,27672.000000,21,53773.147330,75693851.009218,1028.627323,0.583460,0,1,1,0.003490,30
33,64929.000000,35071.000000,17,65941.118155,8352346.931809,1176.916531,0.416816,0,1,1,0.005896,34
34,66949.000000,33051.000000,12,52273.230275,278249597.756985,1039.771014,0.497766,0,1,1,0.003091,42
35,58463.000000,41537.000000,15,47713.658722,104304075.105737,1062.989175,0.668549,0,1,1,0.007460,35
36,63784.000000,36216.000000,14,52764.174967,113617984.471256,1088.871747,0.578764,0,1,1,0.004841,40
37,56983.000000,43017.000000,7,45833.672772,173960297.598040,1240.537008,0.507135,0,1,1,0.006007,49
38,63118.000000,36882.000000,18,56179.590299,48495010.657687,1286.151260,0.405680,0,1,1,0.005416,36
39,67670.000000,32330.000000,20,53067.605295,65297839.631681,1097.511590,0.523672,0,1,1,0.004913,38
40,64318.000000,35682.000000,17,58477.494602,35021682.799961,1388.582765,0.571370,0,1,1,0.004224,35
41,67318.000000,32682.000000,15,56456.208076,52933907.921690,1090.818714,0.583667,0,1,1,0.005605,39
42,91689.000000,8311.000000,42,63224.702818,1512506.550737,991.454498,0.597109,0,1,0,0.004593,10
43,61863.000000,38137.000000,12,51834.775985,108493328.291968,1102.466511,0.671176,0,1,1,0.004510,41
44,63422.000000,36578.000000,12,53832.785456,146101726.120429,1228.472897,0.539987,0,1,1,0.005311,42
45,68345.000000,31655.000000,18,56577.632349,74699275.029586,1116.093487,0.594564,0,1,1,0.003523,37
46,61540.000000,38460.000000,12,47504.552204,220743803.986333,1025.454143,0.620124,0,1,2,0.006825,38
47,67374.000000,32626.000000,18,62244.039071,15169722.680690,1205.951928,0.533235,0,1,1,0.005070,32
48,100000.000000,1.000000,50,64710.135987,1705661.777933,936.422408,0.605380,0,1,2,0.003671,0
49,66379.000000,33621.000000,21,59918.251490,29567558.375819,1278.390175,0.465045,0,1,1,0.006874,30
50,64962.000000,35038.000000,19,61685.683197,33174720.501080,1296.947041,0.410082,0,1,2,0.005824,32
51,62194.000000,37806.000000,10,55290.469677,68493183.521611,1218.023217,0.449720,1,3,1,0.005349,42
52,62150.000000,37850.000000,14,52697.237242,100437549.730070,1215.935096,0.494851,1,3,1,0.004413,39
53,61171.000000,38829.000000,14,48557.103397,104239904.898315,1125.812313,0.452272,1,3,1,0.003459,38
54,92140.000000,7860.000000,45,67374.389316,1387865.171916,949.188979,0.620967,1,3,0,0.002504,5
55,63196.000000,36804.000000,13,54678.877950,125135158.566611,1324.400048,0.508079,1,3,1,0.003593,41
56,72653.000000,27347.000000,22,58153.083641,67800709.616664,1069.617682,0.516208,1,3,1,0.007268,34
57,63206.000000,36794.000000,12,48145.681294,218410722.261219,1072.915394,0.620047,1,3,1,0.007216,42
58,66983.000000,33017.000000,20,61158.457223,41107325.353401,1174.322758,0.358042,1,3,1,0.006733,32
59,63294.000000,36706.000000,16,53837.138801,53707328.623882,1263.443864,0.498364,2,6,2,0.005411,37
60,61330.000000,38670.000000,16,58887.290470,30051507.100621,1457.281594,0.333598,2,6,1,0.005962,35
61,63095.000000,36905.000000,14,52056.976084,146551981.643549,1107.719448,0.548364,2,6,1,0.013637,39
62,62830.000000,37170.000000,18,55170.250667,35026173.613582,1313.710586,0.376694,2,6,1,0.003342,33
63,54594.000000,45406.000000,4,40727.610906,414466456.949237,1083.897064,0.437342,2,6,1,0.005416,49
64,75287.000000,24713.000000,26,64425.923120,9111235.577101,1156.233822,0.462536,2,6,1,0.004135,29
65,61848.000000,38152.000000,16,48518.187129,212162783.536350,993.701850,0.633226,2,6,1,0.003708,40
66,64105.000000,35895.000000,17,53806.830353,92884640.768399,1231.890993,0.565129,2,6,1,0.009106,34
67,60682.000000,39318.000000,6,42052.543883,408497767.142924,879.532299,0.774134,2,6,1,0.004908,48
68,66444.000000,33556.000000,13,51564.799486,202310227.735590,1136.129902,0.510972,2,6,1,0.003404,39
69,98103.000000,1897.000000,49,66630.459079,1829327.215711,946.678406,0.576801,1,3,1,0.006063,1
70,69413.000000,30587.000000,19,55292.884469,80437118.102534,1090.102016,0.578264,1,3,1,0.004001,34
71,65579.000000,34421.000000,10,49500.879680,275253547.213566,997.290485,0.529283,1,3,1,0.004334,44
72,50900.000000,49100.000000,3,40230.452064,445309750.278621,1033.194536,0.589987,1,3,1,0.008119,50
73,58255.000000,41745.000000,4,40879.719036,463480285.950891,1017.148659,0.604805,1,3,1,0.003777,48
74,65042.000000,34958.000000,17,49552.057105,208090847.961654,995.297770,0.644817,1,3,1,0.005662,36
75,56959.000000,43041.000000,7,39018.929652,356409916.439607,918.878862,0.626690,1,3,1,0.003568,47
76,59153.000000,40847.000000,7,42417.091816,327999820.860007,987.655600,0.638964,1,3,1,0.010249,47
77,53827.000000,46173.000000,5,39420.880877,425631788.245515,985.735244,0.589621,1,3,1,0.005642,48
78,63103.000000,36897.000000,10,46080.900740,324923677.027821,931.890725,0.703827,1,3,1,0.004665,41
79,60595.000000,39405.000000,8,45123.223153,346481668.104209,972.633931,0.587956,1,3,1,0.004823,47
80,61729.000000,38271.000000,9,49271.619808,255600232.290426,992.216812,0.568233,1,3,1,0.004731,48
81,56553.000000,43447.000000,5,40216.150733,294469471.272006,994.609895,0.662358,1,3,1,0.005282,53
82,64171.000000,35829.000000,8,47535.601957,297750735.049439,981.811446,0.610809,1,3,1,0.003509,47
