generation,prey_fitness,predator_fitness,num_alive_end,avg_bb_size,var_bb_size,avg_shortest_dist,swarm_density_count,prey_neurons_connected_prey_retina,prey_neurons_connected_predator_retina,predator_neurons_connected_prey_retina,mutual_info,num_attacks
1,68262.000000,31738.000000,16,58836.022382,57812277.900229,1373.778057,0.375609,2,5,1,0.002927,36
1,67288.000000,32712.000000,17,57335.686107,81299478.263440,1065.194707,0.575503,2,5,1,0.007887,37
2,67866.000000,32134.000000,19,60636.361757,13911123.903348,1356.587298,0.520911,2,5,1,0.004367,34
3,60112.000000,39888.000000,11,50193.059456,200441611.202642,1056.243363,0.585822,2,5,2,0.004666,43
4,61633.000000,38367.000000,13,48916.978887,206027963.729977,1070.905885,0.550081,2,5,1,0.004178,41
5,69873.000000,30127.000000,22,57082.477993,44847795.602095,1120.180136,0.507717,2,5,1,0.004591,32
6,73861.000000,26139.000000,24,60762.620665,54628012.724106,1091.116585,0.641858,2,5,1,0.002373,30
7,100000.000000,1.000000,50,67626.626082,4026943.277921,941.172458,0.558100,2,5,1,0.000000,0
8,57019.000000,42981.000000,12,54447.728521,58926729.480354,1279.978230,0.452097,2,5,1,0.004280,41
9,54334.000000,45666.000000,4,45175.874812,277841911.071551,1401.522414,0.418566,2,5,2,0.004711,47
10,67959.000000,32041.000000,19,56656.240092,68613781.934967,1050.680994,0.584033,2,5,2,0.003718,40
11,64544.000000,35456.000000,20,62720.782969,32683593.551718,1345.034848,0.493427,2,5,1,0.004127,33
12,75933.000000,24067.000000,25,61043.484054,17220713.337160,1089.971509,0.539158,2,5,1,0.003925,27
13,66694.000000,33306.000000,19,61491.942837,24156637.762981,1311.003292,0.516280,2,6,1,0.006396,33
14,54522.000000,45478.000000,9,53450.372976,38026888.814177,1333.361810,0.742955,2,6,1,0.003928,44
15,61678.000000,38322.000000,14,51041.130731,76215790.903708,1128.797780,0.443189,2,6,2,0.004166,43
16,77729.000000,22271.000000,32,152923.020113,691399391.531168,1834.753433,0.850336,2,6,1,0.009623,18
17,87046.000000,12954.000000,34,192130.981894,1464945082.355748,2100.573367,0.696865,2,7,1,0.009478,16
18,80461.000000,19539.000000,29,184321.753518,1353931383.884188,1970.196112,0.733641,2,7,1,0.017725,21
19,83960.000000,16040.000000,31,168602.405943,1225949428.817910,1836.017821,0.951951,2,7,1,0.013152,22
20,75183.000000,24817.000000,27,149717.277661,735048188.755383,1892.123523,0.733602,2,7,1,0.014462,26
21,70904.000000,29096.000000,23,104687.955068,289093925.893688,1397.957162,1.001527,2,7,1,0.013239,27
22,80605.000000,19395.000000,31,148362.370963,601877208.492304,1676.275220,0.907544,1,8,1,0.007927,19
23,80465.000000,19535.000000,32,120492.476001,791454102.831131,1477.738669,0.974611,1,8,1,0.017045,18
24,81352.000000,18648.000000,31,111938.656572,510403654.501825,1152.872306,1.058527,1,8,1,0.012136,20
