generation,prey_fitness,predator_fitness,num_alive_end,avg_bb_size,var_bb_size,avg_shortest_dist,swarm_density_count,prey_neurons_connected_prey_retina,prey_neurons_connected_predator_retina,predator_neurons_connected_prey_retina,mutual_info,num_attacks
1,65171.000000,34829.000000,19,56504.239656,73310929.077548,1129.938322,0.615793,0,7,1,0.006638,32
1,64896.000000,35104.000000,17,53414.405254,92274325.774260,1081.384480,0.543410,0,7,1,0.005973,36
2,72121.000000,27879.000000,19,58236.684457,75446227.150524,1098.142368,0.558429,0,7,1,0.004431,32
3,63756.000000,36244.000000,16,58929.734255,38999249.627014,1452.272173,0.447194,0,7,2,0.007393,35
4,60971.000000,39029.000000,14,53484.524986,107769481.369919,1045.898582,0.605894,0,7,1,0.003255,40
5,56759.000000,43241.000000,3,40776.922787,538901419.349528,1025.007643,0.523248,0,7,1,0.003953,53
6,57596.000000,42404.000000,10,45347.375638,241705387.449290,1140.913446,0.465107,0,7,1,0.007698,43
7,68076.000000,31924.000000,16,54634.809415,205970450.925357,1058.113190,0.500615,0,7,1,0.006633,35
8,71052.000000,28948.000000,19,56962.384562,109304917.791237,1030.764916,0.588140,0,7,3,0.003952,36
9,72152.000000,27848.000000,23,57966.516815,66769228.734072,1093.409499,0.531358,0,7,1,0.003863,27
10,61325.000000,38675.000000,16,55764.091452,93194650.252774,1273.532261,0.457227,0,7,1,0.004995,38
11,62644.000000,37356.000000,14,52152.565252,189551908.373645,1156.585140,0.459674,0,7,1,0.005053,38
12,63568.000000,36432.000000,12,47169.314961,224232201.961951,919.167565,0.713114,0,7,2,0.005302,43
13,69818.000000,30182.000000,20,57440.897328,41707095.439015,1158.418799,0.645157,0,7,1,0.007154,33
14,100000.000000,1.000000,50,68684.379760,3682912.168565,979.900450,0.567360,0,7,0,0.000000,0
15,66602.000000,33398.000000,15,59362.674706,44893792.426314,1066.439457,0.601831,0,7,2,0.009871,38
16,56488.000000,43512.000000,4,43871.278356,337997557.335006,1141.008916,0.573789,0,7,2,0.010442,47
17,60573.000000,39427.000000,16,54607.582247,70122845.293947,1133.756371,0.533980,0,6,1,0.004849,36
18,73474.000000,26526.000000,26,59508.844526,24980767.451733,1092.441823,0.543535,0,6,1,0.002941,26
19,60084.000000,39916.000000,15,55327.019942,42152900.164646,1395.287046,0.457302,0,6,1,0.003359,39
20,68181.000000,31819.000000,23,58941.730086,16648481.935003,1123.416151,0.562998,0,6,1,0.005946,31
21,68527.000000,31473.000000,14,58011.339051,75385856.337041,1192.819150,0.520487,0,6,1,0.003703,38
22,67893.000000,32107.000000,18,54154.779008,103771817.030957,1061.246016,0.497689,0,6,2,0.003402,34
23,60809.000000,39191.000000,7,41311.110479,274828066.003160,917.915692,0.701458,0,6,1,0.005489,48
24,60468.000000,39532.000000,9,48260.881202,289763804.950328,1031.438481,0.476862,0,6,1,0.004802,44
25,65774.000000,34226.000000,16,50302.603308,135601500.935848,1010.387064,0.509753,0,6,1,0.007983,36
26,58065.000000,41935.000000,14,43226.407510,135046349.582738,991.772745,0.754261,0,6,2,0.004477,46
27,77723.000000,22277.000000,29,192567.942602,1649183008.920381,1941.521810,0.691465,1,5,1,0.016343,24
28,80739.000000,19261.000000,30,198043.259719,2103781163.436007,2020.034519,0.661900,1,5,3,0.030251,21
29,71515.000000,28485.000000,25,190596.156658,1466990744.322567,2617.171515,0.550040,1,5,2,0.050973,27
30,78006.000000,21994.000000,32,188204.194183,1401553374.600942,1994.453297,0.576641,1,5,2,0.021182,20
31,81202.000000,18798.000000,30,187937.271666,1808141572.081383,2400.232906,0.637909,1,5,2,0.017491,21
32,79201.000000,20799.000000,29,178947.191627,1165167684.374246,1809.048886,0.637507,1,5,1,0.016330,22
33,93648.000000,6352.000000,44,210973.753291,2142602271.177279,1885.055276,0.652615,1,5,1,0.004376,6
34,84872.000000,15128.000000,37,208259.313514,1545572433.454806,2102.950803,0.669031,1,5,1,0.012438,13
35,75623.000000,24377.000000,27,178038.769390,921614165.062458,1888.918654,0.601157,1,5,2,0.013681,23
36,81400.000000,18600.000000,31,163910.219347,1028288711.760517,1740.579423,0.662331,1,5,1,0.027195,22
37,80210.000000,19790.000000,30,191177.393284,1318575112.684246,2185.352075,0.605055,1,5,2,0.016091,22
38,76438.000000,23562.000000,26,162699.942405,834646490.745425,1821.564039,0.668879,1,5,1,0.037648,28
39,78084.000000,21916.000000,29,190900.885282,1875203987.355577,2283.757078,0.755792,1,5,1,0.022733,22
40,80017.000000,19983.000000,29,171454.496991,1344521861.066634,1812.605661,0.737052,1,5,1,0.015348,21
41,79297.000000,20703.000000,28,191643.250573,1287722993.667731,2167.819264,0.555427,1,5,1,0.018129,22
42,80190.000000,19810.000000,32,184044.200885,1660378203.875549,2069.915923,0.498669,2,4,1,0.023078,19
43,70642.000000,29358.000000,23,160377.324079,638771325.995872,2148.631810,0.552248,2,4,2,0.013642,28
44,79368.000000,20632.000000,30,183887.444436,1094087769.360548,1954.219568,0.544299,2,4,2,0.015960,20
45,76825.000000,23175.000000,27,194562.444756,1272628807.673364,2081.726567,0.593863,2,4,1,0.007825,23
46,78588.000000,21412.000000,26,187939.785158,1612510877.747408,1917.352823,0.703469,2,4,3,0.014621,24
47,75152.000000,24848.000000,25,170191.052223,1138233750.288034,1884.605931,0.588534,2,4,1,0.017622,26
48,80284.000000,19716.000000,32,183904.063892,1654179874.522640,1933.930762,0.659784,2,4,1,0.024446,18
49,77544.000000,22456.000000,26,150514.774411,932477042.896556,1582.702338,0.849459,2,4,1,0.019482,25
50,79614.000000,20386.000000,31,156495.209741,834915643.942910,1713.155064,0.703623,2,4,1,0.016759,21
51,100000.000000,1.000000,50,210299.895420,2228953098.270279,1706.800174,0.654820,2,4,1,0.010784,0
52,96999.000000,3001.000000,48,214205.256506,1969942659.949003,1883.333832,0.631778,2,4,1,0.003609,2
53,78237.000000,21763.000000,28,168515.398995,1123001426.658728,1726.746988,0.670380,2,4,3,0.018388,22
54,79735.000000,20265.000000,31,195173.523325,1403332134.734248,2358.516119,0.575492,2,4,2,0.025918,19
55,76880.000000,23120.000000,28,177193.041096,948791729.124137,1610.775048,0.645292,2,4,3,0.039286,22
56,81272.000000,18728.000000,37,197797.120290,2234854630.140436,2082.184329,0.614930,2,4,2,0.011324,15
57,81062.000000,18938.000000,31,196914.183841,1513773463.717153,2013.074878,0.552998,3,8,3,0.026969,19
58,74542.000000,25458.000000,25,189382.497292,998589108.479413,2475.196110,0.588051,3,8,1,0.016685,26
59,81122.000000,18878.000000,33,198290.626060,1584596719.575208,2206.505994,0.578828,3,8,2,0.018201,18
60,76362.000000,23638.000000,27,189431.014025,1504624553.407076,2488.839125,0.513679,3,8,1,0.013218,23
61,76804.000000,23196.000000,27,187721.155151,1032369542.757502,2395.009290,0.560627,3,8,3,0.012164,25
62,86066.000000,13934.000000,37,204831.995704,1319944414.283287,1848.885582,0.594071,3,8,3,0.014691,13
63,78866.000000,21134.000000,29,161156.194951,895266368.170239,1717.520446,0.730535,3,8,2,0.010499,21
64,94632.000000,5368.000000,45,189253.958574,1590239811.164411,1769.028161,0.713660,3,8,2,0.003783,5
65,94304.000000,5696.000000,45,177519.632834,2073056059.747500,1571.100097,0.797703,3,8,1,0.008421,7
66,70104.000000,29896.000000,19,60945.467418,184484784.042222,810.678164,1.581621,2,7,1,0.006084,31
67,62143.000000,37857.000000,17,57073.713072,127770067.666999,855.497424,1.204345,2,7,1,0.006454,34
68,79129.000000,20871.000000,28,71221.875201,104931745.951402,804.254164,1.203621,2,7,3,0.006088,25
69,68336.000000,31664.000000,18,60712.054470,309450383.958179,659.787473,1.400921,2,7,2,0.008111,36
70,76472.000000,23528.000000,26,67371.293131,126650067.136472,709.435964,1.487778,2,7,1,0.003686,26
71,78350.000000,21650.000000,27,74983.158706,132358387.340584,845.146747,1.131776,2,7,1,0.003960,27
72,68204.000000,31796.000000,17,61421.901428,422226227.021910,807.219328,1.221185,2,7,2,0.006020,39
73,76462.000000,23538.000000,26,63766.441820,247625904.877533,698.172726,1.436765,2,7,2,0.006276,26
74,69435.000000,30565.000000,23,69648.555166,142660871.444781,883.971723,1.256871,2,7,1,0.005101,31
75,73779.000000,26221.000000,22,65753.805227,133354051.266036,766.014021,1.211033,2,7,1,0.006788,33
76,72245.000000,27755.000000,17,63672.521711,217891105.983063,748.697984,1.182348,2,7,1,0.005811,33
77,73933.000000,26067.000000,22,70114.324060,227747273.630569,762.221535,1.223184,2,7,2,0.003680,31
78,75957.000000,24043.000000,24,62954.554033,136516005.939045,678.650536,1.343539,2,7,1,0.010125,30
79,80859.000000,19141.000000,28,88076.690447,124647260.266991,887.703857,1.079324,2,7,1,0.004498,27
80,65783.000000,34217.000000,20,57644.001436,192691921.222229,773.678100,1.112602,2,7,1,0.007473,35
81,70011.000000,29989.000000,18,56693.618096,197500942.064268,666.645817,1.438047,2,7,1,0.006927,37
82,74581.000000,25419.000000,23,64039.216304,179893787.928919,754.631063,1.073675,2,7,1,0.005567,31
83,97847.000000,2153.000000,48,175089.899659,1097585752.435380,1385.714227,0.910049,2,4,1,0.002206,2
84,79135.000000,20865.000000,30,154092.913641,876006796.648243,1645.984103,0.701586,2,4,2,0.014501,20
85,77631.000000,22369.000000,28,166382.190273,1067841976.298409,1921.464005,0.789259,2,4,1,0.023589,22
86,76910.000000,23090.000000,28,166846.209582,757031513.667712,1884.222222,0.665537,2,4,1,0.021888,22
87,76951.000000,23049.000000,27,154459.416909,739751514.387272,1912.481467,0.670375,2,3,1,0.010632,23
88,81614.000000,18386.000000,30,146354.888968,637948407.201418,1614.992914,0.827293,2,3,1,0.014731,22
89,73336.000000,26664.000000,25,139540.615058,516289087.372599,1464.912725,0.787636,2,3,1,0.016089,25
90,70021.000000,29979.000000,20,114291.750639,527523221.026316,1414.987450,1.069187,2,4,1,0.017009,30
91,79710.000000,20290.000000,27,140723.282072,621434521.636168,1480.216682,0.820649,2,4,1,0.021465,23
92,78361.000000,21639.000000,29,139011.953435,547878634.398745,1480.844446,0.793556,2,4,1,0.013437,22
93,71311.000000,28689.000000,23,131021.409580,841394935.292337,1553.130093,0.985913,2,4,1,0.031442,28
94,78038.000000,21962.000000,28,161918.980067,1424862679.862222,1828.743612,0.784626,2,4,1,0.029465,22
95,76435.000000,23565.000000,26,160260.069779,908826621.104167,1905.218136,0.936694,2,4,1,0.021508,24
96,75286.000000,24714.000000,26,149153.484970,1062660774.844046,1716.167742,0.779036,2,4,1,0.020253,24
97,79967.000000,20033.000000,32,182092.665743,1143746954.464645,1699.707859,0.778054,2,4,1,0.018030,20
98,76590.000000,23410.000000,27,122341.534692,454379605.850095,1382.144399,0.999232,2,4,1,0.013006,24
99,77444.000000,22556.000000,27,119926.000775,506938651.348820,1390.664057,0.906853,2,4,2,0.017057,23
100,81165.000000,18835.000000,31,141357.316365,924922143.325799,1623.783943,0.908989,2,4,1,0.012681,22
101,78150.000000,21850.000000,30,131058.650361,336329888.531448,1375.899822,1.008842,2,4,1,0.012837,23
102,94532.000000,5468.000000,44,179645.278071,1181981111.022271,1538.199029,0.769592,2,4,1,0.007914,6
103,81981.000000,18019.000000,30,142343.163700,576379742.306752,1409.226031,0.957002,2,4,1,0.018041,20
104,81085.000000,18915.000000,27,148698.095373,938698452.461742,1560.134406,0.838138,2,4,2,0.017429,25
105,78873.000000,21127.000000,28,148689.840628,515196793.138598,1573.330978,0.820898,2,4,1,0.017783,22
106,71249.000000,28751.000000,24,132286.550137,402196267.178805,1752.048264,0.741318,2,4,1,0.013194,26
107,79690.000000,20310.000000,29,140509.910856,629242638.455284,1636.323968,0.928868,2,4,1,0.011798,22
108,78123.000000,21877.000000,27,140207.501427,664712863.312148,1595.306178,0.768314,2,4,1,0.017185,25
109,79211.000000,20789.000000,27,144351.310263,580290846.079003,1662.138543,0.843517,2,4,2,0.015624,24
110,72130.000000,27870.000000,25,150131.675680,904097283.029304,1778.832481,0.639622,2,4,2,0.010567,26
111,98008.000000,1992.000000,48,144588.770476,971376532.199762,1336.967177,1.078503,2,4,1,0.012571,2
112,68725.000000,31275.000000,20,91100.068393,279062719.668304,1211.202331,1.047036,2,4,2,0.013371,34
113,75874.000000,24126.000000,23,84113.880244,269562820.085655,974.525859,1.093311,2,4,4,0.025700,28
114,68832.000000,31168.000000,19,77239.018977,156067136.130396,995.408228,0.967313,2,4,2,0.010921,35
115,70483.000000,29517.000000,23,76348.179553,114974254.554174,989.822854,0.999847,2,4,2,0.009290,33
116,73935.000000,26065.000000,23,86549.287504,315348406.985647,1099.448957,1.180340,2,4,1,0.012098,30
117,74182.000000,25818.000000,23,93497.893856,169836635.520771,1127.696673,1.067883,2,4,2,0.010205,29
118,73831.000000,26169.000000,23,88485.229113,212622456.998425,1085.669039,1.306895,2,4,1,0.012589,28
119,80941.000000,19059.000000,29,115186.961514,634295794.671469,1057.866866,0.961664,2,4,1,0.017716,27
120,77320.000000,22680.000000,25,81242.373502,173547962.794396,884.734822,1.182622,2,4,2,0.016154,29
121,65413.000000,34587.000000,18,65584.668616,115117788.423691,908.775220,1.217262,2,4,1,0.011454,33
122,90305.000000,9695.000000,41,104198.601731,184403168.990754,929.168324,0.961968,2,4,1,0.005345,10
123,73370.000000,26630.000000,22,77805.834383,114269841.718044,967.083969,1.009985,2,4,2,0.006953,31
124,98915.000000,1085.000000,49,122125.759808,567104564.307565,1042.943048,0.868752,2,4,1,0.004014,1
125,64241.000000,35759.000000,12,68323.061896,256410712.455967,1048.158584,0.847630,2,4,2,0.005797,41
126,68016.000000,31984.000000,16,72871.714836,431163495.869897,1024.295751,0.943853,2,4,2,0.008702,35
127,66239.000000,33761.000000,18,73486.984300,186518570.659382,1071.966776,1.091846,2,4,1,0.005213,35
128,68891.000000,31109.000000,17,75629.259393,120680208.959426,1050.150624,0.941454,2,4,2,0.008973,35
129,72156.000000,27844.000000,18,78382.934223,237328765.845064,1104.345657,0.995519,2,4,2,0.008440,32
130,82706.000000,17294.000000,28,92479.932128,105241613.763841,951.485179,0.874996,2,4,2,0.007234,23
131,70491.000000,29509.000000,23,87443.738064,66557360.815345,1106.537169,0.852539,2,4,2,0.005022,27
132,70332.000000,29668.000000,22,83440.667163,86785960.484437,986.623974,0.934614,2,4,1,0.011849,31
133,100000.000000,1.000000,50,128799.159696,1021096245.352293,1091.458747,0.850140,2,4,1,0.000000,0
134,64707.000000,35293.000000,15,74845.518242,172073104.015230,1267.304971,0.854330,2,4,2,0.012196,36
135,73273.000000,26727.000000,24,88018.999971,112419317.117694,1084.561726,0.907106,2,4,2,0.006485,27
136,75177.000000,24823.000000,24,103941.837664,265464182.670811,1117.363421,0.766177,2,4,3,0.006826,26
137,76562.000000,23438.000000,26,92306.597208,151698537.682797,1204.158318,0.831254,2,4,2,0.007946,30
138,67699.000000,32301.000000,17,83368.021216,446795245.530660,1089.000614,0.890597,2,4,3,0.009972,36
139,82761.000000,17239.000000,28,88430.737621,70276056.569313,898.854295,1.049491,2,4,2,0.008126,23
140,73842.000000,26158.000000,23,90994.613455,113160482.129330,1115.037869,0.764522,2,4,4,0.005877,31
141,75935.000000,24065.000000,22,89879.584315,81681437.249954,1040.724432,0.874408,2,4,2,0.007054,32
142,89258.000000,10742.000000,39,130074.602559,486547938.263754,1098.020595,0.944968,2,4,2,0.005838,12
143,68572.000000,31428.000000,20,76199.005248,128323231.578012,976.571867,0.857359,2,4,1,0.016869,33
144,75145.000000,24855.000000,24,96066.031236,76330303.306562,1103.815650,0.806524,2,4,1,0.006135,30
145,72425.000000,27575.000000,21,86936.717464,70440056.429259,1149.136347,0.820728,2,4,4,0.006493,31
146,77335.000000,22665.000000,23,90215.220442,162217608.218539,996.421005,0.932092,2,4,4,0.005036,29
147,65930.000000,34070.000000,18,90534.789673,169603007.827610,1435.042527,0.759535,2,4,4,0.007662,33
148,67227.000000,32773.000000,17,89820.476124,173820648.909994,1257.253757,0.807597,2,4,5,0.010717,34
149,72701.000000,27299.000000,23,91113.733337,149363322.680126,1112.251047,0.925538,2,4,4,0.008694,28
150,67806.000000,32194.000000,21,79686.235129,172561727.987862,1028.684347,1.033244,2,4,1,0.007800,30
151,75332.000000,24668.000000,24,89212.294159,112168216.208819,1026.062049,0.919476,2,4,1,0.007792,26
152,79981.000000,20019.000000,30,98509.861469,88994002.618428,1050.387975,0.891334,2,4,2,0.005950,22
153,76314.000000,23686.000000,26,87106.600812,120363986.192951,1093.724304,0.870497,2,4,1,0.006552,24
154,67923.000000,32077.000000,18,92493.805150,388779272.217367,1228.430110,0.823853,2,4,3,0.009241,34
155,83004.000000,16996.000000,29,110479.941029,177054544.894618,1102.446063,0.908417,2,4,2,0.006996,23
156,62687.000000,37313.000000,16,99260.879801,215301585.194524,1595.322015,0.718153,2,4,2,0.010015,35
157,75747.000000,24253.000000,27,86698.806250,58021997.582348,914.377298,1.027220,2,4,2,0.012353,25
158,79233.000000,20767.000000,28,102969.044822,114815093.300446,1198.683446,0.998956,2,4,1,0.009497,24
159,85257.000000,14743.000000,34,114942.177740,278255721.538821,1211.614096,0.990112,2,4,5,0.005367,17
160,69822.000000,30178.000000,19,102319.280478,277531365.755084,1452.379402,0.830830,2,4,5,0.009144,31
161,73579.000000,26421.000000,26,111046.923172,241415212.973382,1467.460605,0.765614,2,4,5,0.007865,25
162,75386.000000,24614.000000,27,97357.717224,135244249.711720,1127.928432,0.950501,2,4,1,0.006467,26
163,70624.000000,29376.000000,20,89024.738259,338772189.623257,1081.825490,0.882637,2,4,1,0.011081,31
164,71612.000000,28388.000000,22,84406.985987,117424241.273501,1063.267940,0.948872,2,4,4,0.017286,31
165,73480.000000,26520.000000,26,110702.162495,353191341.682642,1498.577180,0.715538,2,4,4,0.006371,25
166,75133.000000,24867.000000,26,90508.497586,127458866.307130,1011.701658,1.040723,2,4,1,0.007134,26
167,75436.000000,24564.000000,26,110746.342009,394314517.901439,1248.849930,0.935529,2,4,1,0.009845,25
168,76763.000000,23237.000000,28,124292.099524,349402658.128736,1621.439448,0.767358,2,4,1,0.015141,25
169,96084.000000,3916.000000,46,188987.310603,2036053784.394266,1673.990505,0.642731,2,4,1,0.004403,5
170,82349.000000,17651.000000,30,172134.375611,856739441.269143,1823.258134,0.625395,2,4,4,0.010123,20
171,75911.000000,24089.000000,28,174853.209199,1290169747.608297,2179.582028,0.589721,2,4,2,0.010240,23
172,83188.000000,16812.000000,34,164797.725560,1241204324.166298,1812.147490,0.618229,2,4,3,0.008529,16
173,73400.000000,26600.000000,24,213366.547520,1523301641.558975,2452.085690,0.475555,2,4,4,0.019400,27
174,69629.000000,30371.000000,26,209833.094197,1825114069.180285,3188.237278,0.480076,2,4,3,0.020721,24
175,72630.000000,27370.000000,25,219898.949739,1863048345.386024,3050.419889,0.471667,2,4,4,0.016179,25
176,71065.000000,28935.000000,23,200160.532726,1534771165.973528,2771.646857,0.496981,2,4,3,0.030132,27
177,80856.000000,19144.000000,28,214920.643707,1688489456.635704,2359.264524,0.495113,2,4,5,0.015611,23
178,82612.000000,17388.000000,32,213791.449053,1741858637.373564,1986.581478,0.588299,2,4,2,0.017789,18
179,78890.000000,21110.000000,29,216367.206314,1694625315.252804,2589.725508,0.469230,2,4,2,0.029191,21
180,74143.000000,25857.000000,23,211980.250459,1464552790.349099,2661.466610,0.564465,2,4,4,0.011333,28
181,74572.000000,25428.000000,25,203752.396241,1587786325.638350,2289.459679,0.533034,2,4,4,0.021626,27
182,75797.000000,24203.000000,29,207230.258134,1714690680.968508,2859.260108,0.573211,2,4,1,0.016455,21
183,76833.000000,23167.000000,27,201312.325752,1391228333.807636,2399.968071,0.544062,2,4,1,0.011762,23
184,80701.000000,19299.000000,32,205691.714107,1961273678.488834,2095.939861,0.567113,2,4,1,0.020113,20
