generation,prey_fitness,predator_fitness,num_alive_end,avg_bb_size,var_bb_size,avg_shortest_dist,swarm_density_count,prey_neurons_connected_prey_retina,prey_neurons_connected_predator_retina,predator_neurons_connected_prey_retina,mutual_info,num_attacks
1,64196.000000,35804.000000,17,55744.227779,52162467.479555,1059.770043,0.650051,7,4,1,0.004231,35
1,72322.000000,27678.000000,24,64086.675440,4514393.239209,1116.225593,0.419117,7,4,1,0.002608,29
2,65456.000000,34544.000000,19,54771.492584,59972861.471921,1131.584533,0.454125,7,4,1,0.004653,35
3,100000.000000,1.000000,50,63853.552472,1440803.625677,917.524348,0.650260,7,4,1,0.002086,1
4,70617.000000,29383.000000,15,52488.185429,198346409.906378,989.532127,0.528049,6,4,2,0.003870,37
5,71977.000000,28023.000000,23,57919.794305,20174130.781332,1024.268443,0.641369,3,4,1,0.003023,27
6,72159.000000,27841.000000,21,64200.367635,13703153.500502,1120.263189,0.479457,3,4,1,0.003387,30
7,100000.000000,1.000000,50,67230.907755,2085698.855056,921.101173,0.677940,3,4,0,0.000000,0
8,67644.000000,32356.000000,19,55496.247071,38434120.349477,1182.811270,0.549130,3,4,1,0.004774,35
9,62281.000000,37719.000000,12,53343.302347,120429048.276170,1073.689807,0.472865,3,4,1,0.003015,43
10,72460.000000,27540.000000,22,64229.607364,34537548.724906,1259.809139,0.346715,3,4,1,0.003013,31
11,65504.000000,34496.000000,17,52321.471896,116642578.987513,1141.683046,0.476827,3,4,1,0.003042,34
12,66306.000000,33694.000000,13,58090.502143,58410612.624916,1218.167784,0.481327,3,4,1,0.003140,38
13,85546.000000,14454.000000,33,231026.140206,1878508922.169299,2385.090333,0.521562,3,5,1,0.013352,19
14,79384.000000,20616.000000,32,227423.915207,2049942010.132887,2491.330713,0.477146,3,5,1,0.011603,19
15,78440.000000,21560.000000,31,229059.571570,2222746380.864307,2710.404872,0.401826,3,5,1,0.016964,22
16,87525.000000,12475.000000,40,228978.945714,1448652750.655252,2469.292833,0.489285,3,5,2,0.012756,10
17,85899.000000,14101.000000,37,231237.766675,1787216441.143470,2559.065969,0.463644,3,5,1,0.010791,15
18,87193.000000,12807.000000,37,227972.769417,2017935662.013587,2218.390469,0.511183,3,5,1,0.020586,13
19,87125.000000,12875.000000,34,225478.713136,1570729632.314317,2218.383537,0.586606,3,5,1,0.026447,16
20,85553.000000,14447.000000,32,222475.132863,1997209643.566548,2425.511299,0.528513,3,5,1,0.013176,20
21,91026.000000,8974.000000,43,232554.760580,1908711349.906483,2115.238038,0.545704,3,5,2,0.002749,7
22,77471.000000,22529.000000,29,228672.738050,2123987894.377845,2792.446541,0.505158,3,5,1,0.018055,21
23,84749.000000,15251.000000,36,234035.440332,1734796112.471410,2516.645019,0.568627,3,5,1,0.017478,14
24,89806.000000,10194.000000,40,228832.302277,2043639424.765244,2141.345912,0.646629,3,5,1,0.009136,10
25,85532.000000,14468.000000,35,226704.388378,2335657724.951246,2580.289517,0.478518,3,5,1,0.013124,17
26,78598.000000,21402.000000,32,228089.487507,2411441960.359911,2538.108008,0.468328,3,5,1,0.010085,19
27,88015.000000,11985.000000,37,230124.869655,2114173057.734553,2420.445794,0.653555,3,5,1,0.010341,16
28,78823.000000,21177.000000,30,234244.827100,1884833981.941615,2804.795842,0.514216,3,5,1,0.015391,24
29,85162.000000,14838.000000,38,232562.774640,1998927348.761446,2370.752261,0.569181,3,5,1,0.008202,14
30,81519.000000,18481.000000,29,233690.496081,1743762568.208925,2530.180199,0.503351,3,5,1,0.016420,23
31,80407.000000,19593.000000,31,231630.750316,2082405150.830675,2826.431455,0.478786,3,5,1,0.012829,20
32,79960.000000,20040.000000,27,233406.297133,1667431693.230299,2470.060617,0.517066,3,5,1,0.011461,26
33,78471.000000,21529.000000,30,228172.792163,2378286232.476383,2422.634834,0.581211,3,5,1,0.013781,21
34,83849.000000,16151.000000,32,232433.908212,1819307585.732231,2075.885347,0.700259,3,5,2,0.018619,21
35,90615.000000,9385.000000,39,234284.409178,1788779324.178342,2219.793381,0.731636,3,5,2,0.008627,11
36,81578.000000,18422.000000,30,234241.376038,1913325154.091281,2258.655420,0.586789,3,5,1,0.012117,22
37,75319.000000,24681.000000,27,232610.088101,1880562985.245940,3232.541278,0.443361,3,5,4,0.016401,24
38,79432.000000,20568.000000,30,234888.918592,1728910233.640524,2746.356457,0.521094,2,5,1,0.010440,21
39,87460.000000,12540.000000,38,230888.978366,2076592267.869818,2299.947806,0.576821,2,5,1,0.008058,15
40,79011.000000,20989.000000,31,231905.157204,1924893255.221536,2698.671682,0.456518,2,5,2,0.018164,21
41,83339.000000,16661.000000,36,232918.440638,1929562157.311828,2261.342735,0.553530,2,5,1,0.012041,15
42,89219.000000,10781.000000,36,232375.935408,1849363347.771086,2136.548440,0.703459,2,5,2,0.013208,15
43,81409.000000,18591.000000,30,227393.755110,2305288561.391851,2665.405202,0.539622,2,5,1,0.011549,23
44,78544.000000,21456.000000,28,232304.771404,1978845896.707526,2614.771818,0.483310,2,5,4,0.015595,24
45,80471.000000,19529.000000,31,231953.070429,1947946640.657891,2571.655178,0.451262,2,5,1,0.011519,20
46,87037.000000,12963.000000,34,234294.730287,1754240236.348400,2267.355859,0.602566,2,5,1,0.016129,20
47,79306.000000,20694.000000,27,230024.396315,2160103769.635030,2721.105108,0.530593,2,5,1,0.015126,25
48,76899.000000,23101.000000,25,232070.279509,2101020337.753903,2877.435399,0.473516,2,5,1,0.023716,28
49,87764.000000,12236.000000,38,229330.468023,2225794543.819922,1971.299397,0.585082,2,5,1,0.015287,15
50,79150.000000,20850.000000,30,232752.855605,1906533161.204685,2740.540933,0.599523,2,5,1,0.016077,25
51,77310.000000,22690.000000,32,223403.688915,2023083810.626679,2791.387686,0.567096,2,5,1,0.019537,22
52,77623.000000,22377.000000,28,228279.158668,1986163693.422293,2677.310926,0.547025,1,6,1,0.019722,24
53,73828.000000,26172.000000,25,229007.847687,1818540452.334567,3071.314657,0.489693,1,6,4,0.017176,29
54,76260.000000,23740.000000,25,234604.390061,1792269426.875464,2850.077010,0.402702,1,6,1,0.020025,25
55,86270.000000,13730.000000,33,224460.100695,2330734081.129954,2232.717818,0.574208,1,6,1,0.014196,22
56,85542.000000,14458.000000,33,228246.189328,2228335930.431309,2279.346723,0.638287,1,6,1,0.014829,18
57,74849.000000,25151.000000,22,227609.239921,2172931150.065326,3021.895129,0.433615,1,6,1,0.022256,30
58,78802.000000,21198.000000,32,231294.492144,2146966157.008738,2192.740298,0.578687,1,6,1,0.008782,21
59,82682.000000,17318.000000,32,231583.732221,2089498372.759335,2764.031036,0.450027,1,6,1,0.013396,20
60,93430.000000,6570.000000,43,233420.910278,1806711284.713380,2134.005798,0.515652,1,6,1,0.008594,9
61,84765.000000,15235.000000,34,228798.698535,2084265574.288002,2506.995435,0.551996,1,6,1,0.016641,17
62,76607.000000,23393.000000,27,231228.970405,1903012672.746220,2499.639376,0.522306,1,6,1,0.016035,25
63,76968.000000,23032.000000,29,230573.364636,2038876290.904092,2683.706689,0.492222,1,6,1,0.012897,23
64,80656.000000,19344.000000,30,228517.801940,1885710749.185013,2585.360298,0.498765,1,6,2,0.008786,22
65,70355.000000,29645.000000,20,228041.717598,1856929150.521913,3154.857017,0.462002,1,6,1,0.023342,30
