generation,prey_fitness,predator_fitness,num_alive_end,avg_bb_size,var_bb_size,avg_shortest_dist,swarm_density_count,prey_neurons_connected_prey_retina,prey_neurons_connected_predator_retina,predator_neurons_connected_prey_retina,mutual_info,num_attacks
1,53684.000000,46316.000000,6,46390.470618,288155554.009235,1343.783343,0.000000,5,2,1,0.005434,44
1,66665.000000,33335.000000,14,51245.673621,180378272.243992,1182.801234,0.000000,5,2,1,0.005982,36
2,55180.000000,44820.000000,10,54138.972133,64176567.318400,1460.457236,0.000000,5,2,1,0.006990,40
3,54979.000000,45021.000000,8,46420.937745,125241906.274356,1434.208713,0.000000,5,2,1,0.007561,42
4,64809.000000,35191.000000,16,58269.041221,25625679.109180,1333.038355,0.000000,4,0,2,0.005198,34
5,58178.000000,41822.000000,9,46936.506844,211021775.200824,1227.165222,0.000000,4,0,1,0.002979,41
6,59568.000000,40432.000000,8,52938.134580,42305660.715344,1551.648206,0.000000,4,0,1,0.005336,42
7,63833.000000,36167.000000,19,58405.861836,15727622.137785,1340.202539,0.000000,4,0,1,0.010883,31
8,62396.000000,37604.000000,10,53621.770432,81419445.627344,1376.131761,0.000000,4,0,2,0.003854,40
9,65574.000000,34426.000000,16,54735.478186,46314245.189648,1304.101299,0.000000,4,0,1,0.004150,34
10,68445.000000,31555.000000,19,55494.626264,110448164.226115,1351.496002,0.000000,4,0,1,0.005375,31
11,57022.000000,42978.000000,11,49099.112899,107058502.885173,1271.913330,0.000000,4,0,1,0.004737,39
12,64814.000000,35186.000000,13,50782.419609,99238213.513989,1368.039312,0.000000,4,0,1,0.004622,37
13,77808.000000,22192.000000,25,56025.676478,65000346.905756,1172.658408,0.000000,4,0,1,0.003360,25
14,58640.000000,41360.000000,8,44362.558283,193543904.855083,1239.913327,0.000000,4,0,1,0.002729,42
15,64806.000000,35194.000000,14,57187.622815,16036994.047762,1337.497856,0.000000,4,0,1,0.004854,36
16,57672.000000,42328.000000,12,46337.549865,250664010.632262,1250.616499,0.000000,4,0,1,0.002655,38
17,52739.000000,47261.000000,5,51431.581661,136074096.563349,1738.131479,0.000000,4,0,1,0.004069,45
18,58056.000000,41944.000000,9,46715.919511,288951997.536135,1224.960977,0.000000,4,0,1,0.007002,41
19,54779.000000,45221.000000,9,46887.878494,163370885.134970,1351.165798,0.000000,4,0,1,0.003542,41
20,68479.000000,31521.000000,19,61457.145402,7900226.838234,1332.168626,0.000000,4,0,1,0.002418,31
21,59880.000000,40120.000000,13,49387.734405,115282052.966997,1352.863477,0.000000,5,0,1,0.004245,37
22,57840.000000,42160.000000,10,49975.714143,160181307.558233,1350.512954,0.000000,5,0,2,0.005233,40
23,66172.000000,33828.000000,16,55992.194141,74086867.401784,1329.319712,0.000000,6,0,1,0.003781,34
24,50697.000000,49303.000000,9,49884.260183,167138472.645396,1736.951130,0.000000,6,0,2,0.007093,41
25,58712.000000,41288.000000,11,52489.271734,100745718.922290,1368.755784,0.000000,6,0,1,0.015006,39
26,69762.000000,30238.000000,16,49591.062545,189273628.976425,1130.481197,0.000000,6,0,1,0.002808,34
