generation,prey_fitness,predator_fitness,num_alive_end,avg_bb_size,var_bb_size,avg_shortest_dist,swarm_density_count,prey_neurons_connected_prey_retina,prey_neurons_connected_predator_retina,predator_neurons_connected_prey_retina,mutual_info,num_attacks
1,66158.000000,33842.000000,15,48760.490067,81867743.889789,685.346501,0.000000,4,4,1,0.003128,35
1,100000.000000,1.000000,50,61132.914019,2064972.940906,422.748560,0.000000,4,4,0,0.002637,0
2,62640.000000,37360.000000,11,48784.577877,120134963.563472,694.204117,0.000000,4,4,1,0.003381,39
3,62592.000000,37408.000000,16,56001.619802,22863270.769291,934.430585,0.000000,4,4,1,0.002924,34
4,63045.000000,36955.000000,16,56448.332472,26071722.774785,782.458826,0.000000,4,4,2,0.002135,34
5,60361.000000,39639.000000,13,46288.965875,83663493.974596,768.960014,0.000000,4,4,1,0.004765,37
6,71050.000000,28950.000000,17,52618.647280,142677543.439146,722.974061,0.000000,4,4,1,0.002620,33
7,63801.000000,36199.000000,17,52363.303475,39570383.585098,674.513593,0.000000,4,4,2,0.002738,33
8,59852.000000,40148.000000,11,45645.824585,178091027.294506,629.872680,0.000000,4,4,1,0.004449,39
9,66935.000000,33065.000000,18,54733.935474,49366776.895182,797.985964,0.000000,4,4,1,0.004043,32
10,60439.000000,39561.000000,11,47811.596931,89957020.818219,749.014732,0.000000,4,4,1,0.003250,39
11,66025.000000,33975.000000,18,56273.986259,32544059.294492,874.941117,0.000000,4,4,1,0.003891,32
12,100000.000000,1.000000,50,60736.172973,2749483.650490,431.238141,0.000000,4,4,0,0.000000,0
13,69593.000000,30407.000000,17,49513.188852,127767879.089216,614.138653,0.000000,4,4,1,0.003926,33
14,68341.000000,31659.000000,19,60125.726610,34152559.132429,863.692524,0.000000,4,4,1,0.001967,31
15,51855.000000,48145.000000,5,47953.650233,140268561.322486,917.016786,0.000000,4,4,1,0.005021,45
16,72581.000000,27419.000000,19,56310.337210,94473379.785419,668.295587,0.000000,4,4,1,0.003844,31
17,62642.000000,37358.000000,14,47615.553434,75710116.837465,807.334343,0.000000,4,4,1,0.003129,36
18,52764.000000,47236.000000,8,42121.759565,155914386.903063,659.698137,0.000000,4,4,1,0.002221,42
19,47643.000000,52357.000000,6,38638.025103,220121059.153907,914.936380,0.000000,4,4,1,0.004298,44
20,62341.000000,37659.000000,11,47144.202011,73356454.168344,742.449941,0.000000,4,4,1,0.002744,39
21,77439.000000,22561.000000,29,218919.904833,2291296873.943675,2632.643374,0.000000,4,4,2,0.015992,21
22,82420.000000,17580.000000,33,218692.406990,1862935280.503646,2187.925870,0.000000,3,4,1,0.014142,17
23,84059.000000,15941.000000,33,215226.353632,2034082147.195200,2517.730204,0.000000,3,4,1,0.018668,17
24,83753.000000,16247.000000,38,222775.102417,2239860181.903748,2393.079919,0.000000,3,4,1,0.005902,12
25,78789.000000,21211.000000,25,209777.679830,2898463125.341774,2789.479360,0.000000,3,4,1,0.016944,25
26,86635.000000,13365.000000,34,215723.468208,2094424860.342307,2047.357808,0.000000,3,4,1,0.017484,16
27,91955.000000,8045.000000,41,222048.030220,2211670871.570837,2097.179321,0.000000,3,4,2,0.022402,9
28,78114.000000,21886.000000,31,209662.244003,1824838116.962366,2851.237492,0.000000,3,4,1,0.010820,19
29,78295.000000,21705.000000,28,230554.768758,1946807898.497236,2819.280918,0.000646,3,4,1,0.017151,22
30,77274.000000,22726.000000,29,229456.321171,2243974524.636341,2852.984426,0.016662,3,4,1,0.015781,21
31,78678.000000,21322.000000,29,213951.690902,2426878745.892528,2577.176800,0.000000,3,4,2,0.017232,21
32,78238.000000,21762.000000,28,225399.416377,2233487301.406052,2684.109774,0.003679,3,4,1,0.015244,22
33,70037.000000,29963.000000,22,230280.639046,2082611455.941878,3571.678032,0.000000,3,4,2,0.014482,28
34,86277.000000,13723.000000,34,228491.439518,2116972752.957555,2546.070843,0.000000,3,4,1,0.017935,16
35,75855.000000,24145.000000,31,213200.627739,2934485546.691238,2528.623424,0.000000,3,4,1,0.025360,19
36,89546.000000,10454.000000,37,225732.092915,2077736639.981934,2014.201768,0.003604,3,4,1,0.020428,13
37,81198.000000,18802.000000,32,224722.736719,1720252119.851382,2652.100124,0.000514,2,4,1,0.014340,18
38,86288.000000,13712.000000,36,221021.374213,2155605961.785204,2091.822257,0.000000,2,4,1,0.008618,14
39,83584.000000,16416.000000,33,224111.257265,1937063353.349927,2500.763039,0.000000,2,4,1,0.014362,17
40,80726.000000,19274.000000,34,221402.245273,2592154425.722885,2704.163399,0.000000,2,4,1,0.013178,16
41,80309.000000,19691.000000,33,231293.065425,1826930628.127624,2654.369432,0.000000,2,4,1,0.020515,17
42,73660.000000,26340.000000,25,221929.807023,2092325971.573896,2855.791709,0.000000,2,4,2,0.016827,25
43,77576.000000,22424.000000,24,226337.071406,1932683584.142124,2758.547213,0.000000,2,4,2,0.014064,26
44,79865.000000,20135.000000,33,224507.843682,2310656319.138933,2693.901242,0.000727,2,4,1,0.017060,17
45,77847.000000,22153.000000,31,224143.783304,1992667469.552560,2889.935952,0.000000,2,4,1,0.011578,19
46,84562.000000,15438.000000,34,228369.086574,2022285230.806260,2548.779348,0.000000,2,4,1,0.015933,16
47,75607.000000,24393.000000,28,229716.319101,2196673532.849697,2870.995498,0.000000,2,4,1,0.015341,22
48,72029.000000,27971.000000,25,223469.822054,2062136885.021557,3111.842475,0.008314,2,4,1,0.020463,25
49,85330.000000,14670.000000,28,227290.452989,2294485273.840059,2690.145830,0.006477,2,4,2,0.016074,22
50,71731.000000,28269.000000,23,228381.330385,1654258888.807992,2923.861534,0.003129,2,4,1,0.019408,27
51,74096.000000,25904.000000,26,228970.622855,1937750903.408864,2979.654551,0.003185,2,4,1,0.011948,24
52,86980.000000,13020.000000,35,226879.126254,2517183006.262270,2410.035498,0.001788,2,4,2,0.019245,15
