generation,prey_fitness,predator_fitness,num_alive_end,avg_bb_size,var_bb_size,avg_shortest_dist,swarm_density_count,prey_neurons_connected_prey_retina,prey_neurons_connected_predator_retina,predator_neurons_connected_prey_retina,mutual_info,num_attacks
1,64255.000000,35745.000000,15,53854.383861,28235142.445369,870.305986,0.000000,3,2,1,0.004421,35
1,70704.000000,29296.000000,19,50780.665697,62364424.615711,542.200295,0.000000,3,2,1,0.002151,31
2,75551.000000,24449.000000,23,51141.724077,93980614.930266,545.833264,0.000000,3,2,1,0.002757,27
3,71240.000000,28760.000000,21,51757.451946,137707512.219797,586.576154,0.000000,3,2,1,0.004831,29
4,63343.000000,36657.000000,16,47594.600880,164888428.845156,700.138714,0.000000,3,2,1,0.001974,34
5,69913.000000,30087.000000,19,47388.864619,89515421.609236,535.826331,0.000000,3,2,1,0.001801,31
6,61734.000000,38266.000000,11,59113.693988,5827163.434646,1247.456157,0.000000,3,3,1,0.006042,39
7,60866.000000,39134.000000,14,57513.285016,13152254.075445,1079.585627,0.000000,3,3,1,0.005107,36
8,62959.000000,37041.000000,15,54378.880372,48289018.186142,872.841173,0.000000,3,3,1,0.004918,35
9,66657.000000,33343.000000,14,52061.943149,37053111.551693,876.141548,0.000000,3,3,1,0.003144,36
10,62572.000000,37428.000000,18,53491.154082,12596844.967090,910.597094,0.000000,3,3,1,0.007809,32
11,62787.000000,37213.000000,14,49675.325586,147321711.813862,733.522001,0.000000,3,3,1,0.005146,36
12,63749.000000,36251.000000,13,46863.813566,147232141.121820,690.774603,0.000000,3,3,1,0.003785,37
13,66491.000000,33509.000000,16,54288.211720,126905795.447973,678.718353,0.000000,3,3,1,0.003637,34
14,66719.000000,33281.000000,14,49230.433051,204272439.288138,665.784917,0.000000,3,3,1,0.003401,36
15,69821.000000,30179.000000,25,228723.602470,2305860927.654870,2943.215554,0.008540,4,3,1,0.020770,25
16,74175.000000,25825.000000,27,223924.958080,2431113741.633857,2873.644931,0.066882,4,3,1,0.016336,23
17,88677.000000,11323.000000,37,230441.385332,1930682442.683456,2240.775330,0.003664,4,3,1,0.018069,13
18,82932.000000,17068.000000,33,227266.538908,2308413950.375244,2377.160875,0.000650,4,3,1,0.021016,17
19,78067.000000,21933.000000,25,226898.561913,2595521447.644308,2581.468649,0.000273,4,3,1,0.019342,25
20,72771.000000,27229.000000,26,228537.260199,2045382723.729367,3154.929664,0.000536,4,3,1,0.012921,24
21,80799.000000,19201.000000,33,224768.342584,2634935391.126798,2426.956894,0.002838,4,4,1,0.009692,17
22,80971.000000,19029.000000,32,205606.474374,1767057688.985201,2231.933214,0.000000,4,4,1,0.018506,18
23,83184.000000,16816.000000,32,232799.172256,2102706008.922429,2603.776377,0.001353,4,4,1,0.012100,18
24,79800.000000,20200.000000,29,226080.689263,2705602518.535660,2787.518690,0.000821,4,4,1,0.010247,21
25,78307.000000,21693.000000,30,224050.794537,2000824409.686259,2729.643340,0.000000,4,4,1,0.013894,20
26,90203.000000,9797.000000,39,221414.424789,2378060701.731943,2273.905426,0.000000,4,4,1,0.017551,11
27,82289.000000,17711.000000,35,221818.220769,1867591341.230163,2395.938678,0.000000,4,4,1,0.016084,15
28,80636.000000,19364.000000,31,213969.102362,1846264286.179964,2377.428636,0.000000,4,4,1,0.011671,19
29,82885.000000,17115.000000,32,208942.517820,2264684179.374665,2262.616176,0.000000,4,4,1,0.013952,18
30,63386.000000,36614.000000,18,195877.863997,2651979487.487201,3362.532746,0.000000,4,4,1,0.023576,32
31,83735.000000,16265.000000,35,213249.063161,2093322628.119849,2229.913983,0.000000,4,4,1,0.008106,15
32,79030.000000,20970.000000,32,205573.535037,1841316952.743269,2315.119934,0.000000,4,4,1,0.011719,18
33,84882.000000,15118.000000,33,199371.520549,1569680573.688930,1930.012897,0.000000,4,4,1,0.015340,17
34,82605.000000,17395.000000,34,214953.090010,2150569535.695770,2008.761153,0.000000,4,4,1,0.012447,16
35,94462.000000,5538.000000,43,212467.054236,2253241592.431892,1913.049611,0.000000,4,4,1,0.017600,7
36,82988.000000,17012.000000,34,203742.319697,1719758181.183240,2161.462411,0.000000,4,4,1,0.015442,16
37,80014.000000,19986.000000,29,199202.597570,2049133165.836462,2288.452447,0.000000,4,4,1,0.016615,21
38,79242.000000,20758.000000,29,202260.849311,1872279914.647182,2285.838778,0.000000,4,4,1,0.011273,21
39,76274.000000,23726.000000,28,210893.257898,1998163519.772031,2537.324662,0.000000,4,4,1,0.009570,22
40,74624.000000,25376.000000,30,203941.014443,1823908175.522918,2661.490935,0.000000,4,4,1,0.014593,20
41,79980.000000,20020.000000,32,208168.589732,2296148777.217333,2536.469314,0.000000,4,4,1,0.020132,18
42,77132.000000,22868.000000,27,195092.619804,2307364934.579393,2405.923935,0.000000,4,4,2,0.019983,23
43,80603.000000,19397.000000,30,210075.654148,1818050422.413003,2186.883704,0.000000,4,4,2,0.017687,20
44,75869.000000,24131.000000,27,191336.183676,1662392233.809008,2124.652462,0.000000,4,4,1,0.025390,23
45,71675.000000,28325.000000,24,157490.931710,1062854938.116653,2102.238770,0.000000,4,4,5,0.026817,26
46,85550.000000,14450.000000,33,181186.173958,1511515976.671583,1844.658010,0.000000,4,4,1,0.026130,17
47,74799.000000,25201.000000,23,201271.860687,1734660996.979393,2711.867699,0.000000,4,4,1,0.014520,27
48,79220.000000,20780.000000,30,155981.985613,651550212.210384,1710.605780,0.000000,4,4,3,0.020119,20
49,77154.000000,22846.000000,27,140530.162972,1044004253.058885,1676.873653,0.000000,4,4,2,0.018279,23
50,80581.000000,19419.000000,30,134236.050165,971515546.820753,1384.919250,0.000000,4,4,2,0.011104,20
51,95720.000000,4280.000000,47,185102.977077,1731559450.864540,1524.252870,0.000000,4,4,0,-0.000000,3
52,75338.000000,24662.000000,27,159420.883282,796371368.740483,1475.699452,0.000000,4,4,4,0.019385,23
53,78754.000000,21246.000000,28,158481.641538,1170817028.949677,1841.476789,0.000000,4,4,3,0.021680,22
54,76138.000000,23862.000000,26,202531.565547,1625977747.973168,2605.029452,0.000000,4,4,1,0.017840,24
55,75651.000000,24349.000000,27,153409.093770,1428033250.656161,2148.088914,0.000000,4,4,1,0.021248,23
56,86453.000000,13547.000000,40,194289.103811,2300974873.426145,2009.524334,0.000000,4,4,1,0.029788,10
57,63482.000000,36518.000000,17,160190.720554,906381511.260976,2684.217806,0.000000,4,4,1,0.017098,33
58,74618.000000,25382.000000,26,182428.494578,1144421910.009987,2549.620101,0.000000,4,4,1,0.016636,24
59,78044.000000,21956.000000,29,194686.741000,1563425267.040747,2225.402673,0.000000,4,4,2,0.010655,21
60,81105.000000,18895.000000,28,138875.878668,944073402.705614,1625.879220,0.000000,4,4,3,0.020466,22
61,78068.000000,21932.000000,27,222546.212003,1674285232.143219,2679.643030,0.000000,4,4,3,0.035086,23
62,74959.000000,25041.000000,25,228011.066050,1771925866.717139,3035.339454,0.000000,4,4,2,0.026712,25
63,78556.000000,21444.000000,26,202857.881458,2412750513.568892,2192.774467,0.000000,4,4,1,0.025395,24
64,82602.000000,17398.000000,33,223619.719877,1731780974.268157,2366.594977,0.000000,4,4,2,0.021715,17
65,74269.000000,25731.000000,25,205740.004366,1837802344.068138,2665.404078,0.000000,4,4,1,0.029031,25
66,81232.000000,18768.000000,29,210632.739666,1836295672.396574,2414.659900,0.000000,3,5,1,0.022259,21
67,79334.000000,20666.000000,29,174156.552562,1239966279.237275,1877.389041,0.000000,3,5,1,0.016187,21
