generation,prey_fitness,predator_fitness,num_alive_end,avg_bb_size,var_bb_size,avg_shortest_dist,swarm_density_count,prey_neurons_connected_prey_retina,prey_neurons_connected_predator_retina,predator_neurons_connected_prey_retina,mutual_info
1,84568.000000,15432.000000,34,216658.464654,1858110873.515135,2329.123693,0.428722,3,3,1,0.018551
1,81768.000000,18232.000000,35,213464.204737,1801952482.130639,2539.784741,0.430559,3,3,1,0.017591
2,73314.000000,26686.000000,26,195845.488172,1186889207.912964,2518.973922,0.417433,3,3,1,0.015296
3,88180.000000,11820.000000,36,210920.230288,1747448014.301686,2208.652790,0.461865,3,2,1,0.013771
4,82354.000000,17646.000000,33,200222.889288,1733746743.125026,2234.202387,0.512775,3,2,1,0.010539
5,79189.000000,20811.000000,31,199993.388748,1689853634.595712,2271.431958,0.509011,3,2,1,0.038460
6,84144.000000,15856.000000,37,207290.861346,1945344882.420577,2146.199310,0.493486,3,2,1,0.010170
7,81120.000000,18880.000000,33,203848.061617,1662962447.902707,2286.276203,0.423712,3,2,1,0.018770
8,81544.000000,18456.000000,32,214850.926488,1804286997.141260,2340.213422,0.525211,3,2,1,0.012000
9,85928.000000,14072.000000,37,195418.103300,1617854579.648815,1854.493159,0.566637,3,2,1,0.011799
10,79689.000000,20311.000000,32,182382.763964,1325655862.497553,1903.466318,0.622623,3,2,1,0.022360
11,75448.000000,24552.000000,27,146746.435860,442438224.035792,1757.304273,0.618576,3,2,1,0.012257
12,78150.000000,21850.000000,30,193585.992548,1764264024.708104,2085.346472,0.467407,3,2,1,0.010180
13,84486.000000,15514.000000,36,179198.275032,1320936684.116039,1715.478415,0.587687,3,2,1,0.020050
14,81039.000000,18961.000000,34,189064.570329,1330526527.477790,2057.400509,0.505877,3,2,1,0.020971
15,83549.000000,16451.000000,34,187831.039624,1388183968.997200,2080.563507,0.537217,3,2,1,0.013849
16,78193.000000,21807.000000,30,193883.470809,1265223292.060947,2498.999127,0.573164,3,2,1,0.011526
17,84754.000000,15246.000000,35,205397.766112,1841457842.271397,2229.481925,0.515249,3,2,1,0.008192
18,80750.000000,19250.000000,31,182075.298429,1527771097.055774,1873.661444,0.577653,3,2,1,0.011740
19,72109.000000,27891.000000,25,182202.106267,992828451.329862,2260.208266,0.455679,3,2,1,0.017524
20,80362.000000,19638.000000,34,205775.682502,1822750033.343515,2218.544191,0.591296,3,2,2,0.021249
21,73329.000000,26671.000000,24,183761.650238,1944848925.161969,2333.318238,0.451798,3,2,2,0.013813
22,76208.000000,23792.000000,29,182351.491318,1487249020.173949,2120.758821,0.477764,3,2,1,0.027526
23,83719.000000,16281.000000,36,189996.964483,1681920106.748631,2046.351531,0.597577,3,2,1,0.017743
24,77793.000000,22207.000000,27,143772.124886,528060627.924301,1731.166253,0.781120,3,2,1,0.018503
25,78346.000000,21654.000000,30,148663.237614,702733045.637633,1621.336345,0.645368,3,2,2,0.012327
26,76940.000000,23060.000000,30,164015.313272,1054437051.895044,1813.989353,0.596473,3,2,1,0.013016
27,77108.000000,22892.000000,28,127724.918281,398092910.095839,1541.463105,0.771519,3,2,1,0.014078
28,80484.000000,19516.000000,30,154424.771283,1531891637.111780,1659.945778,0.667006,3,2,1,0.013036
29,76847.000000,23153.000000,29,154373.670200,1274057296.905622,1710.652725,0.681030,3,2,1,0.009558
30,79175.000000,20825.000000,29,148168.357153,1007197846.757814,1711.290214,0.758014,3,2,1,0.020197
31,72715.000000,27285.000000,24,116964.718217,473685633.734217,1492.398253,0.821172,3,2,1,0.024389
32,97538.000000,2462.000000,47,183359.629469,2503092355.730042,1575.174226,0.631087,3,2,0,-0.000000
33,68574.000000,31426.000000,21,133252.906370,880458169.861349,1972.752588,0.770828,3,2,1,0.014672
34,66647.000000,33353.000000,19,151308.905059,887799896.553411,2013.727968,0.511082,3,2,1,0.016651
35,79409.000000,20591.000000,28,126638.067713,551853749.047509,1459.673142,0.833804,3,2,1,0.011928
36,80191.000000,19809.000000,31,135362.908160,464963955.659249,1411.902413,0.751306,3,2,2,0.022326
37,69431.000000,30569.000000,21,125388.219583,256475718.968991,1695.127857,0.644002,3,2,1,0.017848
38,68996.000000,31004.000000,22,120237.916113,309183699.453304,1622.292511,0.763675,3,2,2,0.016221
39,68507.000000,31493.000000,22,140023.828905,638266118.778356,2187.353499,0.657541,3,3,1,0.015634
40,77697.000000,22303.000000,26,155418.343134,820388437.451344,1805.377648,0.649073,2,3,1,0.014275
41,78213.000000,21787.000000,29,182284.117245,1659217904.283777,2220.917302,0.527301,2,3,1,0.017450
42,83616.000000,16384.000000,35,178081.452314,2036314037.087340,1926.953525,0.570376,2,3,1,0.020477
43,88412.000000,11588.000000,37,176401.282251,1367208042.281554,1721.398073,0.702076,2,3,1,0.014239
44,76243.000000,23757.000000,26,152248.671700,1056867379.850464,1792.304679,0.707258,2,3,1,0.012004
45,80703.000000,19297.000000,30,138323.575299,413594346.099987,1511.192539,0.694084,1,3,1,0.030480
46,71689.000000,28311.000000,24,133848.556218,634222235.514429,1730.136982,0.638808,1,3,1,0.015981
47,78918.000000,21082.000000,30,169051.372108,1371228452.945056,1987.605403,0.516319,1,3,2,0.018113
48,78183.000000,21817.000000,28,170542.216199,2068192273.516695,2140.083154,0.631686,1,3,2,0.025362
49,67903.000000,32097.000000,19,43940.132840,233070519.812052,487.801622,1.869499,1,3,1,0.005241
