generation,prey_fitness,predator_fitness,num_alive_end,avg_bb_size,var_bb_size,avg_shortest_dist,swarm_density_count,prey_neurons_connected_prey_retina,prey_neurons_connected_predator_retina,predator_neurons_connected_prey_retina,mutual_info
1,57633.000000,42367.000000,8,57591.016432,48863945.149253,1823.338459,0.337968,2,4,1,0.008900
1,60095.000000,39905.000000,11,55293.726728,106933242.750976,1234.345594,0.547072,2,4,1,0.008507
2,96877.000000,3123.000000,48,63748.409815,2013854.451742,972.877330,0.602917,2,4,1,0.005329
3,61244.000000,38756.000000,15,57607.165236,48234636.442053,1276.036890,0.495645,2,4,1,0.008186
4,59438.000000,40562.000000,14,45968.373029,169205746.607880,976.453888,0.675158,2,4,1,0.007653
5,67873.000000,32127.000000,16,54867.848307,82796883.111188,1151.070423,0.554142,2,4,1,0.005306
6,64554.000000,35446.000000,16,56260.664176,79418805.114380,1308.685778,0.488721,2,4,1,0.010702
7,64060.000000,35940.000000,14,58021.340416,108783310.978993,1152.323483,0.374827,2,4,1,0.005303
8,64888.000000,35112.000000,18,58169.668635,34355618.441956,1298.400082,0.509844,2,4,1,0.009262
9,70012.000000,29988.000000,18,56003.099114,85538412.835590,1083.279739,0.559297,2,4,1,0.005856
10,63184.000000,36816.000000,15,51164.441600,150574876.540718,1116.345525,0.527401,2,4,1,0.006400
11,62875.000000,37125.000000,15,50492.801440,151662172.401013,1035.752584,0.677233,2,4,1,0.008167
12,68047.000000,31953.000000,16,50597.207625,116073631.032519,1003.489066,0.575825,2,4,1,0.005191
13,64541.000000,35459.000000,16,52320.653273,93324984.660115,1071.960821,0.500587,2,4,1,0.011185
14,61896.000000,38104.000000,16,55855.110598,86090598.430452,1151.562336,0.521006,2,4,1,0.007942
15,71384.000000,28616.000000,21,61891.320750,12991019.198930,1248.850737,0.451773,2,4,1,0.006148
16,63459.000000,36541.000000,14,53739.758466,76762512.237040,1174.250081,0.519390,2,5,1,0.009708
17,51901.000000,48099.000000,5,36298.001559,409349594.671117,955.292892,0.640986,1,6,2,0.004516
18,59072.000000,40928.000000,6,41834.216951,338929848.391551,974.955003,0.627714,1,6,1,0.006569
19,82402.000000,17598.000000,30,169638.904255,1296638698.379672,1743.758488,0.772762,1,6,2,0.014645
20,78408.000000,21592.000000,28,186075.881113,2212640195.463936,2336.676504,0.541023,1,6,1,0.009760
21,71831.000000,28169.000000,22,165616.750680,2149069958.086391,1889.181807,0.652220,1,6,2,0.015355
22,77039.000000,22961.000000,31,164153.482218,1378795167.531859,1912.899473,0.676795,1,6,1,0.013339
23,72583.000000,27417.000000,23,164602.768532,1314369241.880988,2420.246403,0.815261,1,6,2,0.013837
24,80200.000000,19800.000000,29,173369.621981,1759180279.457434,2067.517556,0.755993,1,6,2,0.021563
25,76721.000000,23279.000000,28,186235.570030,2183496170.117737,2355.158595,0.714232,1,6,2,0.020625
26,82285.000000,17715.000000,34,182973.271413,1614766152.969244,1965.700266,0.824922,1,6,2,0.021104
27,62702.000000,37298.000000,15,90700.833494,190141767.943072,1502.599019,0.803420,1,6,2,0.017925
28,89435.000000,10565.000000,41,227019.337737,1725234504.326875,2165.124482,0.553835,1,6,2,0.002343
29,74514.000000,25486.000000,26,217614.610678,2076219278.422893,2819.408584,0.481355,1,6,2,0.014539
30,84430.000000,15570.000000,34,224107.981323,2370993383.022167,2405.054622,0.492320,1,6,2,0.016466
31,87642.000000,12358.000000,38,224601.192434,2554977239.885509,2130.966333,0.595443,1,6,2,0.013368
32,69663.000000,30337.000000,24,215709.335470,2310454630.682874,3275.436613,0.446922,1,6,1,0.015222
33,77364.000000,22636.000000,26,224995.566392,2143515365.841177,2636.327919,0.435929,1,6,2,0.013727
34,77420.000000,22580.000000,29,200382.944553,1758937544.096446,2502.225041,0.506972,1,6,1,0.017647
35,100000.000000,1.000000,50,210676.590572,1742396306.299607,1870.112920,0.725500,1,6,0,0.000000
36,88599.000000,11401.000000,41,219973.456168,2129275700.019240,2250.131555,0.638794,1,6,2,0.007941
37,74292.000000,25708.000000,26,195799.840160,2467382474.869730,2576.497960,0.549222,1,6,2,0.014777
38,82071.000000,17929.000000,29,212584.047477,1804283870.274799,2182.239296,0.612483,1,6,2,0.023190
39,70370.000000,29630.000000,23,209288.865993,1726178581.958771,2690.548206,0.501035,1,6,1,0.025640
40,85526.000000,14474.000000,33,214677.525908,2171500604.547375,2163.514025,0.551543,1,6,1,0.020258
41,97589.000000,2411.000000,48,222271.473896,1928768854.505972,1845.256869,0.665605,1,6,0,0.000000
42,83177.000000,16823.000000,35,206712.539125,1800773069.040243,2403.356942,0.618261,1,6,1,0.021238
43,94815.000000,5185.000000,43,222890.294121,2282063884.299764,1924.851763,0.527122,1,6,2,0.005756
44,79464.000000,20536.000000,30,204133.792201,1899209612.718536,2463.024947,0.580860,1,6,3,0.012575
45,76408.000000,23592.000000,31,212701.429677,1966074194.309970,2469.137439,0.594715,1,6,2,0.017900
46,84365.000000,15635.000000,36,220400.231956,1949756263.862478,2240.094967,0.514323,1,6,1,0.007407
47,81160.000000,18840.000000,36,227923.336322,2260767872.518095,2493.164148,0.604569,1,6,2,0.009521
48,67130.000000,32870.000000,19,219481.455926,2691644407.585351,4288.662527,0.396179,1,6,3,0.015907
49,94010.000000,5990.000000,43,227980.977881,2258339898.564720,2354.747859,0.625998,1,6,1,0.005407
50,75548.000000,24452.000000,28,228730.395339,2229383790.612022,3412.664189,0.430837,1,6,2,0.012079
51,73629.000000,26371.000000,25,223295.767718,2350587988.520797,2898.931214,0.590590,1,6,2,0.015591
52,79011.000000,20989.000000,29,221128.734687,2649511512.581349,2515.087823,0.525483,1,6,2,0.014098
53,73191.000000,26809.000000,24,228146.391979,1873732844.943768,3072.578615,0.458493,1,6,3,0.017758
54,72316.000000,27684.000000,23,229101.661209,2009188291.108128,3112.615277,0.471746,1,6,3,0.021949
55,71334.000000,28666.000000,22,230660.851014,2047898830.149916,3204.355257,0.459415,1,6,2,0.017623
56,70740.000000,29260.000000,24,194043.846156,1487847495.768686,2682.389689,0.479921,1,6,2,0.033449
57,86460.000000,13540.000000,35,212539.901805,2601117764.528003,2207.634729,0.569544,1,6,2,0.026898
58,80453.000000,19547.000000,31,208586.192557,1548695755.398488,2180.134439,0.603847,1,6,3,0.011996
59,82990.000000,17010.000000,34,217782.323672,1601387467.626516,2392.609953,0.617168,1,6,2,0.021240
60,77364.000000,22636.000000,31,201813.206663,1281568474.384107,1992.923656,0.530193,1,6,1,0.027450
61,79264.000000,20736.000000,26,201840.153258,1428255542.926219,2293.547001,0.501889,1,6,2,0.018097
62,78030.000000,21970.000000,25,214678.364720,1777533224.357878,2689.717171,0.619959,1,6,3,0.012481
63,88013.000000,11987.000000,37,173302.276029,1360850412.762937,1633.530608,0.859471,1,6,2,0.015983
64,77143.000000,22857.000000,26,141954.809032,735613435.712369,1522.206141,0.850605,1,5,2,0.017582
65,78715.000000,21285.000000,27,152527.193831,858739323.775213,1762.709154,0.777002,0,2,2,0.026011
66,81614.000000,18386.000000,32,171951.232984,977673919.915734,2274.213908,0.873246,0,2,3,0.027281
67,74916.000000,25084.000000,28,138444.712498,516640722.872745,1921.699537,0.844167,0,2,2,0.014303
68,75180.000000,24820.000000,27,159221.376482,1189139646.267573,1747.353843,0.717994,0,2,1,0.025963
69,79733.000000,20267.000000,31,158339.117743,995083078.149282,1689.453727,0.738109,0,1,2,0.014521
70,79168.000000,20832.000000,28,168508.366538,1081213107.400157,1843.053522,0.745060,0,1,2,0.017866
71,75632.000000,24368.000000,28,161759.049981,1217642028.615438,1900.989648,0.777149,0,1,2,0.056072
72,72826.000000,27174.000000,27,146363.594203,880203962.895678,1851.998262,0.817776,0,1,2,0.017073
73,76059.000000,23941.000000,29,182789.325796,1021052637.255494,2358.700275,0.572114,0,1,1,0.015647
74,79920.000000,20080.000000,29,185554.018294,2359109414.664908,2010.190857,0.728944,0,1,3,0.018339
75,82030.000000,17970.000000,35,211350.064218,1637206235.541287,2190.683098,0.562301,0,1,2,0.015621
76,77369.000000,22631.000000,26,218629.083503,1963075453.350432,2568.380010,0.619829,0,1,2,0.017045
77,77674.000000,22326.000000,25,214494.157821,2051918833.443519,2382.555125,0.505991,0,1,2,0.015385
78,79207.000000,20793.000000,29,217356.418596,1922176148.191935,2519.195080,0.551545,0,1,3,0.015845
79,81210.000000,18790.000000,31,208277.005342,1991556474.608967,2034.970994,0.601703,0,1,4,0.023442
80,69419.000000,30581.000000,22,214723.719360,1605027817.172027,2846.855614,0.474868,0,2,2,0.023894
81,82170.000000,17830.000000,32,211017.170106,2031779785.074979,1838.163754,0.579668,0,2,2,0.023310
82,66820.000000,33180.000000,22,202457.979678,1659955705.820896,2288.563592,0.505011,0,2,2,0.052925
83,72742.000000,27258.000000,26,211615.614538,1761579407.052972,2755.889407,0.561484,0,2,2,0.029639
84,68952.000000,31048.000000,21,221964.988560,1917091902.324424,3585.908904,0.405971,0,2,2,0.020509
85,76639.000000,23361.000000,25,230650.667592,2174933108.961109,2664.769978,0.524242,0,2,2,0.016447
86,85713.000000,14287.000000,38,227725.253544,2341893211.593688,2249.155393,0.491230,0,2,1,0.015376
87,70119.000000,29881.000000,23,205768.484545,1859836246.844565,2994.304832,0.527509,0,2,2,0.047498
88,69970.000000,30030.000000,20,216765.177306,1563271303.981883,3035.849742,0.502256,0,2,2,0.018141
89,73931.000000,26069.000000,26,220853.003942,1699760014.616556,3116.568052,0.458103,0,2,3,0.023600
90,68452.000000,31548.000000,20,213309.924250,1932691493.121310,3027.659639,0.481035,0,2,1,0.017207
91,67756.000000,32244.000000,20,225275.975776,1840237262.861129,3279.624367,0.379564,1,2,2,0.019660
92,86875.000000,13125.000000,37,231454.631279,2044464678.390037,2170.861461,0.601290,1,2,1,0.016827
93,72836.000000,27164.000000,20,220972.255717,2038547521.786326,2974.274791,0.386074,1,2,2,0.021063
94,75705.000000,24295.000000,24,229021.107566,1780425532.377009,3195.463092,0.472699,1,2,2,0.022975
95,69190.000000,30810.000000,20,219809.522537,1881494583.827399,3100.828419,0.458966,1,2,2,0.017711
