generation,prey_fitness,predator_fitness,num_alive_end,avg_bb_size,var_bb_size,avg_shortest_dist,swarm_density_count,prey_neurons_connected_prey_retina,prey_neurons_connected_predator_retina,predator_neurons_connected_prey_retina,mutual_info
1,61202.000000,38798.000000,11,54291.336845,73448848.644092,1407.690222,0.000000,4,3,1,0.004183
1,61247.000000,38753.000000,12,49593.113994,138711476.227992,1430.537989,0.000000,4,3,1,0.004318
2,57491.000000,42509.000000,10,43914.871813,224911337.826406,1284.287612,0.000000,4,2,1,0.003005
3,50744.000000,49256.000000,8,49298.003695,166385106.195050,1662.147902,0.000000,4,2,1,0.010738
4,53166.000000,46834.000000,4,41633.902853,331108016.563117,1239.152803,0.000000,4,2,1,0.011348
5,64539.000000,35461.000000,14,55253.723621,90681452.448169,1198.297670,0.544059,4,2,1,0.005060
6,85803.000000,14197.000000,37,66350.695601,2059859.183979,1018.175616,0.546594,4,2,1,0.002314
7,69711.000000,30289.000000,19,57123.965590,82115987.900071,1212.700593,0.399784,4,2,1,0.002021
8,62941.000000,37059.000000,11,48271.761178,299597170.293269,982.427014,0.634883,4,2,1,0.002970
9,58165.000000,41835.000000,9,44893.988412,247005045.366902,1006.146178,0.633135,4,2,2,0.005827
10,63769.000000,36231.000000,14,52088.649505,130473473.579437,1116.361447,0.507668,4,2,2,0.002733
11,68519.000000,31481.000000,21,62560.338022,6942107.228018,1356.193250,0.570953,4,2,1,0.001328
12,71852.000000,28148.000000,21,66621.922486,4345286.396607,1222.205625,0.561636,4,2,1,0.001060
13,68205.000000,31795.000000,19,55524.899251,112281676.725700,1068.075898,0.612148,4,2,1,0.001618
14,71039.000000,28961.000000,24,61648.815740,13285925.189858,1201.565446,0.483862,4,2,2,0.000812
15,68739.000000,31261.000000,15,58307.959554,68509656.377437,1243.740159,0.518409,4,2,2,0.002343
16,98038.000000,1962.000000,49,67634.206962,3239132.866833,914.483457,0.700759,4,2,1,0.002531
17,62790.000000,37210.000000,14,55164.142155,79888846.330294,1350.455997,0.376968,4,2,2,0.001662
18,65688.000000,34312.000000,20,59678.313198,29062938.051126,1283.099953,0.488110,4,2,2,0.002288
19,58507.000000,41493.000000,7,50259.646306,197885258.358685,1198.761696,0.387844,4,2,3,0.001911
20,56658.000000,43342.000000,6,47637.872763,341220375.632288,1210.918144,0.407538,4,2,2,0.002883
21,60144.000000,39856.000000,11,48297.547444,229586013.414723,1089.052859,0.639965,4,2,2,0.001459
22,70063.000000,29937.000000,24,62885.548470,15751959.721032,1212.494824,0.568000,2,1,2,0.001543
23,64244.000000,35756.000000,15,51323.635528,92434184.028590,1026.440248,0.588574,2,1,2,0.001605
24,68887.000000,31113.000000,20,59524.742542,29542495.599939,1109.880813,0.526596,2,1,1,0.001226
25,62346.000000,37654.000000,10,47777.406882,259988607.249763,1156.336551,0.445575,2,1,2,0.001362
26,67323.000000,32677.000000,19,58206.018624,68772655.508907,1155.122052,0.520823,2,1,1,0.002907
27,62163.000000,37837.000000,14,46999.478929,273256877.843662,1010.581322,0.534559,2,1,2,0.004155
28,58753.000000,41247.000000,14,49342.779172,250029054.792777,1037.717531,0.582117,2,1,1,0.002196
29,71733.000000,28267.000000,23,57528.888970,41136621.656740,1062.993093,0.586324,2,1,1,0.001467
30,55560.000000,44440.000000,2,40812.033595,407879815.145265,1161.729164,0.550964,2,1,2,0.003130
31,65237.000000,34763.000000,12,50264.050128,238097308.389818,969.768370,0.617981,2,1,1,0.002862
32,61472.000000,38528.000000,14,49841.120269,131210657.184613,1063.668084,0.549728,2,1,2,0.005468
33,75104.000000,24896.000000,25,56775.269366,44286585.497507,999.609434,0.573642,2,1,3,0.001727
34,64622.000000,35378.000000,17,47788.771944,137169392.971664,1031.872281,0.498971,2,1,2,0.001900
35,72724.000000,27276.000000,22,51107.471414,100106586.838728,952.697996,0.560408,2,1,2,0.001174
36,68349.000000,31651.000000,17,52626.396356,139109667.612593,1072.154974,0.548901,2,1,3,0.001537
