generation,prey_fitness,predator_fitness,num_alive_end,avg_bb_size,var_bb_size,avg_shortest_dist,swarm_density_count,prey_neurons_connected_prey_retina,prey_neurons_connected_predator_retina,predator_neurons_connected_prey_retina,mutual_info
1,62213.000000,37787.000000,18,54444.883184,65995147.271252,1216.524064,0.499405,4,5,1,0.000659
1,66888.000000,33112.000000,19,52615.438785,47357876.243666,1151.710083,0.558410,4,5,1,0.001453
2,65705.000000,34295.000000,18,52931.936700,96265963.472442,1051.637544,0.607595,4,5,1,0.000979
3,66400.000000,33600.000000,18,60351.290785,13626512.507879,1211.592058,0.557431,4,5,1,0.002887
4,70843.000000,29157.000000,22,56821.809278,21286374.775132,1015.592396,0.597115,4,5,1,0.001358
5,58345.000000,41655.000000,15,54194.020049,48405179.016254,1362.554258,0.354993,2,4,1,0.001028
6,75602.000000,24398.000000,24,47680.960418,227441844.486161,504.523266,2.137999,2,4,1,0.003562
7,71926.000000,28074.000000,21,51896.646735,327216795.374234,587.544718,2.152107,2,4,1,0.005821
8,72940.000000,27060.000000,24,62718.649737,89232102.474946,797.993017,1.455998,2,4,1,0.004156
9,81354.000000,18646.000000,33,64423.080164,40429674.983288,621.874090,1.559673,2,4,1,0.002297
10,81734.000000,18266.000000,31,55951.302257,52198990.063611,530.808149,1.747349,2,4,1,0.003421
11,81741.000000,18259.000000,33,77711.661260,31260446.665685,775.337171,1.454694,2,4,1,0.003603
12,72471.000000,27529.000000,25,68126.352008,36931252.103396,950.531447,1.715355,2,4,1,0.003531
13,69851.000000,30149.000000,19,63174.815733,196217373.355629,823.870750,1.154759,2,4,1,0.005042
14,80333.000000,19667.000000,31,61884.439654,41899352.332555,765.128658,1.706425,2,4,1,0.007707
15,74456.000000,25544.000000,31,78246.282495,89795694.103519,1029.647573,1.128761,2,4,1,0.002180
16,81768.000000,18232.000000,31,83042.798839,101729487.073581,840.523261,1.256329,2,4,1,0.003964
17,97960.000000,2040.000000,48,77563.639683,26954134.777296,633.415588,1.497924,2,4,1,0.003292
18,79672.000000,20328.000000,29,73074.404142,34248226.836926,869.738086,1.424438,2,4,1,0.003083
19,72531.000000,27469.000000,21,56433.961399,172436052.771756,697.818832,1.507274,2,4,1,0.004406
20,74809.000000,25191.000000,19,77223.190220,123448342.852682,983.596666,0.967925,2,4,1,0.003563
21,85915.000000,14085.000000,35,79840.872506,37810162.563490,817.520147,1.015968,2,4,1,0.005268
22,73180.000000,26820.000000,23,74447.278248,35423886.954512,969.927551,1.213740,2,4,1,0.004507
23,71777.000000,28223.000000,21,66687.103650,49215175.019052,805.924475,1.162411,2,4,1,0.002775
24,78588.000000,21412.000000,29,62288.720792,66565071.231735,683.391054,1.372842,2,4,1,0.004855
25,79472.000000,20528.000000,29,66496.125970,50507478.875504,714.664331,1.295758,2,4,1,0.006388
26,80218.000000,19782.000000,32,82253.219407,30489798.704337,928.993252,1.445247,3,3,1,0.003712
27,77704.000000,22296.000000,27,78281.264266,63134284.437322,1001.794444,0.965695,3,3,1,0.005520
28,77478.000000,22522.000000,23,92859.087098,142138777.179249,1045.281373,0.944079,3,3,1,0.003627
29,74069.000000,25931.000000,24,81081.365432,133417694.186082,957.198243,0.915555,3,3,1,0.003383
30,69523.000000,30477.000000,21,53989.967381,138851903.784984,676.551020,1.393705,3,3,2,0.010103
31,80463.000000,19537.000000,32,85105.553398,72705809.191201,1037.805437,0.995246,3,3,1,0.003596
32,88397.000000,11603.000000,41,86368.305695,43857124.498316,851.660268,0.984358,3,3,1,0.006581
33,61785.000000,38215.000000,9,43524.454040,319306984.709052,981.499630,0.571840,2,2,1,0.001396
34,78209.000000,21791.000000,32,66241.390485,3874549.581521,1075.064224,0.507974,2,2,2,0.000860
35,66287.000000,33713.000000,12,49195.163406,253246543.043058,950.190919,0.664236,2,2,1,0.000880
36,62633.000000,37367.000000,18,53838.464900,65833070.012666,1109.484638,0.514478,2,2,1,0.001121
37,73244.000000,26756.000000,18,53997.071548,163334571.355487,942.036172,0.608195,4,3,2,0.001546
38,61231.000000,38769.000000,18,61477.893266,33704698.159019,1409.791199,0.517088,4,3,1,0.000768
39,66739.000000,33261.000000,13,51382.326205,139989976.372443,937.864619,0.602200,4,3,1,0.001069
40,98004.000000,1996.000000,49,65942.485791,2970305.440218,983.218163,0.605401,4,3,0,0.000000
41,56161.000000,43839.000000,7,41702.101215,308397844.666190,1009.631445,0.518612,4,3,1,0.001024
42,100000.000000,1.000000,50,65600.905387,4658020.955144,889.126866,0.742700,4,3,0,0.000000
43,63772.000000,36228.000000,13,46108.629168,252826958.385551,943.997874,0.578393,4,3,1,0.001366
44,62494.000000,37506.000000,12,48034.410335,272499567.609485,992.739036,0.619981,4,3,4,0.002461
45,70071.000000,29929.000000,21,57964.555369,35663063.170796,1139.055813,0.530523,4,3,4,0.001481
46,66042.000000,33958.000000,12,49405.839409,235937396.586156,973.894400,0.531009,4,3,1,0.001184
47,59444.000000,40556.000000,6,43467.680417,402602246.081231,974.394241,0.540820,4,3,1,0.001595
48,59536.000000,40464.000000,10,44584.462675,259900577.614455,1074.805412,0.539016,4,3,1,0.001280
49,59323.000000,40677.000000,10,46187.739381,335857813.462159,1020.443271,0.543202,4,3,1,0.001399
50,63026.000000,36974.000000,8,47095.729654,330304257.597032,1036.392481,0.520817,4,3,1,0.001047
51,59766.000000,40234.000000,8,44005.901701,260602133.208118,965.838132,0.624455,4,3,1,0.001128
52,65674.000000,34326.000000,15,52241.144369,120385566.078148,1124.473864,0.483411,4,3,3,0.001826
53,66805.000000,33195.000000,11,47698.474574,278922706.017843,912.026745,0.695902,4,3,1,0.000760
54,64608.000000,35392.000000,10,47382.076970,358238217.331619,973.606610,0.598866,4,3,1,0.001692
55,58742.000000,41258.000000,6,43763.158170,440043481.079258,1023.524855,0.594568,4,3,1,0.001112
56,56044.000000,43956.000000,5,39780.652365,330066296.064418,1049.593970,0.498577,4,3,1,0.001513
57,89985.000000,10015.000000,40,63722.560673,12640558.796339,946.690515,0.669903,4,3,1,0.000539
58,62152.000000,37848.000000,8,46026.462469,333876031.105291,1057.412231,0.437561,4,3,1,0.001457
59,83047.000000,16953.000000,31,60931.467982,35477938.894638,898.624052,0.636154,4,3,2,0.001228
60,68132.000000,31868.000000,15,49661.583813,243481906.186780,982.296395,0.599993,4,3,1,0.001732
61,67353.000000,32647.000000,13,48542.681116,177682551.394080,1033.397366,0.506202,4,3,1,0.001290
62,69617.000000,30383.000000,20,165998.263908,945401441.705224,2273.789182,0.555701,4,3,1,0.025242
63,76895.000000,23105.000000,25,198223.059882,1259785364.404777,2271.463357,0.546232,4,3,1,0.016337
64,79744.000000,20256.000000,29,168352.300949,945057088.717175,1761.528417,0.791314,4,3,1,0.014620
65,67276.000000,32724.000000,20,198399.314822,1449845575.465432,3379.233390,0.443864,4,3,1,0.019870
66,72594.000000,27406.000000,23,164451.576465,1020249722.642087,2243.615293,0.646677,4,3,1,0.013630
67,77288.000000,22712.000000,29,173625.244684,1206179842.393463,1854.771406,0.700732,4,3,1,0.012169
68,74934.000000,25066.000000,28,188605.818505,1262556815.472489,2813.895281,0.644872,2,2,1,0.010773
69,74668.000000,25332.000000,29,182866.988422,856343284.171836,2207.908268,0.625563,2,2,1,0.013588
70,72571.000000,27429.000000,23,225130.198137,1655194835.600323,2898.183285,0.357002,2,2,1,0.019963
71,68862.000000,31138.000000,20,223143.726970,1311509266.481830,3019.337390,0.408669,2,2,1,0.019357
72,79069.000000,20931.000000,29,219767.334338,1307995048.914992,2686.977446,0.539451,2,2,1,0.022407
73,78300.000000,21700.000000,26,226704.308251,1254897232.251020,2656.913320,0.466863,2,2,1,0.015597
74,78150.000000,21850.000000,29,217461.588845,1631408905.306876,2410.966191,0.504154,2,2,1,0.015224
75,74488.000000,25512.000000,26,211858.366007,1573757047.680136,2685.488469,0.607582,2,2,1,0.027935
76,77115.000000,22885.000000,28,213557.980432,1530859915.408732,2378.642959,0.494472,2,2,1,0.015694
