generation,prey_fitness,predator_fitness,num_alive_end,avg_bb_size,var_bb_size,avg_shortest_dist,swarm_density_count,prey_neurons_connected_prey_retina,prey_neurons_connected_predator_retina,predator_neurons_connected_prey_retina,mutual_info
1,84665.000000,15335.000000,36,218459.647817,1628935319.908689,2572.402103,0.423129,3,3,1,0.019243
1,80821.000000,19179.000000,31,214733.498681,1815848377.933299,2527.476394,0.487755,2,3,1,0.017739
2,76480.000000,23520.000000,27,213388.581951,1899849789.938385,2383.140069,0.414333,2,3,1,0.014377
3,85076.000000,14924.000000,35,218526.341990,1884286526.320416,2183.868562,0.450476,2,3,1,0.010662
4,76091.000000,23909.000000,28,217221.237382,2202509794.634439,2810.434220,0.366139,2,3,1,0.016336
5,70293.000000,29707.000000,26,207437.660804,2207478385.048820,2314.955511,0.423218,2,3,1,0.014600
6,82156.000000,17844.000000,33,209142.840704,1913199681.383925,2011.564999,0.534556,2,3,1,0.020815
7,77844.000000,22156.000000,27,191828.028393,1254476966.207237,2398.671792,0.528018,2,3,1,0.014842
8,81836.000000,18164.000000,35,190013.023090,1266329342.996395,1838.840905,0.526303,2,3,1,0.017872
9,86241.000000,13759.000000,35,200420.800105,1558984599.697402,1995.773447,0.567180,2,3,1,0.013183
10,76051.000000,23949.000000,30,183194.898889,1352880446.219883,2312.455198,0.532548,2,3,1,0.014019
11,83182.000000,16818.000000,34,155899.691702,777287883.571811,1755.114131,0.720898,2,3,2,0.008821
12,71178.000000,28822.000000,25,162426.440000,765573231.630524,2025.501158,0.514553,2,3,1,0.015922
13,78935.000000,21065.000000,28,166399.126087,1118885378.603673,1852.651464,0.590977,2,3,1,0.013867
14,77584.000000,22416.000000,30,178551.452427,1167349401.522320,2047.002947,0.553940,2,3,1,0.031679
15,79996.000000,20004.000000,30,174235.043143,1186801058.811414,1957.852014,0.584727,2,3,1,0.019429
16,71006.000000,28994.000000,25,164183.657393,869768794.850046,2030.371771,0.650126,2,3,1,0.015423
17,95144.000000,4856.000000,46,181318.140323,1469667351.307574,1535.089808,0.660693,2,3,0,0.000000
18,75198.000000,24802.000000,25,148291.648484,448016532.257598,1948.668063,0.521354,2,3,1,0.014491
19,79898.000000,20102.000000,33,164405.749581,1456950440.441000,1791.887219,0.637741,2,3,1,0.019127
20,67092.000000,32908.000000,18,155597.571527,1018513348.671070,2517.301644,0.507246,2,3,3,0.017588
21,70687.000000,29313.000000,23,144393.965078,407870714.421215,1931.203744,0.560671,2,3,1,0.013515
22,74126.000000,25874.000000,26,152024.922506,906482280.503180,1709.078864,0.658160,2,3,1,0.016015
23,78228.000000,21772.000000,29,154596.019235,746047812.044499,1869.264839,0.650214,2,3,1,0.016796
24,78426.000000,21574.000000,32,178026.272236,1138246685.885719,1855.453706,0.567802,2,3,1,0.011132
25,75119.000000,24881.000000,27,156849.181122,650240225.878395,1664.519568,0.604666,2,3,1,0.008305
26,75571.000000,24429.000000,25,179159.237202,1323842359.603697,2206.579171,0.553408,2,3,1,0.032135
27,78159.000000,21841.000000,29,149069.495478,676828087.308966,1819.652920,0.669517,2,3,1,0.012144
28,76330.000000,23670.000000,25,159664.352281,901468594.573483,1944.229750,0.657577,2,3,1,0.020252
29,80711.000000,19289.000000,27,171947.598831,865400824.871314,1916.845062,0.605021,1,1,2,0.011257
30,83219.000000,16781.000000,37,203992.530965,2368905312.647018,2131.343218,0.734543,1,1,1,0.018140
31,80728.000000,19272.000000,29,191758.885465,2343842242.851768,2159.950561,0.974906,1,1,1,0.019318
32,84466.000000,15534.000000,36,214137.578772,2007653762.256439,2419.786658,0.772161,1,1,1,0.016220
33,77577.000000,22423.000000,31,209695.573260,1907953057.606052,2428.296464,0.816634,1,1,1,0.022912
34,78037.000000,21963.000000,33,227399.562036,2216765065.140576,2168.934995,0.627391,1,1,2,0.011982
35,74931.000000,25069.000000,30,200840.968445,2427388035.279832,2538.166152,0.785214,1,1,1,0.016578
36,77809.000000,22191.000000,30,218903.125499,2450230054.035289,2731.578894,0.578367,1,1,1,0.017634
