generation,prey_fitness,predator_fitness,num_alive_end,avg_bb_size,var_bb_size,avg_shortest_dist,swarm_density_count,prey_neurons_connected_prey_retina,prey_neurons_connected_predator_retina,predator_neurons_connected_prey_retina,mutual_info
1,64196.000000,35804.000000,15,57904.288117,33122013.092432,1425.862798,0.000000,4,3,1,0.003153
1,52663.000000,47337.000000,11,51167.412862,67371432.374827,1344.002532,0.000000,4,3,1,0.007277
2,66084.000000,33916.000000,18,59840.287643,39256945.148654,1421.245968,0.000000,4,3,1,0.002101
3,57929.000000,42071.000000,9,44184.678558,220286393.672978,1154.472091,0.000000,4,3,1,0.006212
4,73125.000000,26875.000000,19,52337.138258,78328454.442338,1184.919590,0.000000,4,3,1,0.002011
5,52755.000000,47245.000000,9,45200.721139,141132330.212038,1463.295718,0.000000,3,3,1,0.005061
6,62380.000000,37620.000000,16,59269.046650,27060919.436977,1694.746203,0.000000,3,3,1,0.004203
7,61050.000000,38950.000000,13,50580.531837,106943886.981952,1346.946346,0.000000,3,3,1,0.003722
8,54183.000000,45817.000000,10,49566.798113,148121588.058977,1232.168249,0.000000,3,3,1,0.004181
9,62179.000000,37821.000000,10,53382.334567,161240258.642404,1331.892566,0.000000,4,3,1,0.002632
10,66386.000000,33614.000000,17,54864.745147,80451031.543962,1283.803276,0.000000,4,3,1,0.004896
11,61962.000000,38038.000000,12,58562.234242,27271649.441045,1489.476282,0.000000,4,3,1,0.002012
12,52782.000000,47218.000000,9,44429.107164,274399737.235952,1414.554273,0.000000,4,3,1,0.003934
13,49132.000000,50868.000000,3,43730.112592,424761158.723326,1396.255146,0.000000,4,3,1,0.006667
14,72903.000000,27097.000000,22,58027.435381,46717258.346256,1273.771116,0.000000,4,3,1,0.001809
15,56533.000000,43467.000000,7,46705.425790,259691776.443531,1243.126030,0.000000,4,3,1,0.003397
16,63174.000000,36826.000000,13,58056.741203,43277021.523487,1466.606586,0.000000,4,3,1,0.003759
17,63446.000000,36554.000000,15,51918.604978,51664262.341536,1160.156281,0.000000,4,3,1,0.006537
18,54863.000000,45137.000000,11,51708.774722,61108519.225071,1650.071115,0.000000,4,3,1,0.004607
19,56469.000000,43531.000000,10,45514.918578,175484954.555074,1291.549439,0.000000,4,3,1,0.002965
20,68588.000000,31412.000000,19,62309.132188,1471699.939755,1205.137460,0.000000,4,3,1,0.002188
21,58363.000000,41637.000000,16,58461.065986,43612786.956169,1413.425463,0.000000,4,3,1,0.001814
22,68402.000000,31598.000000,20,51762.903972,66889184.803549,1242.290734,0.000000,4,3,1,0.001269
23,60796.000000,39204.000000,15,48262.327784,142128722.206530,1234.248185,0.000000,4,3,1,0.003907
24,67382.000000,32618.000000,16,57206.255738,19674370.660251,1452.224718,0.000000,4,3,1,0.003090
25,54672.000000,45328.000000,7,52596.957036,118115404.826544,1600.638458,0.000000,3,4,2,0.002875
26,62443.000000,37557.000000,15,54804.912352,101822260.646479,1078.773503,0.542224,3,4,1,0.002274
27,63901.000000,36099.000000,17,56455.560298,80985613.073312,1248.433446,0.528537,3,4,1,0.007073
28,71106.000000,28894.000000,23,58393.443695,37399736.971488,1073.966843,0.504030,3,4,1,0.003276
29,74225.000000,25775.000000,24,59495.185277,76401976.028827,936.161431,0.673015,3,4,1,0.003671
30,71773.000000,28227.000000,24,63799.752094,4553661.098045,1296.139186,0.541184,3,4,1,0.002997
31,69793.000000,30207.000000,23,62536.045529,13785539.829298,1229.318903,0.446547,3,4,1,0.002880
32,69473.000000,30527.000000,21,60960.628722,3619695.096582,947.341253,0.526079,3,4,1,0.003303
33,68403.000000,31597.000000,19,53283.538867,92687523.601029,1032.751517,0.602944,3,4,1,0.002458
34,65829.000000,34171.000000,18,62623.562613,15032301.308420,1174.912771,0.408790,3,4,2,0.002749
35,67067.000000,32933.000000,16,57516.100197,89402331.478395,1134.511621,0.462209,3,4,1,0.002639
36,68361.000000,31639.000000,18,55116.639484,93736274.503871,1155.531108,0.413378,3,4,1,0.003449
37,67969.000000,32031.000000,12,50315.911558,167169875.743257,1012.552834,0.499840,3,4,1,0.003162
38,70227.000000,29773.000000,25,63993.054619,37701195.626420,1107.428418,0.479309,3,4,1,0.003441
39,88309.000000,11691.000000,38,65994.097058,4026952.449082,1124.843044,0.528199,3,4,2,0.002391
40,67988.000000,32012.000000,18,55481.318969,64109324.110970,1068.279289,0.570219,3,4,2,0.002565
41,71963.000000,28037.000000,20,52778.433338,135231407.744700,942.806766,0.644832,3,4,1,0.002123
42,62466.000000,37534.000000,15,59581.048241,37509177.285854,1273.228761,0.496515,3,4,1,0.003819
43,66524.000000,33476.000000,19,63926.795293,36580229.770141,1263.696558,0.448761,3,5,1,0.001541
44,81388.000000,18612.000000,34,136446.743358,2361619567.644758,999.377862,2.303846,3,4,1,0.021403
45,81413.000000,18587.000000,31,80971.318205,484821536.219068,534.609884,2.794493,3,4,3,0.017839
46,77359.000000,22641.000000,30,128843.816955,657120942.003765,745.067842,1.956788,3,4,1,0.012477
47,82287.000000,17713.000000,32,132664.186970,1173429414.768799,713.509328,2.322485,3,4,1,0.021951
48,85468.000000,14532.000000,34,142499.638275,1166721446.787709,769.719094,1.985003,3,4,1,0.016294
49,84308.000000,15692.000000,35,154458.769419,2290801629.365871,717.726299,2.244185,3,4,3,0.010745
50,82462.000000,17538.000000,36,101819.485157,831545862.734749,552.014319,2.556724,3,4,1,0.015737
51,83125.000000,16875.000000,33,162696.495415,1127970763.907709,754.617538,2.075269,3,4,1,0.025076
52,82231.000000,17769.000000,30,149725.404376,968127460.961352,769.264824,1.986597,3,4,1,0.025868
53,82423.000000,17577.000000,32,106335.278820,495167821.401688,675.724517,2.176974,3,4,2,0.016596
54,82437.000000,17563.000000,34,153925.552007,687021786.482361,858.828582,2.126583,3,4,1,0.025478
55,85529.000000,14471.000000,34,134884.162883,684174815.886833,853.237153,2.443874,3,4,1,0.014910
56,91303.000000,8697.000000,39,106706.228270,788230303.236627,548.966416,2.498062,3,4,2,0.012511
57,87298.000000,12702.000000,36,166957.921530,3254962082.552501,654.288718,2.280322,3,4,2,0.017279
58,85625.000000,14375.000000,35,175006.131605,2610238346.990424,874.258446,1.814897,3,4,1,0.012720
59,88392.000000,11608.000000,39,156846.403537,2037155701.345849,792.930370,2.212528,3,4,1,0.017614
60,87807.000000,12193.000000,38,148464.293863,1168093749.526272,694.054744,2.309031,3,4,1,0.021342
61,86623.000000,13377.000000,34,99124.876227,530421104.469665,582.002195,2.648634,4,3,1,0.020144
62,94544.000000,5456.000000,45,136371.717017,719361676.737407,665.389941,2.536245,4,3,4,0.015398
